idx,dmg_UW,dmg_DW
0,3.161227144579251e-10,1.0441016783511904e-10
1,3.9829160834851365e-10,1.662039747020267e-10
2,6.351492448435828e-10,3.202070994246655e-10
3,8.010919817069428e-10,4.819325013440868e-10
4,7.583092879550764e-10,5.176560742484954e-10
5,6.671013067626204e-10,4.4897519342212965e-10
6,7.080858264465721e-10,4.2232649026107015e-10
7,8.643169685684381e-10,4.73993449475953e-10
8,9.964468286258623e-10,5.954944711400455e-10
9,1.0470347508943091e-09,6.867497311738357e-10
10,1.0682730011711287e-09,6.343706443959951e-10
11,1.071347446917474e-09,5.16614171046054e-10
12,1.2207255044435625e-09,4.905104505830602e-10
13,1.569818450420054e-09,5.91469464703236e-10
14,2.5850813437820663e-09,9.645788108349959e-10
15,3.862911957708936e-09,1.41143044844058e-09
16,3.627065989744231e-09,1.2899361820902702e-09
17,2.0860448507404448e-09,8.236230065838133e-10
18,1.195132134116942e-09,5.061835732454531e-10
19,9.8763020870424e-10,3.689530172103001e-10
20,1.0865705006374128e-09,3.7574579354999344e-10
21,9.298571214397443e-10,3.3791670240339213e-10
22,5.769913247616784e-10,2.0646232946537367e-10
23,3.6424253204702854e-10,9.795682970892518e-11
24,3.2803343432699624e-10,4.958138170485864e-11
25,3.020647628634475e-10,3.844762177168004e-11
26,2.7462058047764994e-10,6.718306814124225e-11
27,3.6331440225124893e-10,1.620515052750562e-10
28,5.299702472369285e-10,2.7577244721097923e-10
29,5.652613625454445e-10,2.9738754965559393e-10
30,3.8790112148194034e-10,2.1031628801453835e-10
31,2.762993963579144e-10,1.7530327990063192e-10
32,3.1712079057332637e-10,2.391024517345698e-10
33,4.249950519773865e-10,3.2244147772301026e-10
34,4.231428111548192e-10,3.387200855194243e-10
35,2.7842971251467284e-10,2.656565868202635e-10
36,1.5987627097565845e-10,1.6032342228019186e-10
37,1.3697557333040695e-10,9.706663303931268e-11
38,2.4314731008976393e-10,1.200517588465782e-10
39,4.677634675430303e-10,2.439711063140207e-10
40,6.109209599957734e-10,3.6245409197633497e-10
41,6.656127854631815e-10,3.71560974423836e-10
42,7.217063867161756e-10,2.94866458966414e-10
43,9.082847900266519e-10,2.851519924478845e-10
44,1.0771865592465895e-09,3.6585374864156976e-10
45,1.3669136975665766e-09,5.79194503957617e-10
46,1.8862873209564794e-09,8.707072656506604e-10
47,2.2278632314618762e-09,1.0139808984783617e-09
48,1.6574118479600183e-09,7.640306478320007e-10
49,1.0069240465350357e-09,5.11043666407488e-10
50,8.767127216534038e-10,4.817106453394384e-10
51,1.1405127760356883e-09,6.048240973032243e-10
52,1.2948963503470356e-09,6.354078737137558e-10
53,8.591937656604768e-10,4.2202180085907583e-10
54,3.907181141500733e-10,1.8897963247631743e-10
55,2.4798258229115513e-10,9.480093093411199e-11
56,2.981961290711292e-10,7.802414686256628e-11
57,3.4779525003933023e-10,9.180165419314638e-11
58,2.552419697966417e-10,9.524624436434576e-11
59,1.8167277130064762e-10,1.005183461671488e-10
60,1.5854036533626208e-10,1.0189832261272806e-10
61,1.6451824329719647e-10,1.0592801644797147e-10
62,2.1418108959163437e-10,1.7336468065715004e-10
63,3.283691585078801e-10,3.4460830638376766e-10
64,4.737654852622368e-10,5.407184468382015e-10
65,5.130564311307416e-10,5.2995664796629e-10
