dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10,0.57,4,-3.20304023547503,8.439048593060395,2.170659698476074,39200.96109507366,45236.68180874054,22675.68253158874,0.0007652873593390052,0.0006631786152405957,0.0007407748973023724,15.163116645000022,20.473951300082263,0
