DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC1.2-k-s2,6001,0.1,6.190449721713048,5.49646,7.02639,4.223978694097349,3.2307830447034975,0.7116029710847248,0,538.2,89.6770263,43103.06012331278,1422.6567398233105,3.3005933586925313,6442.848496473921,15224.649031989658,236.30307371532783,6934.074774590901,15281.601502202117,220.38414639253304,1838.435342442926,287.1725503065685,15.620486817065405,-196.68399622684555,156.88523623472247,79.76512540134625,-4925.826932177971,163.1140924658057,3.311405266804294
