k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-77.82662503258517,-83.4412905132331,-79.8787704402675
0.05,20,-74.7950242235961,-80.60846371647948,-76.92224072111574
0.1,20,-71.38166153377603,-77.36881671842448,-73.57475540098255
0.15,20,-67.564285095015,-73.6763862031744,-69.80538371394343
0.2,20,-63.3076434670124,-69.4814437871241,-65.573514837867
0.25,20,-58.574540265418264,-64.73039033971372,-60.83587024055983
0.3,20,-53.32582316584157,-59.36616386395528,-55.54664366507982
0.35,20,-47.52037878153301,-53.32796645800349,-49.65739753228095
0.4,20,-41.115137445161295,-46.55131153399753,-43.11708223675551
0.45,20,-34.06508459454551,-38.96804850964265,-35.872051728875654
0.5,20,-26.323276176421384,-30.50638327207388,-27.86608030144031
0.55,20,-17.840857077362926,-21.09090327251595,-19.040383147179952
0.6,20,-8.567082195576514,-10.64260605511349,-9.33363997590414
0.65,20,1.5506604866483364,0.9210697056327488,1.3179790796744584
0.7,20,12.566825978866692,13.686211375851043,12.980786281245948
0.75,20,24.53768882753962,27.74239829820648,25.723548880549842
0.8,20,37.52132107922337,43.18266692533837,39.61746226272187
0.85,20,51.57757195827492,60.103475487485184,54.73612395625964
0.9,20,66.76804902493228,78.60466845633529,71.15550846539547
0.95,20,83.1561003639052,98.78944100888978,88.9539427233038
1.0,20,100.80679739229193,120.76430364945851,108.21208197223785
1.05,20,119.78691801776162,144.63904711198578,129.01288595263614
1.1,20,140.16493001426156,170.52670763654154,151.44159535785113
1.15,20,162.01097457286116,198.54353269136533,175.5857085587768
1.2,20,185.3968500316931,228.80894719402826,201.53495862425953
1.25,20,210.3959958064014,261.4455202711134,229.3812906680587
1.3,20,237.08347654490885,296.57893258453095,259.2188395497379
1.35,20,265.5359665264713,334.3379442435998,291.14390795055607
1.4,20,295.831734319508,374.8543633148631,325.25494483887957
1.45,20,328.0506277075246,418.26301493591035,361.6525243339395
1.5,20,362.27405888825103,464.70171103494994,400.43932497218
1.55,20,398.58498994793064,514.3112206542932,441.7201093769229
1.6,20,437.06791861036834,567.2352408730873,485.6017043294182
1.65,20,477.808864258677,623.6203683224227,532.1929812373806
1.7,20,520.895354226494,683.6160712842354,581.6048369956671
1.75,20,566.4164103546016,747.3746623640949,633.9501752326865
1.8,20,614.4625358083234,815.0512717270054,689.3438879353821
1.85,20,665.1257021506729,886.8038208846103,747.9028374450868
1.9,20,718.4993366659639,962.7929970216879,809.7458388161925
1.95,20,774.6783099284439,1043.1822278494894,874.9936425293411
2.0,20,833.7589236103913,1128.1376569732802,943.7689175507129
2.05,20,895.838898524104,1217.8281197613542,1016.1962347289451
2.1,20,961.0173628921909,1312.4251197028136,1092.402050521216
2.15,20,1029.3948408406025,1412.1028052414654,1172.5146910400922
2.2,20,1101.0732411089136,1517.0379470733533,1256.664336412836
2.25,20,1176.1558459724185,1627.4099158955871,1344.9830054449833
2.3,20,1254.7473003707096,1743.4006605943998,1437.6045405801724
2.35,20,1336.9536012374876,1865.1946868605546,1534.6645931483376
2.4,20,1422.8820870264728,1992.9790362205254,1636.3006088945851
2.45,20,1512.6414274284064,2126.9432654721422,1742.6518137812377
