idx,dmg_UW,dmg_DW
0,5.202452836478011e-11,6.286907121577795e-13
1,3.238200892130928e-11,8.135177635536426e-15
2,5.27402299388356e-11,6.622269762748394e-14
3,9.022034861087558e-11,4.824394674256387e-13
4,9.249620439063325e-11,8.834246269653412e-13
5,5.725958160931609e-11,1.6582883988384156e-12
6,7.354065267143909e-11,1.0796815591437782e-11
7,1.3429991614199785e-10,4.060638744891649e-11
8,1.813123080062121e-10,6.728508020454319e-11
9,1.566816340416496e-10,7.207785563965337e-11
10,1.312099269766824e-10,7.497128983551659e-11
11,1.436480878880904e-10,9.753572096741677e-11
12,1.9511587467471277e-10,1.492854796545326e-10
13,2.1173270571077969e-10,1.7880714451312203e-10
14,1.2967038389706406e-10,1.1704686516714114e-10
15,4.995729389183526e-11,2.935972357682263e-11
16,2.2773610628618197e-11,2.6032487254790134e-12
17,1.778230817995023e-11,4.991536559768685e-13
18,1.9844782976683376e-11,1.6733252296137745e-12
19,3.172468758517232e-11,1.0956905218212259e-11
20,5.056548645137244e-11,1.7586400000262123e-11
21,5.081680753613048e-11,1.714116456571761e-11
22,3.359017847855738e-11,1.6409328880168288e-11
23,2.509944333487703e-11,2.702970248382722e-11
24,2.5250517214203617e-11,3.096015571388643e-11
25,2.3732151808007418e-11,1.4560013414572228e-11
26,1.787361120385292e-11,2.7400002079152514e-12
27,1.0555042582058249e-11,3.2024251293810345e-13
28,9.047765051557081e-12,5.417704325989501e-13
29,1.122071271404702e-11,1.3714680603275146e-12
30,1.0625909118507252e-11,1.8186593511063192e-12
31,8.485704800153521e-12,1.846276194725592e-12
32,7.579391973756832e-12,1.9414479327416504e-12
33,8.902007712095536e-12,5.868885805578732e-13
34,1.6618219763696448e-11,2.0133528295462818e-13
35,4.0337189153316375e-11,1.3771393294653497e-12
36,7.48058744257212e-11,8.765921342724895e-12
37,1.2623762360177966e-10,2.6738773004138778e-11
38,2.1241713068590777e-10,5.194154832751817e-11
39,2.928774228059892e-10,7.176905534479985e-11
40,2.868683202845393e-10,8.211589040950674e-11
41,2.3260263478731478e-10,9.574036263691333e-11
42,2.2933589189811354e-10,1.450426540124812e-10
43,2.8381801708195085e-10,2.313113117018818e-10
44,3.5013015267263644e-10,3.7012919403231265e-10
45,4.1367307663535016e-10,5.130075851110231e-10
46,4.1584114921263494e-10,5.463833522601202e-10
47,3.151218067597632e-10,3.947251031508616e-10
48,1.7751808793951982e-10,2.1149306824927044e-10
49,8.348049938708048e-11,1.0488062850538453e-10
50,4.406143882448353e-11,7.453394102760728e-11
51,3.29893765290037e-11,5.5664508666536033e-11
52,3.096428869932121e-11,4.761839364004814e-11
53,2.8406448539176754e-11,4.164739465259286e-11
54,2.601802497964651e-11,3.934768091768006e-11
55,2.472834503556491e-11,3.435217711009244e-11
56,3.1294734346044665e-11,2.556511269383921e-11
57,4.6715043432413056e-11,2.639976806439613e-11
58,6.322140934076488e-11,2.7332089118317e-11
59,6.822354867526059e-11,2.0718512737757158e-11
60,7.395953497619419e-11,9.376759001118044e-12
61,6.576952028154667e-11,3.2315315138855163e-12
62,2.953974769548739e-11,2.186455876468594e-12
63,1.6451676859511662e-11,4.109309232724806e-12
64,1.8410148358879685e-11,4.527672563688597e-12
65,3.022290725027767e-11,2.738357462332331e-12
66,6.484046256618083e-11,1.7410568562129227e-12
67,9.395887169267579e-11,1.4239101028716809e-12
68,1.2656572920798135e-10,3.998816025789147e-12
69,2.2047991997428229e-10,2.3117375293824305e-11
70,3.815260241875832e-10,7.9259114360957e-11
71,4.550227937863972e-10,1.4932412885928935e-10
72,3.441272558900758e-10,1.3635801529730257e-10
73,1.9805549509564305e-10,6.488988784193957e-11
74,1.1872631509676603e-10,2.386951524436356e-11
75,8.019041582357205e-11,1.4185628646020744e-11
76,6.38406537481523e-11,1.630976677876858e-11
77,7.863929341079443e-11,2.4202061447211827e-11
78,1.0591368139861881e-10,2.669346388667705e-11
79,1.5646045357848376e-10,2.2872725690467306e-11
80,1.9704161092515784e-10,2.024131750365221e-11
81,2.294585290916343e-10,2.5154710381121474e-11
82,2.7628680215192546e-10,3.602860507319515e-11
83,3.2096559569056667e-10,4.291340705843568e-11
84,3.520696587020412e-10,3.233230745504239e-11
85,3.708230487857195e-10,1.998478847747745e-11
86,4.689558095334898e-10,2.0325788653761836e-11
87,5.889536670534357e-10,2.7123481568964586e-11
88,7.023623885044839e-10,3.669920036986491e-11
89,8.591934503511458e-10,5.3577331659803564e-11
90,9.751954081497617e-10,6.180661650312091e-11
91,9.794439481958274e-10,5.965239159960454e-11
92,7.457058329121346e-10,3.460662470627613e-11
93,5.734435428581517e-10,2.1926540213558057e-11
94,6.398127141799734e-10,2.980532773581587e-11
95,8.432946532999324e-10,4.970895857711079e-11
