dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.2,0,1.9467712793715508,-0.7392806636770888,1.8108270005160465,135.52277380938312,1832.7447389039016,129.39875857472776,0.22136500867519068,0.016368891620958583,0.22567447908665764,20.554872181666724,5.623496099986369,1
