idx,dmg_UW,dmg_DW
0,1.4073329758765383e-09,6.966781602054364e-10
1,1.416264724497955e-09,6.585726457876896e-10
2,1.3117953752572105e-09,5.598391776442152e-10
3,1.2762113739433488e-09,4.94604880589785e-10
4,1.3089511024664529e-09,4.667465271514238e-10
5,1.221969227327681e-09,4.1206029764386207e-10
6,9.853865807526904e-10,3.034940566899668e-10
7,8.452886260917438e-10,2.360841585303583e-10
8,8.324072469672226e-10,2.1041616398761844e-10
9,8.561449461455733e-10,1.9952621408441063e-10
10,8.37961088863187e-10,1.891494572504202e-10
11,7.846577696370018e-10,1.6892508768289637e-10
12,7.833561719969105e-10,1.557918886532076e-10
13,6.687233037702198e-10,1.1204164908239018e-10
14,4.582496747745824e-10,5.983571588307013e-11
15,3.1977219385016645e-10,3.627018950734559e-11
16,3.0581796657708996e-10,4.1438161292963804e-11
17,3.6687470925594105e-10,6.800901082380627e-11
18,4.435961108240415e-10,1.1867795447827456e-10
19,5.444942084431814e-10,1.9879204509748737e-10
20,7.321754243447662e-10,3.047274115526221e-10
21,1.0585879118127543e-09,4.481090857803405e-10
22,1.3530989148462007e-09,6.008857523478383e-10
23,1.4562265908759695e-09,6.974848521580059e-10
24,1.4924120882738854e-09,7.631955415269674e-10
25,1.6865956777106949e-09,8.815482281290262e-10
26,1.8943324516802466e-09,9.987993484316148e-10
27,1.7894551138412873e-09,9.593971333600948e-10
28,1.6607010946109648e-09,9.257162913431856e-10
29,1.7764815545463876e-09,9.853172979642118e-10
30,2.1731824114149383e-09,1.1624207555992904e-09
31,2.4208425784350396e-09,1.2883480897912272e-09
32,2.1163057489162557e-09,1.129448763349125e-09
33,1.711725591876099e-09,8.725875478397441e-10
34,1.5841016689166376e-09,7.187153550013694e-10
35,1.5015061303274401e-09,5.907842037945131e-10
36,1.2366948325768068e-09,4.4892514213316514e-10
37,1.0322465737964278e-09,3.8103397710945093e-10
38,1.0792284024564085e-09,4.0902909685495866e-10
39,1.3292723040428587e-09,5.03125779176955e-10
40,1.4298649262403881e-09,5.267557398029689e-10
41,1.2200845067538482e-09,4.1815281555158825e-10
42,1.0722145726832096e-09,3.3244296640234387e-10
43,1.2060750574920595e-09,3.526547666371266e-10
44,1.3419475437483008e-09,3.7604940743205694e-10
45,1.0808296006876706e-09,2.7337832908270964e-10
46,7.13148747984299e-10,1.4699611154583177e-10
47,5.038196437669043e-10,7.652576122879028e-11
48,4.407910013395832e-10,5.264643015697971e-11
49,4.1412076092801655e-10,4.9075672418269424e-11
50,3.659188883019541e-10,5.070098689171671e-11
51,3.797764843774413e-10,6.866151670271013e-11
52,4.4380186962166885e-10,9.550917759715002e-11
53,5.110494917816462e-10,1.244447422085248e-10
54,5.509051586925414e-10,1.524007571544904e-10
55,6.225323099413563e-10,1.9341440407739527e-10
56,7.797676740011648e-10,2.5992487116199453e-10
57,9.893663628525179e-10,3.519480522717556e-10
58,1.0895496552660102e-09,4.1439106834580314e-10
59,1.034502798310284e-09,4.1389595931718467e-10
60,9.524903495293042e-10,3.829673297797603e-10
61,8.678686333874124e-10,3.2722818167561044e-10
62,8.010216860478671e-10,2.908988054692939e-10
63,8.051606011687637e-10,3.1312979859792175e-10
64,9.713342639211603e-10,4.24481544228878e-10
65,1.305276547166735e-09,6.455178364973015e-10
66,1.5881822264507655e-09,8.278226634585447e-10
67,1.4849972581605029e-09,7.817704486426772e-10
68,1.2128649200569411e-09,6.062969376756048e-10
69,9.566401323876106e-10,4.2317340947912167e-10
70,8.29581657018341e-10,3.285149259564034e-10
71,8.478942295826865e-10,3.625019086318088e-10
72,9.948384848154347e-10,4.959427495325952e-10
73,1.2260564984997662e-09,6.462272994532531e-10
74,1.4360024917237364e-09,7.202351358188317e-10
75,1.343765418590133e-09,6.034563421153178e-10
76,1.0934207584588205e-09,4.2883942965641573e-10
77,9.65932753592772e-10,3.653656911200095e-10
78,1.0950679715650525e-09,4.207408785371476e-10
79,1.2684208697460938e-09,4.83385053686127e-10
80,1.2006747469164814e-09,4.16403240086684e-10
81,8.924303615788005e-10,2.4728330469766263e-10
82,6.436981415974157e-10,1.2569321535600438e-10
83,5.848090333218495e-10,9.390845609777977e-11
84,5.773156536408912e-10,9.786885969141486e-11
85,5.600982331376868e-10,1.1720456939726255e-10
86,5.546722584873251e-10,1.3699624703456558e-10
87,5.306856932833913e-10,1.2834395593872743e-10
88,4.5102574585038397e-10,8.689468467674588e-11
89,3.507718230710731e-10,5.817184885446643e-11
90,3.032980304854627e-10,5.754750800112826e-11
91,3.4390188294303285e-10,8.323302609959224e-11
92,4.36202419766638e-10,1.2445366144890392e-10
93,4.975744763723738e-10,1.6283683698151208e-10
94,4.708308944228076e-10,1.8174740507996328e-10
95,4.843669103433794e-10,2.4264106640092905e-10
96,6.215579648973439e-10,3.511796466046398e-10
97,8.630275697718821e-10,5.176704346190793e-10
98,1.1694222540105062e-09,7.671813223945368e-10
99,1.3575006471338706e-09,1.0215500395928133e-09
100,1.3425154246643173e-09,1.0693042707258297e-09
101,1.1998386828953e-09,9.303281942708028e-10
102,1.0148144186647042e-09,7.281733873228432e-10
103,7.818882325995157e-10,5.288662740912813e-10
104,6.121931862296888e-10,3.7879819669798544e-10
105,5.141352943520261e-10,2.9390963214144e-10
106,4.975647294063961e-10,2.443119306455987e-10
107,5.492576028352091e-10,2.664597503766101e-10
108,6.738313208168237e-10,3.2805112336476414e-10
109,8.402121883386674e-10,4.0908147160569e-10
110,1.0278913654649305e-09,5.070694832359329e-10
111,1.1659499316617312e-09,6.028186906067082e-10
112,1.3304078152544145e-09,6.930646368977648e-10
113,1.5719779236012712e-09,7.927431370365817e-10
114,1.8124069088450925e-09,8.591961935669384e-10
115,1.915237168164342e-09,8.619797849337719e-10
116,1.7911727067457739e-09,7.750402773821405e-10
117,1.712807593165835e-09,7.365489560383144e-10
118,1.6510554921937192e-09,7.148713264970929e-10
119,1.4637116330216e-09,6.351297181400783e-10
120,1.131847250774762e-09,4.770560411058557e-10
121,8.489351616255953e-10,3.3897398246818795e-10
122,6.692190382634385e-10,2.478568676956841e-10
123,5.873279657930424e-10,2.1438633646057766e-10
124,5.779587735296187e-10,2.2536993655075322e-10
125,5.935705966992815e-10,2.524791761272193e-10
126,5.847191789942196e-10,2.597302260308182e-10
127,5.807136080002345e-10,2.7187392579700007e-10
128,5.856613352897756e-10,3.056549563253137e-10
129,6.68986866229112e-10,4.0182516145158554e-10
130,8.956178780827577e-10,6.304863995855527e-10
131,1.1994790442987922e-09,8.905047963378576e-10
132,1.353861978123278e-09,9.710386724055689e-10
133,1.2841567548755562e-09,8.636496172079158e-10
134,1.0562760746460149e-09,6.630122220465826e-10
135,9.315371861026039e-10,5.416294724205735e-10
136,9.724955780462768e-10,5.417582154297989e-10
137,1.0548293959219334e-09,5.831927214711349e-10
138,9.781386731145016e-10,5.163420039084673e-10
139,7.825065874052733e-10,3.7592044478807033e-10
140,6.492958742694547e-10,2.5347592357307863e-10
141,6.677644315619119e-10,2.2078272992929294e-10
142,7.844716076019736e-10,2.6095054539293727e-10
143,9.002560584398115e-10,3.20441915792533e-10
144,9.101148626861081e-10,3.153598287224362e-10
145,8.269983794761024e-10,2.4321188162092967e-10
146,8.038777053970946e-10,1.957840782667076e-10
147,8.270579297265588e-10,1.8599017072491178e-10
148,9.580853610053662e-10,2.364553822820849e-10
149,1.1698852112920776e-09,3.353940195136331e-10
150,1.234007665251892e-09,3.7435959931264886e-10
151,1.0175750509612052e-09,2.833085297244654e-10
152,6.833094840732582e-10,1.5680639366312154e-10
153,4.818210557430679e-10,8.863305596102527e-11
154,4.4039094348520915e-10,7.306316210563023e-11
155,4.958061783444976e-10,8.976739142560653e-11
156,5.293662467431993e-10,1.066733635185002e-10
157,4.897457061450917e-10,1.0319947130297084e-10
158,4.29031862294211e-10,8.957868909268859e-11
159,3.82268706904073e-10,7.597266822151707e-11
160,3.6202558295464717e-10,8.26234172970973e-11
161,4.045746109902145e-10,1.3579223141263334e-10
162,5.10895259403e-10,2.569323983371964e-10
163,6.674172922344874e-10,4.032122421021749e-10
164,7.587411324216003e-10,4.747338767756314e-10
165,7.020074540806954e-10,4.144949472859671e-10
166,6.062975723279352e-10,3.2540828370096096e-10
167,5.8404682929123e-10,2.746808343895631e-10
168,6.788186427153447e-10,2.885114637837377e-10
169,8.730539225556465e-10,3.684027107253049e-10
170,9.817365031085744e-10,4.250753586823025e-10
171,9.258608404413351e-10,3.7398783069438666e-10
172,8.079556096702372e-10,2.789337754259478e-10
173,7.343463600537691e-10,2.2050435356771744e-10
174,7.470442446716528e-10,2.1491566300016715e-10
175,7.649331864144465e-10,2.2673118954498912e-10
176,7.434663991193124e-10,2.1096276187614934e-10
177,6.555374145378302e-10,1.5037565673154096e-10
178,5.595177184789834e-10,9.374000804924566e-11
179,4.794595170428639e-10,6.197603231947539e-11
180,4.967412109928531e-10,6.598534016878754e-11
181,6.171009559073107e-10,1.0452263568405764e-10
182,7.731475662873089e-10,1.5586654460460388e-10
183,7.458474430522408e-10,1.3943006303056574e-10
184,5.180716879353159e-10,7.155102847473464e-11
185,3.036604995796607e-10,2.7195994809942364e-11
186,2.1205681665890893e-10,1.532429728936594e-11
187,1.9274552464816537e-10,1.7424306056318047e-11
188,2.0066372078390902e-10,2.6727482061036173e-11
189,2.2804577445343971e-10,4.358868387728024e-11
190,2.7795997621612087e-10,6.416276413953859e-11
191,3.687569929246053e-10,9.576345214144022e-11
192,5.264859447197382e-10,1.7086723789851558e-10
193,7.308019331912071e-10,2.9604282923391183e-10
194,9.205787593324899e-10,4.2669947126998115e-10
195,1.0656905718887583e-09,5.139860803417406e-10
196,1.0783007303497303e-09,5.308673216340312e-10
197,1.00343878331e-09,5.090937205970541e-10
198,9.175382313671034e-10,4.6499569424307225e-10
199,8.377130840800502e-10,3.800127612933492e-10
200,7.269072164202631e-10,2.623244505073645e-10
201,6.784712308065439e-10,2.0472288577299557e-10
202,7.263920981127429e-10,2.1594618170772785e-10
203,9.111226473070553e-10,2.989311006746469e-10
204,1.1641104657688943e-09,4.319647507950148e-10
205,1.2015402440536476e-09,4.80779217295131e-10
206,1.0190181016901154e-09,4.083977157145819e-10
207,8.933580543678733e-10,3.4414253141369144e-10
208,9.369624469634123e-10,3.3095449482487847e-10
209,1.0081139535430418e-09,3.4223477492395283e-10
210,9.96392018566621e-10,3.3440469658917064e-10
211,8.841526191235325e-10,2.714229335371741e-10
212,7.615621552387109e-10,1.8586198975809921e-10
213,6.513698345072535e-10,1.2322599759696858e-10
214,5.273134005842444e-10,8.31125050333864e-11
215,4.282106108713086e-10,6.476140656671296e-11
216,4.09056258427906e-10,6.043362166910506e-11
217,3.925769441521235e-10,4.4729166491582556e-11
218,2.7671784862493294e-10,1.8658752770367192e-11
219,1.6414745853710847e-10,7.880789716324206e-12
220,1.3760872894383086e-10,1.0332242673893539e-11
221,1.9893228161976763e-10,2.7276597644878922e-11
222,3.6098476983459317e-10,7.977313282219068e-11
223,5.220513727155758e-10,1.5948004901626154e-10
224,5.952278679350005e-10,2.084175693365673e-10
225,6.568619659147573e-10,2.2771873588960834e-10
226,8.355973768654484e-10,2.7226507212291783e-10
227,1.1643775360184547e-09,4.2512452985357434e-10
228,1.421702016681964e-09,6.35953468067684e-10
229,1.4974711226011098e-09,7.581922429512471e-10
230,1.3165230123386254e-09,6.478849901181725e-10
231,1.0164226626365168e-09,4.2608279301420413e-10
232,7.31588960659221e-10,2.5265688200319817e-10
233,6.503503166362705e-10,2.1642365330514778e-10
234,8.34499075556139e-10,3.0543147813441125e-10
235,1.2323821168510572e-09,5.075296075753158e-10
236,1.5115290403163138e-09,6.767874921196223e-10
237,1.358409882147553e-09,5.819369446100974e-10
238,1.0187403224865557e-09,3.5699101495454906e-10
239,8.530907375447206e-10,2.1653533739736206e-10
240,8.379983442631013e-10,1.7672856917085562e-10
241,8.389907850982955e-10,1.738396272961569e-10
242,8.976735795578804e-10,2.0148658248626345e-10
243,1.1355918915392733e-09,2.668769876455893e-10
244,1.2736429968059261e-09,2.7233867256058766e-10
245,1.0166311463438666e-09,1.6778500350687753e-10
246,5.955332024729911e-10,6.202816323625682e-11
247,4.137470392726588e-10,3.0701415112345607e-11
248,4.0299828947908393e-10,2.990319928895728e-11
249,3.644556660838404e-10,2.7823623238088725e-11
250,2.5481659926151487e-10,1.7426848418817908e-11
251,1.6992163389230203e-10,9.642563664169827e-12
252,1.4612003018320012e-10,5.59736150377114e-12
253,1.8672647869213193e-10,6.71792826673242e-12
254,2.573724730779667e-10,1.6244633185045026e-11
255,3.374267484198707e-10,4.3103657465843974e-11
256,4.492163819952028e-10,8.809297204461284e-11
257,5.206521542117126e-10,1.1250050597295976e-10
258,5.445731174545514e-10,1.1610166745254672e-10
259,5.503792728350457e-10,1.2651484011286868e-10
260,6.733526325777272e-10,1.8485518162819368e-10
261,9.73793306338382e-10,3.3984795786212113e-10
262,1.3112663566972337e-09,5.182312039741111e-10
263,1.279326822271914e-09,5.152662416733832e-10
264,9.785144239904301e-10,3.663638611555467e-10
265,7.86426127842943e-10,2.527007629930233e-10
266,8.52574708111726e-10,2.4688426936790324e-10
267,1.0586782245890517e-09,3.237367739022858e-10
268,1.1076382085947353e-09,3.5473861320581226e-10
269,9.030827880760746e-10,2.6744000911918593e-10
270,6.841546910658028e-10,1.4825382143333424e-10
271,6.143812990234679e-10,9.149959214772151e-11
272,6.01284986944734e-10,7.749253960280607e-11
273,5.628443677577277e-10,7.792233788594768e-11
274,5.732329686726847e-10,9.013970864751591e-11
275,6.267360444652907e-10,1.0233279599666507e-10
276,6.585640055469088e-10,9.268633274721866e-11
277,6.051098622598989e-10,6.874644598512792e-11
278,5.914998960350996e-10,6.530974487191292e-11
279,6.265221804010029e-10,7.479240611439122e-11
280,7.151219594409785e-10,9.846461681786872e-11
281,6.130905863365317e-10,7.926349258068827e-11
282,3.771234051269536e-10,3.648715386748135e-11
283,2.5147489768501793e-10,2.0043786924590485e-11
284,2.3291704495446167e-10,2.1795725727296853e-11
285,2.6533025671375367e-10,3.476513787408193e-11
286,3.244921073272132e-10,6.576943266514754e-11
287,4.0778023473720537e-10,1.1705460556555004e-10
288,4.975648039925063e-10,1.653375736238408e-10
289,5.879838685053116e-10,2.0440961975398559e-10
290,6.302855417134803e-10,2.293906479237457e-10
291,6.38483551959803e-10,2.4842938558857487e-10
292,6.669445954553401e-10,2.5760578286410204e-10
293,7.520941098529162e-10,2.6975053671228075e-10
294,8.365745740600491e-10,2.8725653154124784e-10
295,8.335682152697707e-10,2.9162365179323415e-10
296,7.428516876064033e-10,2.6341906552532496e-10
297,6.696602167346555e-10,2.3141386802559368e-10
298,5.801042586084734e-10,1.807264792133347e-10
299,4.65821552946822e-10,1.324837226900789e-10
300,3.8704943831109593e-10,1.1204477781279179e-10
301,3.588396935745897e-10,1.0227906953236515e-10
302,3.6160392181179723e-10,8.528462913478483e-11
303,3.9929153598223524e-10,7.553730654572679e-11
304,3.9364968534616e-10,6.432364390137501e-11
305,3.707773470803582e-10,5.42876346192592e-11
306,4.073324635240283e-10,6.227442507903504e-11
307,4.936243183578995e-10,8.390681461052706e-11
308,5.991309369057989e-10,1.167221499875368e-10
309,6.869005768436702e-10,1.512293542341474e-10
310,7.883334701291548e-10,1.8511073837544373e-10
311,8.709432651372246e-10,2.0023044418885881e-10
312,8.329659435326839e-10,1.7675517903467198e-10
313,6.665416905079377e-10,1.1820047661788299e-10
314,5.234053031373559e-10,7.213991195554337e-11
315,4.049292045604934e-10,4.0145572246782726e-11
316,3.1576637367907566e-10,2.1478917689757806e-11
317,2.1493231771643378e-10,1.0550557868014888e-11
318,1.6985628458260507e-10,1.1490410253548178e-11
319,2.0204377382337466e-10,2.4798507127605058e-11
320,3.05629760678942e-10,5.264836655901735e-11
321,3.873621770994171e-10,7.805707842541169e-11
322,3.524185098105099e-10,7.51570020705283e-11
323,2.5025039920170243e-10,4.8919381589965074e-11
324,1.9490948512148898e-10,2.7860703042019848e-11
325,2.1400015916431243e-10,2.529607764748283e-11
326,2.8759784787011586e-10,4.14028162322635e-11
327,3.481817301409731e-10,6.440555538739054e-11
328,3.745983082040006e-10,7.778673779940803e-11
329,3.661470253596634e-10,6.613062033883377e-11
330,3.7173581804721904e-10,5.480741145385749e-11
331,4.0401196493488486e-10,6.702427057953361e-11
332,4.655082864475273e-10,1.066898303330435e-10
333,5.724246666235642e-10,1.6885573928383534e-10
