dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.26,0,2.6874775045996113,-4.909447828563939,1.1918217194387681,127.84625671509652,444.21636333639873,105.12049327074484,0.23465685089908073,0.06753465760396005,0.24096320097999538,21.868481308333383,6.107779600017238,1
