t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.9847,33595.5,-3896.85,25913.7,4095.09,72.2221,-4989.88
0.1,5.99521,33634.2,-3262.79,25004.7,4100.47,146.25,-4969.89
0.2,6.01721,33597.5,-3750.0,25614.4,4114.78,159.769,-5020.0
0.3,6.03616,33563.4,-5070.11,26597.8,4102.27,107.477,-5059.91
0.4,6.04914,33541.3,-5851.6,27283.5,4089.44,75.0392,-5100.87
0.5,6.04902,33517.5,-5294.66,27420.5,4060.49,70.31,-5151.98
0.6,6.04845,33574.9,-4801.04,26970.9,4055.55,47.4079,-5153.76
0.7,6.06438,33632.5,-4128.19,26902.1,4064.3,9.91512,-5147.07
0.8,6.07604,33606.8,-3680.61,27611.9,4061.99,-8.06213,-5120.38
0.9,6.07077,33600.5,-2630.93,28445.9,4056.67,-5.62262,-5073.14
1.0,6.05164,33635.2,-2878.82,29092.9,4074.82,9.349,-4972.04
1.1,6.02226,33665.9,-4477.32,28887.2,4086.79,28.4195,-4910.78
1.2,5.99822,33685.1,-5258.73,27370.9,4075.99,54.5137,-4968.86
1.3,5.98867,33714.8,-4779.25,25322.0,4036.06,102.521,-5014.31
1.4,5.97952,33681.1,-3038.55,24108.6,3992.42,146.118,-5027.38
1.5,5.97014,33644.6,-2419.56,24239.0,3945.94,127.829,-5077.58
1.6,5.96695,33622.1,-3638.21,26341.0,3952.38,84.0612,-5183.84
1.7,5.97061,33590.1,-3564.97,28965.7,3954.48,27.488,-5254.21
1.8,5.99263,33586.4,-2393.8,30329.1,3956.89,-19.4067,-5139.4
1.9,6.02299,33543.5,-353.015,30086.1,4006.6,-18.6572,-4992.71
2.0,6.04511,33485.8,-794.267,29186.0,4039.22,28.9072,-4914.48
2.1,6.04975,33447.2,-1890.26,28704.7,4044.03,57.4499,-4951.42
2.2,6.04781,33477.4,-2829.99,29762.6,4069.62,70.578,-4955.78
2.3,6.04521,33512.9,-4153.55,30899.7,4082.88,48.7669,-4916.55
2.4,6.05079,33574.1,-6436.52,30605.5,4089.49,58.1768,-4990.78
2.5,6.0595,33587.6,-10203.9,29374.3,4111.04,146.55,-5153.75
2.6,6.04674,33534.7,-12272.2,28185.1,4106.42,203.604,-5255.82
2.7,6.01723,33543.9,-11758.1,28317.4,4076.62,168.358,-5206.05
