dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10.0,0.29,0,2.5251783742264777,-6.894505589410516,0.6323661555976301,329548.31912775896,1118183.923092416,269686.04199197574,9.103369144592612e-05,2.682921778828021e-05,9.333245453557871e-05,8.067179846666598,3.667241399991326,1
