t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,3.47431,1901.71,-24840.3,-1155.91,1251.01,-71.435,-4983.52
0.1,3.48337,1858.23,-24647.6,-1536.16,1247.66,-63.7378,-4980.06
0.2,3.49482,1795.46,-24055.7,-2226.94,1238.48,-34.5339,-4960.08
0.3,3.49969,1757.31,-23597.3,-2958.38,1224.91,-5.49925,-4947.77
0.4,3.49554,1759.42,-23492.0,-3524.54,1217.68,10.1995,-4951.75
0.5,3.48665,1787.47,-23266.2,-4188.42,1219.93,4.14337,-4959.77
0.6,3.48173,1828.73,-22584.9,-5317.51,1215.6,-6.30825,-4954.85
0.7,3.48514,1851.1,-22280.5,-6793.46,1207.94,-2.54837,-4936.67
0.8,3.48972,1844.42,-22526.9,-8227.52,1200.15,0.832375,-4952.3
0.9,3.49066,1843.88,-23115.1,-9151.06,1190.61,-9.82613,-4987.62
1.0,3.48774,1843.91,-23539.9,-9222.31,1175.92,-24.4438,-4991.93
1.1,3.48327,1842.9,-23592.4,-8795.85,1165.77,-37.6558,-4970.78
1.2,3.48415,1846.97,-23602.2,-8439.51,1155.4,-33.5609,-4961.79
1.3,3.49015,1825.48,-23795.5,-8411.79,1149.14,-10.6532,-4972.53
1.4,3.49238,1800.31,-23776.0,-8588.39,1146.65,21.4042,-4976.04
1.5,3.49,1804.26,-23323.7,-8465.89,1147.16,44.1402,-4955.82
1.6,3.485,1811.4,-22594.8,-7624.1,1155.06,35.5725,-4943.17
1.7,3.48304,1826.47,-21931.2,-6260.0,1163.97,0.0615312,-4954.73
1.8,3.49026,1840.53,-21408.2,-4868.76,1178.14,-33.2128,-4970.53
1.9,3.50135,1834.07,-20993.5,-3844.42,1191.67,-40.4083,-4967.8
2.0,3.50774,1843.79,-20997.1,-3302.8,1203.45,-24.9632,-4955.15
2.1,3.50773,1881.21,-21377.8,-2912.22,1209.12,-6.75437,-4961.11
2.2,3.50235,1929.63,-21929.2,-2361.45,1204.76,1.40325,-4972.69
2.3,3.49852,1991.84,-22418.4,-1709.51,1202.48,2.26638,-4964.74
2.4,3.50085,2039.09,-23059.6,-1054.07,1201.67,7.9915,-4947.26
2.5,3.50272,2060.63,-24059.6,-565.003,1201.83,13.7355,-4955.91
2.6,3.49927,2093.36,-25114.5,-345.669,1198.95,10.164,-4985.22
2.7,3.4921,2131.42,-25659.6,-217.887,1192.95,1.43138,-4997.05
2.8,3.48572,2160.22,-25587.2,-53.4125,1194.18,-7.04112,-4985.04
2.9,3.48645,2173.07,-25420.4,-6.90532,1195.73,-22.1371,-4976.84
3.0,3.49427,2156.16,-25575.9,-109.634,1196.11,-28.2127,-4986.77
3.1,3.50085,2121.21,-25740.0,-277.218,1191.44,-12.307,-4992.95
3.2,3.49989,2105.47,-25397.8,-460.848,1186.56,8.2005,-4979.32
3.3,3.49415,2118.41,-24755.4,-483.307,1186.74,21.2013,-4955.85
3.4,3.49065,2137.48,-24614.5,-210.914,1196.36,28.6405,-4947.06
3.5,3.49381,2148.36,-24823.0,212.272,1208.05,25.7458,-4969.03
3.6,3.50147,2149.01,-25117.1,594.263,1220.39,12.1243,-4981.52
3.7,3.50618,2148.95,-25370.3,880.991,1233.35,1.361,-4969.41
3.8,3.50442,2170.28,-25654.3,1093.32,1244.39,-2.25525,-4968.0
3.9,3.50075,2211.62,-26287.6,1260.02,1252.29,-8.05375,-4983.74
4.0,3.50054,2245.31,-26871.1,1371.5,1253.71,-18.1152,-4994.36
4.1,3.50438,2263.42,-26966.5,1300.47,1252.08,-19.4573,-4984.66
4.2,3.50802,2274.99,-26480.4,1072.28,1249.5,-1.1765,-4971.36
4.3,3.50433,2286.5,-25920.7,664.192,1241.47,15.164,-4962.08
4.4,3.49449,2321.59,-25575.8,251.567,1240.31,27.434,-4957.5
4.5,3.48681,2349.36,-25257.3,-8.15444,1240.89,29.3533,-4950.89
4.6,3.48519,2350.96,-24636.4,-135.073,1242.27,21.779,-4944.44
4.7,3.49177,2332.19,-23923.3,-190.331,1238.35,10.1853,-4933.97
4.8,3.49849,2285.86,-23438.6,-207.911,1236.31,-3.89,-4927.29
4.9,3.49911,2250.59,-23272.4,-293.881,1234.12,-15.1751,-4933.58
5.0,3.4965,2238.39,-23314.0,-323.043,1232.31,-14.5049,-4941.29
5.1,3.49479,2226.72,-23347.6,-208.202,1237.7,-9.93312,-4943.16
5.2,3.49774,2219.78,-23274.8,14.1338,1240.43,-7.78525,-4941.35
5.3,3.50412,2205.72,-23485.8,347.173,1246.39,-2.81056,-4935.5
5.4,3.5055,2189.11,-24032.3,678.381,1259.52,3.36206,-4935.1
5.5,3.50001,2203.01,-24893.1,846.77,1274.48,5.07319,-4935.08
5.6,3.49301,2228.48,-25631.0,913.246,1284.18,1.604,-4936.28
5.7,3.48974,2241.22,-25963.2,909.419,1285.66,-8.29358,-4939.0
5.8,3.49369,2241.63,-26163.0,868.845,1277.12,-19.5559,-4937.86
5.9,3.49963,2215.51,-26310.7,728.221,1266.37,-34.6456,-4950.84
6.0,3.49897,2191.57,-26273.6,306.609,1254.18,-43.8856,-4974.57
6.1,3.4918,2190.44,-26022.5,-535.343,1243.81,-38.9063,-4980.39
6.2,3.48378,2194.4,-25632.9,-1713.7,1235.61,-19.9622,-4966.64
6.3,3.48231,2194.27,-25329.6,-3008.94,1230.27,3.8275,-4956.04
6.4,3.48967,2174.03,-25320.5,-4062.9,1223.3,21.1011,-4950.52
6.5,3.49749,2135.12,-25279.1,-4661.5,1217.2,23.7774,-4944.5
6.6,3.49869,2118.39,-25124.7,-4937.78,1215.35,10.2645,-4932.46
6.7,3.49483,2128.8,-24930.4,-5097.15,1211.0,-6.609,-4930.47
6.8,3.49192,2145.76,-24989.9,-5268.46,1208.54,-15.2741,-4947.73
6.9,3.49581,2156.68,-25090.5,-5443.22,1211.83,-16.7559,-4979.5
7.0,3.50449,2148.92,-24960.3,-5457.13,1212.59,-16.9287,-4998.97
7.1,3.50946,2138.87,-24825.7,-5164.44,1213.09,-13.972,-4991.22
7.2,3.50606,2150.77,-24858.9,-4682.22,1212.71,-10.547,-4978.69
7.3,3.49778,2182.92,-25204.8,-4290.14,1208.72,-9.6665,-4968.17
7.4,3.49216,2218.25,-25367.1,-4167.12,1203.78,-3.44075,-4956.65
7.5,3.49434,2238.15,-25247.2,-4252.77,1200.05,9.425,-4933.46
7.6,3.50066,2237.71,-24991.3,-4180.46,1193.71,20.8498,-4924.27
7.7,3.50362,2234.73,-25158.3,-3589.26,1187.24,18.8905,-4940.25
7.8,3.49968,2243.77,-25696.1,-2423.11,1182.79,1.429,-4973.66
7.9,3.49262,2264.51,-26150.7,-1053.58,1175.02,-22.1423,-4999.89
8.0,3.48971,2282.29,-26476.2,10.3139,1173.13,-34.3815,-5001.98
8.1,3.49446,2284.57,-27069.5,509.305,1177.8,-25.0465,-4990.7
8.2,3.50322,2273.17,-28096.5,713.683,1181.29,0.73575,-4986.03
8.3,3.50831,2261.74,-29249.6,920.826,1192.03,10.3565,-4980.53
8.4,3.50731,2278.21,-29791.6,1311.17,1197.13,1.46375,-4964.35
8.5,3.50394,2308.96,-29897.5,1714.94,1199.8,-11.8933,-4939.25
8.6,3.50173,2344.2,-30062.7,1633.82,1201.0,-22.1895,-4939.45
8.7,3.5036,2379.46,-30581.7,862.355,1194.92,-15.255,-4971.26
8.8,3.50644,2396.64,-30923.0,-160.67,1188.3,12.1789,-5009.54
8.9,3.50431,2407.3,-30698.8,-900.21,1178.74,34.9826,-5019.54
9.0,3.49919,2428.54,-30116.3,-1009.15,1170.55,34.1366,-5007.89
9.1,3.49513,2436.66,-29823.4,-579.572,1170.8,15.5975,-4995.16
9.2,3.49441,2433.55,-29939.0,-186.502,1182.42,-0.093625,-4985.27
9.3,3.49754,2427.31,-30143.2,-238.928,1199.55,-1.28737,-4959.14
9.4,3.49865,2412.96,-30406.2,-695.228,1218.73,7.204,-4921.55
9.5,3.49572,2414.37,-31050.8,-1203.21,1241.66,16.1804,-4908.39
9.6,3.49243,2420.49,-32049.6,-1414.46,1258.27,13.6678,-4938.07
9.7,3.49162,2412.84,-32956.5,-1315.12,1263.2,3.49581,-4979.25
9.8,3.49519,2400.73,-33376.2,-1277.04,1259.29,-4.86594,-4999.38
9.9,3.5006,2382.91,-33310.3,-1584.72,1252.68,2.63759,-5009.06
10.0,3.50292,2371.17,-32907.3,-2232.5,1238.56,23.1164,-5021.96
10.1,3.50118,2378.2,-32243.6,-2872.26,1221.14,41.6124,-5015.15
10.2,3.4998,2395.14,-31199.6,-3043.58,1207.01,42.5132,-4976.34
10.3,3.5011,2403.58,-30103.8,-2745.15,1202.0,17.7207,-4926.26
10.4,3.50495,2406.35,-29212.3,-2412.89,1201.96,-13.2375,-4903.58
10.5,3.50728,2403.7,-28526.9,-2497.89,1214.01,-25.3671,-4908.86
10.6,3.50428,2414.77,-27979.6,-3026.46,1235.7,-5.58612,-4915.71
10.7,3.49811,2439.78,-27604.2,-3638.08,1250.81,20.7978,-4925.64
10.8,3.49343,2459.69,-27272.0,-3778.94,1258.66,32.9632,-4962.71
10.9,3.49389,2466.04,-27051.6,-3261.9,1266.66,28.4387,-4996.36
11.0,3.49707,2449.94,-26746.8,-2505.1,1272.25,9.17375,-4997.7
11.1,3.49823,2431.33,-26489.2,-1970.09,1277.99,-0.432625,-4974.9
11.2,3.4948,2414.08,-26607.3,-1857.88,1284.78,3.25437,-4952.89
11.3,3.48875,2405.31,-27048.9,-2019.85,1293.07,4.55713,-4939.91
11.4,3.48715,2396.85,-27452.1,-2152.5,1298.31,-4.77225,-4923.31
11.5,3.49254,2365.88,-27682.2,-2062.25,1297.29,-16.8706,-4906.05
11.6,3.49961,2318.76,-27799.0,-2108.18,1283.95,-32.5802,-4910.61
11.7,3.50391,2290.22,-27880.4,-2543.24,1263.12,-30.08,-4941.55
11.8,3.50321,2276.04,-27875.5,-3358.16,1243.86,-7.391,-4971.22
11.9,3.49966,2289.46,-27579.2,-4449.57,1233.15,12.1833,-4985.16
12.0,3.50125,2323.03,-27253.6,-5479.07,1231.09,21.8765,-4980.48
12.1,3.50685,2337.98,-26986.1,-6176.51,1237.53,19.744,-4972.41
12.2,3.50861,2354.76,-26613.6,-6726.32,1254.71,3.4615,-4960.07
12.3,3.50492,2392.88,-25757.2,-7397.5,1278.99,-16.107,-4938.87
12.4,3.49675,2429.71,-24646.4,-8087.49,1297.84,-13.265,-4908.25
12.5,3.48947,2462.59,-24098.2,-8607.78,1303.91,2.85525,-4885.85
12.6,3.4902,2477.66,-24252.1,-8624.71,1307.64,9.654,-4906.66
12.7,3.49691,2456.87,-24914.0,-7976.87,1304.96,3.1855,-4940.44
12.8,3.50105,2426.85,-25520.4,-7071.75,1291.72,-8.69975,-4957.84
12.9,3.49853,2417.31,-25904.1,-6439.92,1275.96,-11.9765,-4964.29
13.0,3.49189,2424.69,-26671.0,-6159.89,1264.29,4.41775,-4969.13
13.1,3.4883,2437.02,-27227.0,-6023.0,1259.34,18.979,-4993.68
13.2,3.49411,2438.94,-27321.1,-5554.4,1255.46,17.9945,-4991.91
13.3,3.50459,2413.18,-26766.5,-4589.26,1256.13,-2.99975,-4958.82
13.4,3.51084,2398.6,-26292.3,-3444.52,1259.85,-24.4181,-4924.64
13.5,3.51059,2413.33,-26510.0,-2549.89,1262.42,-28.393,-4919.46
13.6,3.50558,2444.87,-26830.9,-2175.77,1263.74,-18.7787,-4941.36
13.7,3.50338,2498.75,-26627.3,-2153.96,1266.04,2.79625,-4950.21
13.8,3.50841,2539.68,-26241.7,-1982.1,1262.83,24.5257,-4937.18
13.9,3.51288,2558.77,-26560.7,-1403.84,1257.26,26.6831,-4946.81
14.0,3.51106,2590.65,-27463.6,-594.883,1259.16,9.81556,-4997.56
14.1,3.50209,2623.74,-28220.9,67.1861,1264.71,-8.2215,-5023.28
14.2,3.48999,2654.35,-28392.6,105.886,1266.38,-15.5852,-4988.93
14.3,3.48504,2678.92,-28724.2,-557.409,1268.35,-9.50197,-4940.31
14.4,3.49021,2659.2,-29621.2,-1463.28,1265.94,2.73319,-4941.72
14.5,3.49775,2609.97,-30379.7,-2107.32,1254.12,10.6711,-4968.12
14.6,3.50156,2568.79,-30266.8,-2267.02,1235.73,7.51206,-4956.66
14.7,3.49962,2541.08,-29490.0,-2100.92,1219.07,-1.95875,-4929.81
