t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.00552,42270.0,-42244.3,26595.2,4053.22,212.301,-4974.37
0.1,5.99217,42370.9,-41483.4,23687.7,4045.86,204.889,-4984.92
0.2,5.98295,42409.6,-40136.8,20646.6,4028.48,162.815,-4953.07
0.3,5.96627,42410.3,-39420.5,17335.9,4015.35,102.144,-4984.45
0.4,5.94616,42398.5,-38609.3,13540.8,3990.11,82.3047,-5059.23
0.5,5.93191,42328.2,-35031.8,9222.05,3983.99,98.995,-5045.96
0.6,5.93295,42211.0,-29861.7,5235.04,3971.01,166.38,-4868.95
0.7,5.95362,42045.1,-25699.9,2801.92,3990.43,234.304,-4730.49
0.8,5.97332,41844.8,-24669.7,2697.78,4005.28,250.402,-4735.59
0.9,5.98039,41737.9,-24807.3,4839.64,4031.98,216.322,-4794.73
1.0,5.97694,41687.9,-23045.6,7938.99,4041.34,139.665,-4804.02
1.1,5.97165,41691.1,-21065.5,10248.5,4041.64,57.1878,-4782.82
1.2,5.97957,41704.6,-21079.7,10915.6,4033.97,23.5303,-4873.86
1.3,5.99706,41684.0,-22985.8,10565.3,4039.29,38.9505,-5036.58
1.4,6.01137,41679.3,-23916.2,10433.5,4058.29,64.3824,-5107.71
1.5,6.01869,41721.0,-22779.6,11603.2,4043.38,73.8135,-5020.71
1.6,6.01019,41775.2,-21477.6,13998.8,4003.35,70.0017,-4910.7
1.7,5.99169,41910.0,-21567.8,16146.2,4017.02,71.4337,-4891.72
1.8,5.97923,42051.3,-21818.0,17042.1,4033.14,104.58,-4893.23
1.9,5.96407,42123.9,-20967.3,17035.6,4051.04,165.542,-4851.49
2.0,5.94363,42199.6,-20692.3,17076.4,4073.41,193.303,-4822.56
2.1,5.92765,42244.6,-22383.2,18803.8,4080.44,183.493,-4913.52
2.2,5.91889,42199.2,-24676.3,22975.9,4078.63,147.801,-5092.8
2.3,5.92021,42118.6,-26518.2,28369.8,4072.67,59.7298,-5150.7
2.4,5.9293,41992.6,-27463.6,32898.7,4054.12,-21.6768,-5106.63
2.5,5.93686,41855.6,-28236.8,35107.9,4067.93,-24.121,-5084.39
2.6,5.93855,41748.0,-29628.3,34547.7,4087.96,33.767,-5063.6
2.7,5.94452,41665.2,-30856.9,32993.8,4110.32,112.091,-4989.5
2.8,5.95621,41549.4,-33094.3,32029.5,4161.17,146.628,-4880.14
2.9,5.97388,41446.0,-35834.3,31673.2,4207.28,133.011,-4866.46
3.0,5.99085,41371.1,-38642.6,30972.3,4261.25,124.96,-4951.35
3.1,5.99362,41331.8,-40925.6,28602.3,4279.68,141.827,-4973.51
3.2,5.98321,41418.5,-42130.6,24621.3,4282.31,194.991,-4967.72
3.3,5.9761,41537.0,-43941.3,20682.9,4272.86,249.176,-4992.4
3.4,5.97479,41618.3,-45948.3,18248.6,4266.32,224.343,-5054.97
3.5,5.97713,41678.1,-46648.1,17075.8,4238.64,120.553,-5062.96
3.6,5.97679,41717.8,-45583.6,16353.2,4237.53,41.5562,-4970.91
3.7,5.95963,41737.7,-43148.1,14451.3,4244.83,32.1156,-4902.3
3.8,5.93386,41805.0,-40238.2,10744.8,4245.75,86.885,-4891.78
3.9,5.92075,41844.9,-36901.5,6823.97,4259.82,175.171,-4858.46
4.0,5.92612,41810.0,-32431.9,4665.69,4284.81,238.049,-4806.88
4.1,5.95107,41727.9,-28325.9,5223.23,4291.14,230.447,-4785.78
4.2,5.97742,41583.9,-25283.8,8261.7,4304.24,158.649,-4828.54
4.3,5.98101,41454.7,-22248.3,11432.7,4317.47,40.249,-4909.67
4.4,5.97151,41441.8,-20158.3,12563.0,4312.49,-36.8877,-4919.65
4.5,5.97173,41447.8,-18356.9,11624.4,4327.45,-15.8623,-4946.99
4.6,5.98986,41408.4,-18109.5,10004.2,4346.47,44.726,-4993.65
4.7,6.0194,41352.2,-18956.6,9420.9,4361.96,63.867,-5001.03
4.8,6.04217,41298.5,-18760.6,11127.7,4359.97,57.7025,-4979.91
4.9,6.03482,41295.0,-17749.7,13433.9,4342.38,33.0962,-4917.62
5.0,6.0128,41449.4,-16337.5,14317.1,4334.31,56.2262,-4885.62
5.1,6.00154,41621.2,-15963.5,14059.4,4346.41,164.35,-4895.78
5.2,5.99791,41714.2,-16359.0,14200.4,4324.82,255.322,-4952.1
5.3,5.99673,41808.0,-17664.4,16457.6,4321.09,233.027,-4983.44
5.4,5.986,41833.8,-18349.7,21320.1,4300.57,118.511,-5017.04
5.5,5.9541,41818.7,-19090.3,26413.3,4296.12,3.31988,-5069.11
5.6,5.93176,41834.9,-20172.8,29588.5,4318.47,-21.1388,-5102.48
5.7,5.93247,41706.8,-22560.6,30224.9,4330.64,23.7551,-5083.01
5.8,5.95096,41526.5,-24566.6,29616.5,4358.52,115.512,-5070.73
5.9,5.97891,41325.4,-27280.3,29527.9,4374.09,186.058,-4996.61
6.0,5.99124,41109.3,-29645.1,30458.7,4376.95,178.224,-4944.1
6.1,5.98885,41011.5,-30914.0,31024.8,4389.33,139.99,-4956.76
6.2,5.99564,40950.3,-31839.9,29812.0,4404.03,129.357,-4972.91
6.3,6.01147,40870.9,-32562.2,26593.2,4410.32,175.231,-4998.81
6.4,6.03368,40865.9,-33639.8,22207.3,4425.32,224.63,-5054.23
6.5,6.05345,40910.8,-34569.9,18799.3,4443.6,254.468,-5103.09
6.6,6.05329,41001.4,-34613.1,17476.2,4436.51,254.229,-5064.12
6.7,6.03913,41187.6,-33490.7,17504.2,4437.72,215.104,-4973.2
6.8,6.02938,41372.8,-32786.7,17819.6,4426.98,170.967,-4872.67
6.9,6.01798,41496.8,-32832.8,16969.7,4408.16,137.035,-4834.42
7.0,6.00733,41618.4,-32495.4,14446.7,4381.04,142.785,-4839.66
7.1,5.99662,41684.0,-31668.7,11694.9,4370.51,188.96,-4838.25
7.2,5.9785,41694.5,-30052.0,9780.12,4380.0,205.971,-4888.13
7.3,5.97208,41700.7,-28528.3,9729.89,4395.54,202.841,-4994.56
7.4,5.98077,41595.9,-26744.9,11898.8,4400.64,186.701,-5083.25
7.5,5.99484,41466.7,-24307.5,14689.3,4411.92,134.934,-5082.54
7.6,6.01811,41408.3,-21037.2,16750.2,4409.0,83.7937,-5008.35
7.7,6.0343,41298.9,-18186.9,17187.3,4391.21,52.5675,-4919.75
7.8,6.04126,41310.6,-16092.3,16033.2,4418.25,64.638,-4880.34
7.9,6.06153,41370.7,-14401.2,14376.3,4447.16,69.3285,-4871.35
8.0,6.0846,41384.9,-13132.6,13810.6,4453.82,80.9557,-4878.9
8.1,6.10059,41476.9,-12755.2,14123.8,4445.64,85.5991,-4923.82
8.2,6.10802,41644.9,-12878.2,15022.0,4419.15,115.39,-5035.86
8.3,6.09712,41843.7,-12077.0,16175.7,4381.2,184.903,-5133.52
8.4,6.07873,42116.3,-10686.1,17411.0,4363.24,234.939,-5128.51
8.5,6.06483,42332.1,-10543.6,19326.2,4325.77,243.501,-5042.02
8.6,6.04947,42462.8,-12997.6,22146.1,4301.85,198.302,-5002.33
8.7,6.03125,42569.3,-14807.8,25036.1,4311.34,98.7026,-5026.76
8.8,6.01634,42617.1,-14898.5,27459.6,4327.6,16.7383,-4971.27
8.9,6.00544,42592.8,-13986.2,29253.9,4346.46,0.979312,-4875.18
9.0,6.00192,42529.7,-16261.5,29854.1,4379.61,22.155,-4892.67
9.1,6.01377,42453.0,-21444.5,29912.1,4414.85,93.8008,-5065.38
9.2,6.03182,42330.2,-25537.4,29804.3,4417.33,180.558,-5174.26
9.3,6.04927,42273.0,-27191.7,29575.0,4421.52,252.319,-5081.86
9.4,6.06944,42252.9,-27953.2,29119.7,4419.83,268.173,-4970.85
9.5,6.08164,42249.1,-29931.9,28081.2,4404.18,221.76,-5011.24
9.6,6.09653,42360.4,-32558.4,27087.0,4427.06,186.586,-5068.65
9.7,6.11163,42428.6,-32917.3,26259.1,4431.82,119.948,-5028.92
9.8,6.11495,42552.2,-31046.0,25620.1,4421.95,57.1915,-4951.84
9.9,6.11756,42737.7,-30577.5,24831.0,4432.2,45.4977,-4920.12
10.0,6.11294,42890.1,-30808.5,23700.1,4442.59,87.7063,-4967.16
10.1,6.10633,43079.9,-31659.6,22278.2,4439.83,175.507,-4946.75
10.2,6.09848,43220.9,-32019.2,20828.7,4403.48,229.006,-4881.0
10.3,6.08039,43348.3,-33113.4,19753.9,4363.7,246.727,-4850.62
10.4,6.05874,43480.1,-33653.1,18706.8,4334.86,212.452,-4939.76
10.5,6.04302,43589.3,-31866.1,18508.1,4345.66,187.326,-5040.23
10.6,6.03466,43590.5,-27925.0,18990.8,4365.26,126.586,-5037.96
10.7,6.03506,43565.3,-24392.6,20367.5,4390.06,65.0765,-5005.95
10.8,6.04004,43465.1,-23794.0,21632.7,4421.36,-5.87794,-5006.77
10.9,6.04797,43379.3,-23557.6,22061.0,4450.1,0.26375,-5026.28
11.0,6.06786,43305.3,-21610.0,20810.1,4455.23,40.276,-4919.82
11.1,6.10144,43232.6,-17776.1,19256.6,4440.85,130.755,-4758.92
11.2,6.13219,43164.0,-15744.2,18323.7,4403.79,162.692,-4703.16
11.3,6.14315,43184.1,-16343.2,18115.1,4383.06,128.132,-4835.58
11.4,6.13919,43310.3,-16359.4,18628.4,4387.68,113.945,-5020.43
11.5,6.12126,43457.4,-15452.6,19006.0,4380.77,120.611,-5060.37
11.6,6.10748,43651.3,-13574.0,18973.6,4382.98,131.231,-5078.23
11.7,6.11272,43784.1,-14010.6,19689.5,4419.93,150.231,-5133.6
11.8,6.11296,43750.4,-16357.8,21043.1,4456.09,129.138,-5120.01
11.9,6.1038,43669.9,-16805.7,22600.6,4451.38,86.4658,-5012.35
12.0,6.08795,43593.3,-14793.2,23962.7,4430.52,39.174,-4840.38
12.1,6.06807,43601.3,-13716.6,24716.7,4413.33,23.3617,-4720.49
12.2,6.06383,43704.7,-15951.2,24742.0,4417.24,29.8393,-4780.52
12.3,6.07211,43716.3,-20118.7,24833.3,4456.27,73.62,-4987.44
12.4,6.07304,43691.4,-23465.0,25054.1,4490.75,133.277,-5142.28
12.5,6.0642,43693.8,-24701.7,25130.6,4508.75,186.224,-5167.31
12.6,6.05298,43677.5,-25786.5,25131.7,4499.63,230.219,-5127.39
12.7,6.05173,43658.7,-27580.0,24411.3,4508.64,235.279,-5106.43
12.8,6.08525,43629.4,-29324.2,23358.4,4509.62,201.486,-5052.51
12.9,6.13016,43489.5,-27683.8,22701.6,4486.23,133.342,-4958.65
13.0,6.15636,43415.5,-24849.6,22949.4,4444.47,72.628,-4833.35
13.1,6.15123,43414.8,-23630.3,23209.6,4430.66,-5.51487,-4789.68
13.2,6.12724,43547.2,-25432.6,22992.7,4444.71,6.47256,-4895.34
13.3,6.10987,43624.7,-27765.0,21142.3,4435.88,106.693,-5011.01
13.4,6.1125,43739.6,-28842.0,18102.8,4403.18,240.968,-4997.63
13.5,6.11724,43724.0,-28780.0,15009.2,4359.38,324.46,-4923.75
13.6,6.11281,43624.9,-29804.7,13338.5,4309.15,331.205,-4893.87
13.7,6.0963,43521.6,-31159.2,13513.7,4301.79,239.784,-4945.32
13.8,6.08095,43524.8,-30552.4,15099.6,4318.87,111.89,-4974.9
13.9,6.07557,43599.2,-27411.5,17019.1,4320.44,-1.40875,-4945.6
14.0,6.07639,43636.2,-23711.5,18282.6,4354.11,-53.9496,-4957.1
14.1,6.08109,43633.1,-22257.2,18739.6,4395.79,-19.7927,-5019.77
14.2,6.07896,43569.4,-21372.0,18462.8,4414.74,44.4536,-5068.77
14.3,6.07375,43521.1,-18618.3,17788.5,4370.28,109.469,-4989.66
14.4,6.0825,43451.5,-15203.2,16913.0,4331.26,153.026,-4815.16
14.5,6.1081,43329.3,-12795.0,16150.3,4313.91,171.076,-4751.99
14.6,6.13799,43277.7,-12531.3,15669.2,4314.47,146.367,-4859.11
14.7,6.14553,43251.6,-11804.3,15420.7,4319.78,83.6637,-5000.01
14.8,6.12581,43326.4,-9681.07,16009.0,4330.73,65.4417,-5056.35
14.9,6.09559,43424.9,-7776.59,17285.4,4360.36,51.9385,-5096.49
15.0,6.07875,43478.0,-9931.3,18742.1,4387.14,54.3507,-5143.22
15.1,6.083,43403.5,-14292.1,19764.2,4370.1,63.2005,-5182.94
15.2,6.08472,43231.0,-15855.5,20037.8,4308.72,100.72,-5100.97
15.3,6.07623,43128.6,-13268.3,19958.8,4233.77,129.208,-4896.22
15.4,6.06233,43125.8,-11615.6,20294.9,4205.63,111.588,-4714.49
15.5,6.05098,43104.6,-13475.2,20973.1,4194.87,46.8926,-4797.61
15.6,6.05217,43083.2,-16910.6,21866.0,4212.22,24.0823,-5053.96
15.7,6.0562,43001.4,-18552.0,22046.1,4257.61,44.3536,-5170.56
15.8,6.05164,42939.0,-18490.3,20819.5,4289.99,89.8333,-5136.35
