design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
c45,DLC1.2-b-s4,0.19,center,30,45700.0,1.4844,1.3239,0.0027646946750379976,3.479195944819861e-05,10851.107817027818,862268.192875618,10781.339923712447,2.186
c45,DLC1.2-b-s5,0.19,center,30,45700.0,1.724,1.5686,0.0028668765688354895,4.490606743345317e-05,10464.350061706997,668061.1711203025,10378.445986384793,2.071
c45,DLC1.2-b-s6,0.19,center,30,45700.0,1.799,1.6533,0.0027554205699816953,3.514385379464861e-05,10887.63012326619,853634.327507023,10816.569623635978,2.209
c45,DLC1.2-c-s1,0.18,center,30,45040.0,1.4471,1.2883,0.002379064182463946,8.643449146458697e-05,12610.000277054165,347083.664075137,12346.88478634663,2.413
c45,DLC1.2-c-s2,0.21,center,30,45040.0,1.7825,1.5713,0.002423865251953478,8.416185571453849e-05,12376.92564626765,356456.01852880325,12131.234785854424,2.412
c45,DLC1.2-c-s3,0.2,center,30,45040.0,1.8601,1.686,0.002347393270210674,6.630105392901996e-05,12780.13376825757,452481.494971666,12578.142892987293,2.358
c45,DLC1.2-c-s4,0.21,center,30,45040.0,1.6548,1.4437,0.0022459427086831472,7.834787934444916e-05,13357.419975146986,382907.6198490044,13090.902797565497,2.544
c45,DLC1.2-c-s5,0.19,center,30,45040.0,1.7051,1.4768,0.0023529102412490027,8.903382527415991e-05,12750.167632435909,336950.5904932385,12471.956642800662,2.38
c45,DLC1.2-c-s6,0.21,center,30,45040.0,1.8808,1.661,0.0025022651648296326,0.00010926080747535575,11989.13705136544,274572.380464666,11683.049300523793,2.449
c45,DLC1.2-d-s1,0.19,center,30,38180.0,1.6304,1.3832,0.0034805822694988745,0.00018030033679060554,8619.24749283956,166389.04027584233,8354.073694600858,2.574
c45,DLC1.2-d-s2,0.19,center,30,38180.0,1.3962,1.2377,0.0033182002312854494,0.00013388274111514496,9041.045720251244,224076.67896640016,8829.365176778496,2.491
c45,DLC1.2-d-s3,0.18,center,30,38180.0,1.4344,1.2819,0.0032256376924751063,0.0001425998437459673,9300.486558048715,210378.91214974347,9059.805037501308,2.505
c45,DLC1.2-d-s4,0.19,center,30,38180.0,1.7543,1.5515,0.003190681121918157,0.0001420648896284664,9402.381138596751,211171.10693892883,9157.155345423158,2.459
c45,DLC1.2-d-s5,0.2,center,30,38180.0,1.4627,1.2371,0.0034268894053072815,0.00018135356251554232,8754.294770510684,165422.722244174,8478.6313755223,2.517
c45,DLC1.2-d-s6,0.2,center,30,38180.0,1.9147,1.7241,0.0031682501197897233,0.0001437224445046286,9468.949377642917,208735.66479753164,9216.897634185689,2.604
c45,DLC1.2-e-s1,0.22,center,30,28490.0,1.6731,1.3448,0.0025024132605286054,0.00012511477364015268,11988.427520425963,239779.8367623965,11633.566190887232,2.453
c45,DLC1.2-e-s2,0.23,center,30,28490.0,1.9549,1.6146,0.0024634273867148245,0.00012455714879815215,12178.154778090446,240853.29737770185,11813.238104137788,2.57
c45,DLC1.2-e-s3,0.2,center,30,28490.0,1.5194,1.2936,0.002004727454272989,7.914042072770568e-05,14964.627703409913,379073.04161573056,14622.548867729925,2.469
c45,DLC1.2-e-s4,0.23,center,30,28490.0,1.8808,1.5508,0.002342679427877559,0.00010580399129213788,12805.849423102527,283543.1786043524,12466.613678253096,2.446
c45,DLC1.2-e-s5,0.21,center,30,28490.0,1.9509,1.7261,0.002324253572409011,0.00013073183738691944,12907.369641646288,229477.38362469993,12473.11165492352,2.562
c45,DLC1.2-e-s6,0.21,center,30,28490.0,1.6217,1.3431,0.0022962918136690776,0.00010332849843923437,13064.541632478837,290336.16527044046,12719.840974314022,2.508
