dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10.0,0.5,1,1.202743084908331,3.0077908815798082,1.8317242761095143,10794.600658915133,18846.40072329936,7378.5578496327835,0.0027791671918148595,0.0015918158825367493,0.0028125934330324536,21.959815141666816,21.43528340003104,1
