rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
210,K2cap,K1=8.0 K2=0.35 zmL=250 r=0.15,8.0,0.35,250.0,8.0,0.35,37.5,2190.9,760.3,0.0,-129.24,74.4,971.3,0.0,347.6,,0
210,K2cap,K1=8.0 K2=0.35 zmL=250 r=0.3,8.0,0.35,250.0,8.0,0.35,75.0,2202.8,794.0,0.0,-129.24,74.4,861.7,8.91,338.7,,0
210,K2cap,K1=8.0 K2=0.35 zmL=250 r=0.5,8.0,0.35,250.0,8.0,0.35,125.0,2205.5,811.3,0.0,-129.59,74.6,681.7,11.61,336.0,,0
210,K2cap,K1=8.0 K2=0.35 zmL=400 r=0.15,8.0,0.35,400.0,8.0,0.35,60.0,2214.6,570.9,3.41,-126.27,72.7,648.0,0.0,344.2,,0
210,K2cap,K1=8.0 K2=0.35 zmL=400 r=0.3,8.0,0.35,400.0,8.0,0.35,120.0,2221.4,588.6,3.33,-126.55,72.8,666.5,10.42,333.9,,0
210,K2cap,K1=8.0 K2=0.35 zmL=400 r=0.5,8.0,0.35,400.0,8.0,0.35,200.0,2223.8,575.5,3.27,-127.54,73.4,790.0,17.66,326.7,,0
210,K2cap,K1=8.0 K2=0.35 zmL=600 r=0.15,8.0,0.35,600.0,8.0,0.35,90.0,2228.8,569.3,5.04,-124.84,71.8,797.1,8.78,333.8,,0
210,K2cap,K1=8.0 K2=0.35 zmL=600 r=0.3,8.0,0.35,600.0,8.0,0.35,180.0,2231.4,559.1,5.0,-125.85,72.4,760.2,16.2,326.4,,0
210,K2cap,K1=8.0 K2=0.35 zmL=600 r=0.5,8.0,0.35,600.0,8.0,0.35,300.0,2232.8,546.8,4.98,-126.51,72.8,844.6,21.04,321.6,,0
210,K2cap,K1=8.0 K2=0.35 zmL=900 r=0.15,8.0,0.35,900.0,8.0,0.35,135.0,2233.0,570.5,5.47,-124.91,71.9,709.0,12.15,330.0,,0
210,K2cap,K1=8.0 K2=0.35 zmL=900 r=0.3,8.0,0.35,900.0,8.0,0.35,270.0,2235.0,552.3,5.45,-125.97,72.5,833.8,20.07,322.1,,0
210,K2cap,K1=8.0 K2=0.35 zmL=900 r=0.5,8.0,0.35,900.0,8.0,0.35,450.0,2236.1,544.0,5.44,-126.39,72.7,888.3,23.21,318.9,,0
210,K2cap,K1=12.0 K2=0.35 zmL=250 r=0.15,12.0,0.35,250.0,12.0,0.35,37.5,2201.7,572.9,0.0,-129.24,74.4,988.1,0.0,347.6,,0
210,K2cap,K1=12.0 K2=0.35 zmL=250 r=0.3,12.0,0.35,250.0,12.0,0.35,75.0,2214.2,618.4,0.0,-129.24,74.4,112.6,0.0,347.6,,0
210,K2cap,K1=12.0 K2=0.35 zmL=250 r=0.5,12.0,0.35,250.0,12.0,0.35,125.0,2217.3,648.7,0.0,-129.59,74.6,622.1,11.58,336.0,,0
210,K2cap,K1=12.0 K2=0.35 zmL=400 r=0.15,12.0,0.35,400.0,12.0,0.35,60.0,2237.3,1655.4,13.09,-125.5,72.2,686.5,0.0,334.5,,0
210,K2cap,K1=12.0 K2=0.35 zmL=400 r=0.3,12.0,0.35,400.0,12.0,0.35,120.0,2245.2,1659.4,12.94,-125.76,72.4,605.2,10.02,324.6,,0
210,K2cap,K1=12.0 K2=0.35 zmL=400 r=0.5,12.0,0.35,400.0,12.0,0.35,200.0,2245.4,1637.3,12.64,-126.96,73.0,758.9,18.58,316.4,,0
210,K2cap,K1=12.0 K2=0.35 zmL=600 r=0.15,12.0,0.35,600.0,12.0,0.35,90.0,2253.4,1665.8,16.05,-122.85,70.7,799.2,8.73,322.8,,0
210,K2cap,K1=12.0 K2=0.35 zmL=600 r=0.3,12.0,0.35,600.0,12.0,0.35,180.0,2262.3,1656.1,15.69,-124.04,71.4,718.6,16.72,315.2,,0
210,K2cap,K1=12.0 K2=0.35 zmL=600 r=0.5,12.0,0.35,600.0,12.0,0.35,300.0,2266.6,1646.6,15.44,-124.95,71.9,836.4,23.15,309.0,,0
210,K2cap,K1=12.0 K2=0.35 zmL=900 r=0.15,12.0,0.35,900.0,12.0,0.35,135.0,2260.2,1704.6,17.54,-130.45,75.1,644.6,11.73,318.3,,0
210,K2cap,K1=12.0 K2=0.35 zmL=900 r=0.3,12.0,0.35,900.0,12.0,0.35,270.0,2269.1,1680.3,17.17,-123.27,70.9,809.4,21.86,308.6,,0
210,K2cap,K1=12.0 K2=0.35 zmL=900 r=0.5,12.0,0.35,900.0,12.0,0.35,450.0,2273.2,1670.5,17.01,-123.88,71.3,899.7,26.12,304.5,,0
210,K2cap,K1=4.0 K2=0.5 zmL=250 r=0.15,4.0,0.5,250.0,4.0,0.5,37.5,2117.7,1133.4,0.0,-129.24,74.4,988.7,0.0,347.6,,0
210,K2cap,K1=4.0 K2=0.5 zmL=250 r=0.3,4.0,0.5,250.0,4.0,0.5,75.0,2132.0,1162.7,0.0,-129.24,74.4,223.2,0.0,347.6,,0
210,K2cap,K1=4.0 K2=0.5 zmL=250 r=0.5,4.0,0.5,250.0,4.0,0.5,125.0,2136.2,1173.6,0.0,-129.54,74.5,651.7,11.22,336.4,,0
210,K2cap,K1=4.0 K2=0.5 zmL=400 r=0.15,4.0,0.5,400.0,4.0,0.5,60.0,2126.4,1464.4,2.5,-127.05,73.1,660.3,0.0,345.1,,0
210,K2cap,K1=4.0 K2=0.5 zmL=400 r=0.3,4.0,0.5,400.0,4.0,0.5,120.0,2135.2,1478.9,2.44,-127.3,73.2,637.7,10.29,334.9,,0
210,K2cap,K1=4.0 K2=0.5 zmL=400 r=0.5,4.0,0.5,400.0,4.0,0.5,200.0,2138.2,1481.0,2.41,-128.09,73.7,706.0,16.06,329.1,,0
210,K2cap,K1=4.0 K2=0.5 zmL=600 r=0.15,4.0,0.5,600.0,4.0,0.5,90.0,2135.6,1595.4,3.99,-125.76,72.4,754.0,8.81,334.8,,0
210,K2cap,K1=4.0 K2=0.5 zmL=600 r=0.3,4.0,0.5,600.0,4.0,0.5,180.0,2139.5,1602.7,3.96,-126.6,72.8,696.6,14.97,328.7,,0
210,K2cap,K1=4.0 K2=0.5 zmL=600 r=0.5,4.0,0.5,600.0,4.0,0.5,300.0,2141.0,1604.1,3.95,-127.01,73.1,746.9,18.1,325.6,,0
210,K2cap,K1=4.0 K2=0.5 zmL=900 r=0.15,4.0,0.5,900.0,4.0,0.5,135.0,2138.9,1667.5,4.71,-125.55,72.2,671.1,12.02,330.9,,0
210,K2cap,K1=4.0 K2=0.5 zmL=900 r=0.3,4.0,0.5,900.0,4.0,0.5,270.0,2141.6,1671.0,4.7,-126.32,72.7,738.6,17.73,325.2,,0
210,K2cap,K1=4.0 K2=0.5 zmL=900 r=0.5,4.0,0.5,900.0,4.0,0.5,450.0,2142.0,1671.6,4.7,-126.44,72.7,757.5,18.64,324.3,,0
210,K2cap,K1=6.0 K2=0.5 zmL=250 r=0.15,6.0,0.5,250.0,6.0,0.5,37.5,2124.7,856.7,0.0,-120.32,69.2,1025.0,0.0,347.6,,0
210,K2cap,K1=6.0 K2=0.5 zmL=250 r=0.3,6.0,0.5,250.0,6.0,0.5,75.0,2140.5,898.3,0.0,-120.32,69.2,322.9,0.0,347.6,,0
210,K2cap,K1=6.0 K2=0.5 zmL=250 r=0.5,6.0,0.5,250.0,6.0,0.5,125.0,2146.4,925.4,0.0,-120.65,69.4,528.1,11.0,336.6,,0
210,K2cap,K1=6.0 K2=0.5 zmL=400 r=0.15,6.0,0.5,400.0,6.0,0.5,60.0,2147.5,766.3,3.16,-117.65,67.7,728.9,0.0,344.4,,0
210,K2cap,K1=6.0 K2=0.5 zmL=400 r=0.3,6.0,0.5,400.0,6.0,0.5,120.0,2160.0,793.8,3.05,-117.86,67.8,520.7,9.56,335.0,,0
210,K2cap,K1=6.0 K2=0.5 zmL=400 r=0.5,6.0,0.5,400.0,6.0,0.5,200.0,2164.4,790.6,2.98,-119.27,68.6,637.5,18.13,326.5,,0
210,K2cap,K1=6.0 K2=0.5 zmL=600 r=0.15,6.0,0.5,600.0,6.0,0.5,90.0,2159.3,874.6,4.71,-116.34,66.9,748.6,8.79,334.1,,0
210,K2cap,K1=6.0 K2=0.5 zmL=600 r=0.3,6.0,0.5,600.0,6.0,0.5,180.0,2167.0,885.4,4.66,-117.61,67.7,608.2,16.56,326.4,,0
210,K2cap,K1=6.0 K2=0.5 zmL=600 r=0.5,6.0,0.5,600.0,6.0,0.5,300.0,2170.8,886.2,4.64,-118.45,68.2,672.0,21.78,321.2,,0
210,K2cap,K1=6.0 K2=0.5 zmL=900 r=0.15,6.0,0.5,900.0,6.0,0.5,135.0,2163.9,965.3,5.21,-116.39,67.0,557.6,11.81,330.6,,0
210,K2cap,K1=6.0 K2=0.5 zmL=900 r=0.3,6.0,0.5,900.0,6.0,0.5,270.0,2170.0,965.3,5.19,-117.84,67.8,663.6,20.88,321.5,,0
210,K2cap,K1=6.0 K2=0.5 zmL=900 r=0.5,6.0,0.5,900.0,6.0,0.5,450.0,2171.9,965.1,5.18,-118.28,68.1,705.7,23.61,318.8,,0
210,K2cap,K1=8.0 K2=0.5 zmL=250 r=0.15,8.0,0.5,250.0,8.0,0.5,37.5,2133.2,719.7,0.0,-111.41,64.1,1046.9,0.0,347.6,,0
210,K2cap,K1=8.0 K2=0.5 zmL=250 r=0.3,8.0,0.5,250.0,8.0,0.5,75.0,2149.8,770.9,0.0,-111.41,64.1,377.5,0.0,347.6,,0
210,K2cap,K1=8.0 K2=0.5 zmL=250 r=0.5,8.0,0.5,250.0,8.0,0.5,125.0,2157.8,810.2,0.0,-111.75,64.3,448.8,10.74,336.9,,0
210,K2cap,K1=8.0 K2=0.5 zmL=400 r=0.15,8.0,0.5,400.0,8.0,0.5,60.0,2163.7,1589.4,12.67,-108.25,62.3,775.5,0.0,334.9,,0
210,K2cap,K1=8.0 K2=0.5 zmL=400 r=0.3,8.0,0.5,400.0,8.0,0.5,120.0,9000000000.0,9000000000.0,0.0,,,9000000000.0,0.0,0.0,,0
210,K2cap,K1=8.0 K2=0.5 zmL=400 r=0.5,8.0,0.5,400.0,8.0,0.5,200.0,2184.0,1587.5,12.15,-110.34,63.5,588.8,19.05,316.4,,0
210,K2cap,K1=8.0 K2=0.5 zmL=600 r=0.15,8.0,0.5,600.0,8.0,0.5,90.0,2182.4,1598.3,14.38,-106.8,61.5,765.0,8.77,324.4,,0
210,K2cap,K1=8.0 K2=0.5 zmL=600 r=0.3,8.0,0.5,600.0,8.0,0.5,180.0,2190.7,1603.8,14.09,-108.39,62.4,554.4,17.05,316.5,,0
210,K2cap,K1=8.0 K2=0.5 zmL=600 r=0.5,8.0,0.5,600.0,8.0,0.5,300.0,2194.4,1602.3,13.87,-109.71,63.1,652.1,24.04,309.7,,0
210,K2cap,K1=8.0 K2=0.5 zmL=900 r=0.15,8.0,0.5,900.0,8.0,0.5,135.0,2190.5,1595.3,14.75,-106.9,61.5,484.4,11.25,321.6,,0
210,K2cap,K1=8.0 K2=0.5 zmL=900 r=0.3,8.0,0.5,900.0,8.0,0.5,270.0,2195.7,1587.8,14.26,-109.19,62.8,630.7,22.85,310.5,,0
210,K2cap,K1=8.0 K2=0.5 zmL=900 r=0.5,8.0,0.5,900.0,8.0,0.5,450.0,2198.2,1585.7,14.08,-109.99,63.3,683.6,26.88,306.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=250 r=0.15,12.0,0.5,250.0,12.0,0.5,37.5,2143.1,611.0,0.0,-111.41,64.1,1071.1,0.0,347.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=250 r=0.3,12.0,0.5,250.0,12.0,0.5,75.0,2160.6,673.3,0.0,-111.41,64.1,433.5,0.0,347.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=250 r=0.5,12.0,0.5,250.0,12.0,0.5,125.0,2170.1,726.5,0.0,-111.67,64.3,349.9,10.33,337.3,,0
210,K2cap,K1=12.0 K2=0.5 zmL=400 r=0.15,12.0,0.5,400.0,12.0,0.5,60.0,2184.4,1365.5,13.83,-107.27,61.7,828.9,-0.0,333.8,,0
210,K2cap,K1=12.0 K2=0.5 zmL=400 r=0.3,12.0,0.5,400.0,12.0,0.5,120.0,2201.6,1387.8,13.6,-107.47,61.8,429.4,8.79,325.2,,0
210,K2cap,K1=12.0 K2=0.5 zmL=400 r=0.5,12.0,0.5,400.0,12.0,0.5,200.0,2206.5,1369.4,13.13,-101.15,58.2,509.9,19.88,314.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=600 r=0.15,12.0,0.5,600.0,12.0,0.5,90.0,2211.1,1419.4,18.35,-103.47,59.5,794.0,8.66,320.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=600 r=0.3,12.0,0.5,600.0,12.0,0.5,180.0,2223.1,1404.9,17.86,-105.25,60.6,473.6,17.15,312.6,,0
210,K2cap,K1=12.0 K2=0.5 zmL=600 r=0.5,12.0,0.5,600.0,12.0,0.5,300.0,2230.4,1383.6,17.47,-107.05,61.6,598.2,26.25,303.9,,0
210,K2cap,K1=12.0 K2=0.5 zmL=900 r=0.15,12.0,0.5,900.0,12.0,0.5,135.0,2226.4,1431.5,19.96,-102.33,58.9,378.4,9.99,317.7,,0
210,K2cap,K1=12.0 K2=0.5 zmL=900 r=0.3,12.0,0.5,900.0,12.0,0.5,270.0,2235.1,1419.9,19.4,-105.14,60.5,581.7,24.44,303.8,,0
210,K2cap,K1=12.0 K2=0.5 zmL=900 r=0.5,12.0,0.5,900.0,12.0,0.5,450.0,2240.8,1404.5,19.15,-106.36,61.2,672.1,30.71,297.7,,0
