design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC1.2-a-s1,0.17,center,30,37800.0,1.616,1.4802,0.012593933186461403,0.00035780741389695856,2382.099345441207,83843.98655484374,2344.2044770799025,3.66
a01,DLC1.2-a-s2,0.16,center,30,37800.0,1.5606,1.4658,0.012619695245471789,0.0003622450098505944,2377.236487605723,82816.87582769824,2338.9864935436735,2.988
a01,DLC1.2-a-s3,0.16,center,30,37800.0,1.6063,1.5199,0.012691984860107681,0.00037205143545696235,2363.6964848810476,80634.01223853172,2324.771070544967,2.337
a01,DLC1.2-a-s4,0.16,center,30,37800.0,1.5031,1.4228,0.012857590496219257,0.00038085664766215633,2333.2520979589003,78769.79484052981,2294.382667199345,2.36
a01,DLC1.2-a-s5,0.18,center,30,37800.0,1.6884,1.5902,0.013031322799804583,0.0004083221324726818,2302.1454123176104,73471.40312558763,2261.3377113863303,2.34
a01,DLC1.2-a-s6,0.17,center,30,37800.0,1.6108,1.5215,0.012718027040509878,0.0003688346581414555,2358.856440896297,81337.25868162421,2320.4689207967294,2.826
a01,DLC1.2-b-s1,0.18,center,30,45700.0,1.6461,1.4419,0.011258774903668146,0.00033129252866193553,2664.5883106008187,90554.41159861842,2620.523476907599,2.022
a01,DLC1.2-b-s2,0.18,center,30,45700.0,1.5524,1.3956,0.011158551970982707,0.00031592202709550233,2688.520883176742,94960.14024666625,2645.916201109236,2.225
a01,DLC1.2-b-s3,0.18,center,30,45700.0,1.7763,1.5701,0.011024854443498197,0.000318277682860982,2721.1243607567276,94257.31559414256,2677.0638715564432,2.269
a01,DLC1.2-b-s4,0.19,center,30,45700.0,1.8675,1.6674,0.011039645484541593,0.0003156020710870648,2717.4785677681307,95056.41042426472,2673.9505287792426,2.115
a01,DLC1.2-b-s5,0.18,center,30,45700.0,1.7924,1.6047,0.011425765520611461,0.00036413035729622353,2625.644640254662,82388.0772335461,2578.224274632934,2.135
a01,DLC1.2-b-s6,0.18,center,30,45700.0,1.7775,1.5993,0.01092070677965803,0.00031243058192084033,2747.0749471893996,96021.32997211207,2703.0371864741496,2.185
a01,DLC1.2-c-s1,0.18,center,30,45040.0,1.8878,1.703,0.00801806777897518,0.0004299155101196221,3741.5498131189925,69781.15302621352,3622.043055099596,2.481
a01,DLC1.2-c-s2,0.19,center,30,45040.0,1.8601,1.6179,0.008159014972309097,0.00041908109206780983,3676.91444393926,71585.19095188819,3564.8327623728273,2.41
a01,DLC1.2-c-s3,0.18,center,30,45040.0,1.7177,1.4939,0.007996591700722306,0.0003650688869237581,3751.5983212310566,82176.27158751898,3651.0380520008953,2.347
a01,DLC1.2-c-s4,0.19,center,30,45040.0,1.6373,1.3834,0.007693951309520859,0.0004182069579212518,3899.1668640892726,71734.8179693581,3772.76469723428,2.623
a01,DLC1.2-c-s5,0.18,center,30,45040.0,1.9825,1.7306,0.007928917301972496,0.00043664443775291565,3783.618728440619,68705.78760693186,3659.2101699986524,2.447
a01,DLC1.2-c-s6,0.18,center,30,45040.0,1.5582,1.3045,0.00826429648604769,0.0004933666145767753,3630.0730559035364,60806.70866984971,3499.8008577731366,2.516
a01,DLC1.2-d-s1,0.18,center,30,38180.0,1.8892,1.6378,0.009871974410990551,0.0006029445396758155,3038.9057701163356,49755.82002306558,2927.1237226595363,2.474
a01,DLC1.2-d-s2,0.18,center,30,38180.0,1.6619,1.493,0.009525346751774235,0.0004812051799668566,3149.4916439038884,62343.46854301584,3055.2073340754505,2.492
a01,DLC1.2-d-s3,0.17,center,30,38180.0,1.4568,1.2862,0.009310851441664046,0.0005023809476388802,3222.0468974251366,59715.64037409416,3118.4277530421323,2.439
a01,DLC1.2-d-s4,0.18,center,30,38180.0,1.9528,1.7342,0.009234578444917296,0.0004964207306472358,3248.6593924070216,60432.609171832635,3144.6046815988925,2.407
a01,DLC1.2-d-s5,0.19,center,30,38180.0,1.7698,1.5277,0.009790887570781457,0.000620561478039121,3064.0735871105053,48343.31659579546,2946.7638755509843,2.505
a01,DLC1.2-d-s6,0.18,center,30,38180.0,1.5666,1.3479,0.00916213241570934,0.0005148225839677892,3274.3469138867904,58272.501895287875,3164.304310951865,2.431
a01,DLC1.2-e-s1,0.21,center,30,28490.0,1.9385,1.5991,0.006835274310293484,0.0004024651896298898,4388.997227927184,74540.6081643688,4233.824293708107,2.396
a01,DLC1.2-e-s2,0.22,center,30,28490.0,2.1456,1.7857,0.006796496576727445,0.00040981474857431575,4414.038859774602,73203.80758468434,4253.911098508836,2.355
a01,DLC1.2-e-s3,0.19,center,30,28490.0,1.836,1.5812,0.00566803419818056,0.0002796625757204822,5292.84033071466,107272.12936057796,5138.41420689546,2.458
a01,DLC1.2-e-s4,0.21,center,30,28490.0,1.5666,1.2133,0.006429688160844592,0.0003459443080797691,4665.85614255657,86719.16056812962,4516.265089794309,2.472
a01,DLC1.2-e-s5,0.2,center,30,28490.0,1.9717,1.7426,0.006384690902282537,0.00041848407726906365,4698.739603709704,71687.31531142951,4512.214909557027,2.477
a01,DLC1.2-e-s6,0.2,center,30,28490.0,1.8351,1.5334,0.006301247320578732,0.0003374818805042032,4760.962151418091,88893.66135799508,4609.081071979412,2.418
a01,DLC1.2-f-s1,0.25,center,30,18970.0,1.7313,1.2558,0.0027557897190194827,0.0001492509662207286,10886.171681732698,201003.7238595342,10534.650538140751,2.491
a01,DLC1.2-f-s2,0.25,center,30,18970.0,1.7703,1.4226,0.002618017026382978,0.00011695898763789604,11459.05458126361,256500.16818613143,11159.088876527152,2.36
a01,DLC1.2-f-s3,0.25,center,30,18970.0,2.3013,1.7205,0.0029560226562716963,0.00021171199938357696,10148.77201172663,141701.93511632943,9705.606379667603,2.543
a01,DLC1.2-f-s4,0.25,center,30,18970.0,1.7416,1.2502,0.0028266314558558895,0.00016904107136546764,10613.339753878934,177471.66270107133,10231.73834178095,2.41
a01,DLC1.2-f-s5,0.24,center,30,18970.0,1.6096,1.1778,0.0028904717188778695,0.0001806859591015715,10378.928741654152,166033.93063395526,9987.455773445243,2.546
a01,DLC1.2-f-s6,0.27,center,30,18970.0,2.0758,1.473,0.002840684833583964,0.00016139630910154214,10560.83365719609,185877.8566065322,10201.621537001702,2.491
a01,DLC1.2-g-s1,0.29,center,30,11340.0,2.0162,1.2984,0.0011922584156142714,7.387929089469279e-05,25162.330252492702,406067.78485139855,24222.19199953557,2.576
a01,DLC1.2-g-s2,0.29,center,30,11340.0,2.6463,1.9322,0.0012636510665955572,9.057873852880522e-05,23740.730960504756,331203.55270193575,22703.12039735142,2.556
a01,DLC1.2-g-s3,0.3,center,30,11340.0,2.7432,1.853,0.0011701728735334033,6.214318856381517e-05,25637.23760696426,482756.0460498875,24826.87535042167,2.523
a01,DLC1.2-g-s4,0.3,center,30,11340.0,2.6449,1.8567,0.0013019034107364822,8.071739919070975e-05,23043.184119956415,371667.07922686485,22181.717590048458,2.433
a01,DLC1.2-g-s5,0.32,center,30,11340.0,2.0086,1.2387,0.0012383790150005051,6.95977516667088e-05,24225.21670394081,431048.40719086217,23410.903876199714,2.451
a01,DLC1.2-g-s6,0.31,center,30,11340.0,1.9842,1.1002,0.0012737231508920604,8.639045308153368e-05,23552.998922088605,347260.59338624566,22582.95221574276,2.487
a01,DLC1.2-h-s1,0.37,center,30,6126.0,2.337,1.016,0.0006009322358671165,5.980512946881403e-05,49922.43419378465,501629.21251836425,46830.21395663634,2.499
a01,DLC1.2-h-s2,0.4,center,30,6126.0,2.413,1.4105,0.0005600409125242454,3.668289679475727e-05,53567.51503168303,817819.818534277,51442.615767166135,2.459
a01,DLC1.2-h-s3,0.36,center,30,6126.0,2.154,1.0927,0.0005441266048702475,3.8662628614611926e-05,55134.22746008497,775943.1025510246,52747.10018651026,2.363
a01,DLC1.2-h-s4,0.36,center,30,6126.0,1.9129,0.7504,0.0005437061356072635,4.001305027467648e-05,55176.86491893843,749755.3871564359,52696.243532328,2.498
a01,DLC1.2-h-s5,0.38,center,30,6126.0,2.692,1.6355,0.000562269116137041,3.914576132707473e-05,53355.23353320396,766366.4974948599,51095.14053166039,2.549
a01,DLC1.2-h-s6,0.39,center,30,6126.0,2.648,1.5973,0.0005200115488362251,3.138961114240603e-05,57691.02641496976,955730.2211836347,55595.71954152145,2.336
a01,DLC1.2-i-s1,0.48,center,30,2997.0,2.4877,0.9052,0.00021734815088491849,1.5899908627135458e-05,138027.39925716876,1886803.2957623876,131861.67468175123,2.457
a01,DLC1.2-i-s2,0.4,center,30,2997.0,1.8407,0.6397,0.00021989056827080222,2.1314711027323163e-05,136431.4997042258,1407478.6170707748,128211.86639744509,2.408
a01,DLC1.2-i-s3,0.41,center,30,2997.0,2.7707,1.5572,0.0002268599753804676,2.109909771040026e-05,132240.16246006772,1421861.7502876567,124613.20410159261,2.351
a01,DLC1.2-i-s4,0.45,center,30,2997.0,2.1969,0.7908,0.0001988089645273479,1.6583500858600224e-05,150898.62809417347,1809026.951293096,143143.8387391731,2.341
a01,DLC1.2-i-s5,0.45,center,30,2997.0,2.3117,0.4179,0.00022358751733786124,2.7418805619113535e-05,134175.64789481182,1094139.5630700677,123843.49361246194,2.357
a01,DLC1.2-i-s6,0.46,center,30,2997.0,2.8799,1.4818,0.00020278019402028249,1.9115640647014346e-05,147943.44262733735,1569395.478497116,139288.43383231963,2.441
a01,DLC1.2-j-s1,0.47,center,30,1332.0,2.6828,0.4025,7.580310823385594e-05,1.0956732091241964e-05,395762.13560331427,2738042.67095112,359693.05756320583,2.359
a01,DLC1.2-j-s2,0.52,center,30,1332.0,2.5379,0.872,8.182489996219783e-05,1.1584541062289349e-05,366636.56190059084,2589658.04848823,333919.2701072617,2.405
a01,DLC1.2-j-s3,0.5,center,30,1332.0,2.5989,0.5952,8.035326534332378e-05,9.927202724729863e-06,373351.3488446251,3021999.331721752,344380.3600197201,2.34
a01,DLC1.2-j-s4,0.48,center,30,1332.0,2.5576,0.7355,7.768328146777665e-05,9.33722233700776e-06,386183.4803212339,3212946.9468769133,357056.05186066736,2.432
a01,DLC1.2-j-s5,0.53,center,30,1332.0,2.9025,1.2731,7.887736797859396e-05,1.323164256517595e-05,380337.23447949626,2267292.2014199733,340060.9173297433,2.488
a01,DLC1.2-j-s6,0.54,center,30,1332.0,1.6969,0.2563,7.895935974850811e-05,7.208673252372266e-06,379942.2905093507,4161653.4623937146,358454.43367865734,2.485
a01,DLC1.2-k-s1,0.58,center,30,538.2,2.6739,0.5899,2.7806111318716958e-05,7.45214765673773e-06,1078899.514431789,4025685.1288871095,899298.5594910274,2.443
a01,DLC1.2-k-s2,0.6,center,30,538.2,1.4901,0.062,2.1222984924490952e-05,5.4377203624955545e-06,1413561.7636603287,5517017.794241994,1187904.3913302745,2.517
a01,DLC1.2-k-s3,0.6,min_pos,30,538.2,3.2123,1.1901,2.6211246445587174e-05,8.131305992630974e-06,1144546.8670205376,3689444.232843729,926771.354376165,2.56
a01,DLC1.2-k-s4,0.59,center,30,538.2,2.2647,0.498,3.5123990144473914e-05,1.154340512673539e-05,854117.0828428764,2598886.5218390157,683003.8585494026,2.543
