design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
a02,DLC1.2-f-s5,0.24,center,30,18970.0,1.6009,-25.4569,1.17
a02,DLC1.2-f-s6,0.27,center,30,18970.0,2.0617,-38.2965,1.4602
a02,DLC1.2-g-s1,0.29,center,30,11340.0,2.0021,-36.8969,1.2858
a02,DLC1.2-g-s2,0.29,center,30,11340.0,2.6342,-30.6253,1.9215
a02,DLC1.2-g-s3,0.3,center,30,11340.0,2.7263,-43.5719,1.8374
a02,DLC1.2-g-s4,0.3,center,30,11340.0,2.6307,-37.6715,1.8441
a02,DLC1.2-g-s5,0.32,center,30,11340.0,1.9908,-38.7287,1.2225
a02,DLC1.2-g-s6,0.31,center,30,11340.0,1.9657,-35.5132,1.0833
a02,DLC1.2-h-s1,0.37,center,30,6126.0,2.3216,-31.5458,1.0026
a02,DLC1.2-h-s2,0.4,center,30,6126.0,2.3923,-40.5689,1.3917
a02,DLC1.2-h-s3,0.36,center,30,6126.0,2.1361,-41.3636,1.0769
a02,DLC1.2-h-s4,0.36,center,30,6126.0,1.8953,-38.4889,0.7348
a02,DLC1.2-h-s5,0.38,center,30,6126.0,2.6707,-39.9596,1.6162
a02,DLC1.2-h-s6,0.39,center,30,6126.0,2.6243,-44.9759,1.5756
a02,DLC1.2-i-s1,0.48,center,30,2997.0,2.459,-49.2408,0.8787
a02,DLC1.2-i-s2,0.4,center,30,2997.0,1.825,-31.3404,0.6257
a02,DLC1.2-i-s3,0.41,center,30,2997.0,2.757,-29.1449,1.5452
a02,DLC1.2-i-s4,0.45,center,30,2997.0,2.1738,-43.1603,0.7699
a02,DLC1.2-i-s5,0.45,center,30,2997.0,2.2852,-35.0071,0.3926
a02,DLC1.2-i-s6,0.46,center,30,2997.0,2.8662,-37.3144,1.4697
a02,DLC1.2-j-s1,0.47,center,30,1332.0,2.6581,-39.9133,0.3792
a02,DLC1.2-j-s2,0.52,center,30,1332.0,2.5027,-33.4957,0.8388
a02,DLC1.2-j-s3,0.5,center,30,1332.0,2.567,-41.3216,0.565
a02,DLC1.2-j-s4,0.48,center,30,1332.0,2.5313,-41.1933,0.7115
a02,DLC1.2-j-s5,0.53,center,30,1332.0,2.8731,-26.1268,1.2445
a02,DLC1.2-j-s6,0.55,center,30,1332.0,2.9818,-40.8026,1.5565
a02,DLC1.2-k-s1,0.58,center,30,538.2,2.6466,-22.3215,0.5618
a02,DLC1.2-k-s2,0.61,center,30,538.2,2.9928,-18.8074,1.6117
a02,DLC1.2-k-s3,0.6,min_pos,30,538.2,3.1841,-18.8682,1.1602
a02,DLC1.2-k-s4,0.59,center,30,538.2,2.2328,-13.6296,0.4635
a02,DLC1.2-k-s5,0.5,center,30,538.2,1.1846,0.9312,1.1501
a02,DLC1.2-k-s6,0.56,center,30,538.2,2.8908,-19.0711,0.8605
a02,DLC2.4.1-a-s1,0.34,center,3,50.0,0.0979,12.5614,2.8133
a02,DLC2.4.1-a-s2,0.37,min_pos,3,50.0,-2.0302,10.4745,0.5082
a02,DLC2.4.1-a-s3,0.35,center,3,50.0,0.243,6.1714,1.4741
a02,DLC2.4.1-a-s4,0.33,center,3,50.0,0.7474,2.2474,1.077
a02,DLC2.4.1-a-s5,0.37,min_pos,3,50.0,-2.5709,9.8085,0.0465
a02,DLC2.4.1-a-s6,0.32,min_pos,3,50.0,-1.7744,11.2387,0.8592
a02,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,4.0309,-14.2268,0.2308
a02,DLC2.4.1-b-s2,0.5,min_pos,3,50.0,3.5388,-11.2141,0.5491
a02,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,4.2015,-14.4168,0.4509
a02,DLC2.4.1-b-s4,0.49,min_pos,3,50.0,3.5567,-10.6467,0.6606
a02,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,5.0025,-12.967,0.8057
a02,DLC2.4.1-b-s6,0.37,min_pos,3,50.0,3.2503,-9.3998,0.5026
a02,DLC2.4.2-a-s1,0.25,center,15,25.0,2.6005,-26.5301,1.4509
a02,DLC2.4.2-a-s2,0.18,center,15,25.0,1.768,-4.4312,1.409
a02,DLC2.4.2-a-s3,0.24,center,15,25.0,2.6002,-13.5023,1.6823
a02,DLC2.4.2-a-s4,0.22,center,15,25.0,1.9132,-4.17,1.5005
a02,DLC2.4.2-a-s5,0.26,center,15,25.0,2.5554,-21.4534,1.2748
a02,DLC2.4.2-a-s6,0.22,center,15,25.0,1.9389,-9.5468,1.2761
a02,DLC2.4.2-b-s1,0.37,center,15,25.0,2.3768,-6.6916,1.0027
a02,DLC2.4.2-b-s2,0.5,center,15,25.0,2.0591,-8.9342,0.1201
a02,DLC2.4.2-b-s3,0.42,center,15,25.0,2.8728,-9.1743,1.0485
a02,DLC2.4.2-b-s4,0.41,center,15,25.0,2.5612,-7.3309,0.9836
a02,DLC2.4.2-b-s5,0.37,center,15,25.0,2.5338,-4.2424,1.4617
a02,DLC2.4.2-b-s6,0.28,center,15,25.0,2.8397,-6.0593,1.4115
a02,DLC4.1-a-y1,0.16,center,10,10000.0,1.5848,0.662,1.4463
a02,DLC4.1-a-y2,0.17,center,10,10000.0,1.662,0.8784,1.5455
a02,DLC4.1-a-y3,0.17,center,10,10000.0,1.6432,0.9693,1.5439
a02,DLC4.1-b-y1,0.29,center,10,500.0,1.9142,-2.0515,1.4853
a02,DLC4.1-b-y2,0.3,center,10,500.0,2.026,-1.9393,1.619
a02,DLC4.1-b-y3,0.28,center,10,500.0,1.7497,-1.4647,1.4411
a02,DLC4.1-c-y1,0.24,center,10,500.0,2.224,-2.9671,1.3713
a02,DLC4.1-c-y2,0.31,center,10,500.0,2.4767,-4.9075,1.3415
a02,DLC4.1-c-y3,0.48,min_pos,10,500.0,3.1234,-10.9403,0.6152
a02,DLC6.4-a-s1,3.0,center,30,24340.0,0.1476,0.1661,0.1503
a02,DLC6.4-a-s2,3.0,center,30,24340.0,0.5773,0.5922,0.5795
a02,DLC6.4-a-s3,3.0,center,30,24340.0,0.4504,0.5778,0.4693
a02,DLC6.4-a-s4,3.0,center,30,24340.0,0.5655,0.6678,0.5807
a02,DLC6.4-a-s5,3.0,center,30,24340.0,0.231,0.2645,0.2359
a02,DLC6.4-a-s6,3.0,center,30,24340.0,0.5379,0.6038,0.5476
a02,DLC6.4-b-s1,0.29,center,30,292.4,2.873,-4.3891,1.6859
a02,DLC6.4-b-s2,0.28,center,30,292.4,2.5726,-5.8493,1.1733
a02,DLC6.4-b-s3,0.22,center,30,292.4,2.1419,-3.4649,1.255
a02,DLC6.4-b-s4,0.4,min_pos,30,292.4,3.0077,-8.9581,0.8434
a02,DLC6.4-b-s5,0.51,min_pos,30,292.4,3.8076,-13.2307,0.3195
a02,DLC6.4-b-s6,0.25,center,30,292.4,2.5608,-3.254,1.6424
a03,DLC1.2-a-s1,0.17,center,30,37800.0,1.586,-0.5358,1.4899
a03,DLC1.2-a-s2,0.16,center,30,37800.0,1.5512,0.1091,1.4863
a03,DLC1.2-a-s3,0.16,center,30,37800.0,1.5983,0.2111,1.5349
a03,DLC1.2-a-s4,0.16,center,30,37800.0,1.4972,0.1693,1.436
a03,DLC1.2-a-s5,0.17,center,30,37800.0,1.4681,-0.0949,1.3929
a03,DLC1.2-a-s6,0.17,center,30,37800.0,1.5947,-0.0929,1.5185
a03,DLC1.2-b-s1,0.18,center,30,45700.0,1.6783,-6.0763,1.4784
a03,DLC1.2-b-s2,0.18,center,30,45700.0,1.5946,-4.4439,1.4381
a03,DLC1.2-b-s3,0.18,center,30,45700.0,1.7735,-5.8792,1.5742
a03,DLC1.2-b-s4,0.18,center,30,45700.0,1.601,-6.59,1.398
a03,DLC1.2-b-s5,0.18,center,30,45700.0,1.7582,-4.4132,1.5851
a03,DLC1.2-b-s6,0.17,center,30,45700.0,1.5248,-5.5397,1.3482
a03,DLC1.2-c-s1,0.2,center,30,45040.0,1.8787,-10.4023,1.6272
a03,DLC1.2-c-s2,0.21,center,30,45040.0,1.7099,-13.5814,1.373
a03,DLC1.2-c-s3,0.2,center,30,45040.0,1.6141,-13.9366,1.3144
a03,DLC1.2-c-s4,0.22,center,30,45040.0,1.7092,-11.8968,1.3906
a03,DLC1.2-c-s5,0.2,center,30,45040.0,2.0551,-13.7495,1.7037
a03,DLC1.2-c-s6,0.21,center,30,45040.0,1.6677,-11.9651,1.3343
a03,DLC1.2-d-s1,0.2,center,30,38180.0,2.0588,-17.7131,1.5906
a03,DLC1.2-d-s2,0.2,center,30,38180.0,1.7081,-16.1236,1.3954
a03,DLC1.2-d-s3,0.19,center,30,38180.0,1.5969,-15.0051,1.2867
a03,DLC1.2-d-s4,0.2,center,30,38180.0,1.8656,-18.5476,1.4646
a03,DLC1.2-d-s5,0.21,center,30,38180.0,1.8957,-16.1161,1.4538
a03,DLC1.2-d-s6,0.21,center,30,38180.0,2.1835,-16.3172,1.7917
a03,DLC1.2-e-s1,0.24,center,30,28490.0,2.2647,-23.1061,1.6458
a03,DLC1.2-e-s2,0.25,center,30,28490.0,2.3967,-23.7328,1.7452
a03,DLC1.2-e-s3,0.21,center,30,28490.0,1.7453,-23.9774,1.2616
a03,DLC1.2-e-s4,0.24,center,30,28490.0,1.9706,-28.4112,1.3049
a03,DLC1.2-e-s5,0.22,center,30,28490.0,2.0925,-14.5672,1.6722
a03,DLC1.2-e-s6,0.23,center,30,28490.0,2.0698,-23.4915,1.52
a03,DLC1.2-f-s1,0.3,center,30,18970.0,1.925,-29.8537,1.1579
a03,DLC1.2-f-s2,0.3,center,30,18970.0,2.1254,-27.8244,1.563
a03,DLC1.2-f-s3,0.31,center,30,18970.0,2.7227,-22.6688,1.8676
a03,DLC1.2-f-s4,0.3,center,30,18970.0,2.7048,-23.8805,1.9314
a03,DLC1.2-f-s5,0.28,center,30,18970.0,2.0228,-22.0279,1.3232
a03,DLC1.2-f-s6,0.32,center,30,18970.0,2.7773,-33.8205,1.7738
a03,DLC1.2-g-s1,0.36,center,30,11340.0,2.7368,-29.4431,1.7587
a03,DLC1.2-g-s2,0.37,center,30,11340.0,2.4687,-20.964,1.6406
a03,DLC1.2-g-s3,0.37,center,30,11340.0,2.4275,-36.2354,1.1875
a03,DLC1.2-g-s4,0.36,center,30,11340.0,2.3978,-31.6698,1.3585
a03,DLC1.2-g-s5,0.38,center,30,11340.0,2.7043,-32.7707,1.6436
a03,DLC1.2-g-s6,0.38,center,30,11340.0,2.8864,-27.4041,1.7945
a03,DLC1.2-h-s1,0.42,center,30,6126.0,2.8632,-25.7609,1.2954
a03,DLC1.2-h-s2,0.43,center,30,6126.0,2.0639,-38.0872,0.7026
a03,DLC1.2-h-s3,0.42,center,30,6126.0,2.0751,-34.6854,0.7511
a03,DLC1.2-h-s4,0.43,center,30,6126.0,2.2977,-30.9272,0.9124
a03,DLC1.2-h-s5,0.42,center,30,6126.0,2.8975,-36.1128,1.4699
a03,DLC1.2-h-s6,0.43,center,30,6126.0,2.0271,-40.77,0.6744
a03,DLC1.2-i-s1,0.52,center,30,2997.0,2.3287,-45.5867,0.3033
a03,DLC1.2-i-s2,0.45,center,30,2997.0,2.7305,-25.5178,1.2613
a03,DLC1.2-i-s3,0.43,center,30,2997.0,2.1416,-27.9117,0.6155
a03,DLC1.2-i-s4,0.48,center,30,2997.0,2.1037,-39.1669,0.1909
a03,DLC1.2-i-s5,0.48,center,30,2997.0,2.4818,-30.1781,0.0989
a03,DLC1.2-i-s6,0.51,center,30,2997.0,2.6415,-31.0013,0.9123
a03,DLC1.2-j-s1,0.52,min_pos,30,1332.0,4.0714,-32.2485,1.1783
a03,DLC1.2-j-s2,0.55,min_pos,30,1332.0,3.3009,-26.9038,1.2521
a03,DLC1.2-j-s3,0.54,min_pos,30,1332.0,3.1053,-34.1633,0.6593
a03,DLC1.2-j-s4,0.53,min_pos,30,1332.0,3.6306,-32.6272,1.4535
a03,DLC1.2-j-s5,0.56,center,30,1332.0,2.6498,-19.741,0.7858
a03,DLC1.2-j-s6,0.58,center,30,1332.0,2.6558,-36.8483,0.8535
a03,DLC1.2-k-s1,0.61,center,30,538.2,2.1892,-14.7714,0.2096
a03,DLC1.2-k-s2,0.65,center,30,538.2,2.7211,-6.2139,1.8534
a03,DLC1.2-k-s3,0.63,center,30,538.2,2.1114,-10.7076,0.471
a03,DLC1.2-k-s4,0.6,center,30,538.2,1.97,-10.663,0.1564
a03,DLC1.2-k-s5,0.51,center,30,538.2,0.6619,3.0478,1.1164
a03,DLC1.2-k-s6,0.58,min_pos,30,538.2,3.5035,-13.6384,1.2026
a03,DLC2.4.1-a-s1,0.33,center,3,50.0,0.5307,7.7208,2.1104
a03,DLC2.4.1-a-s2,0.37,center,3,50.0,0.9473,8.3426,2.5154
a03,DLC2.4.1-a-s3,0.35,center,3,50.0,0.3452,3.5742,1.039
a03,DLC2.4.1-a-s4,0.33,center,3,50.0,1.4136,1.7005,1.4775
a03,DLC2.4.1-a-s5,0.38,center,3,50.0,0.5202,9.3173,2.4264
a03,DLC2.4.1-a-s6,0.33,center,3,50.0,0.731,11.0944,2.8646
a03,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,3.9015,-11.1848,0.6864
a03,DLC2.4.1-b-s2,0.49,center,3,50.0,2.7947,-8.4987,0.4451
a03,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,4.0019,-11.6007,0.7925
a03,DLC2.4.1-b-s4,0.48,center,3,50.0,2.6295,-8.0463,0.4065
a03,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.5573,-11.879,0.602
a03,DLC2.4.1-b-s6,0.37,min_pos,3,50.0,3.1343,-6.9758,0.8971
a03,DLC2.4.2-a-s1,0.25,center,15,25.0,2.4987,-20.9859,0.905
a03,DLC2.4.2-a-s2,0.2,center,15,25.0,2.1381,-2.5659,1.7149
a03,DLC2.4.2-a-s3,0.27,center,15,25.0,2.4619,-11.2208,1.2475
a03,DLC2.4.2-a-s4,0.24,center,15,25.0,2.0657,-2.8915,1.5658
a03,DLC2.4.2-a-s5,0.29,center,15,25.0,2.9939,-15.5439,1.4273
a03,DLC2.4.2-a-s6,0.25,center,15,25.0,2.4612,-7.2568,1.5912
a03,DLC2.4.2-b-s1,0.37,center,15,25.0,2.5168,-6.1024,1.0438
a03,DLC2.4.2-b-s2,0.51,center,15,25.0,2.9638,-7.2228,0.9772
a03,DLC2.4.2-b-s3,0.42,center,15,25.0,2.6194,-8.6922,0.7449
a03,DLC2.4.2-b-s4,0.41,center,15,25.0,2.5672,-6.2562,1.0403
a03,DLC2.4.2-b-s5,0.37,center,15,25.0,2.2421,-4.1846,1.1094
a03,DLC2.4.2-b-s6,0.27,center,15,25.0,2.6341,-6.4288,1.0224
a03,DLC4.1-a-y1,0.16,center,10,10000.0,1.5888,0.9496,1.4888
a03,DLC4.1-a-y2,0.16,center,10,10000.0,1.5582,0.9826,1.4689
a03,DLC4.1-a-y3,0.16,center,10,10000.0,1.5396,1.0451,1.4634
a03,DLC4.1-b-y1,0.27,center,10,500.0,2.0944,-1.7721,1.5832
a03,DLC4.1-b-y2,0.27,center,10,500.0,1.9787,-1.921,1.4844
a03,DLC4.1-b-y3,0.26,center,10,500.0,1.9371,-1.3621,1.5362
a03,DLC4.1-c-y1,0.24,center,10,500.0,2.1835,-2.2738,1.404
a03,DLC4.1-c-y2,0.32,center,10,500.0,2.8258,-3.8589,1.7125
a03,DLC4.1-c-y3,0.49,min_pos,10,500.0,3.425,-9.7584,0.8768
a03,DLC6.4-a-s1,3.0,center,30,24340.0,0.1593,0.2189,0.1688
a03,DLC6.4-a-s2,3.0,center,30,24340.0,0.5862,0.6327,0.5937
a03,DLC6.4-a-s3,3.0,center,30,24340.0,0.4658,0.6195,0.4904
a03,DLC6.4-a-s4,3.0,center,30,24340.0,0.5791,0.707,0.5996
a03,DLC6.4-a-s5,3.0,center,30,24340.0,0.2401,0.3005,0.2498
a03,DLC6.4-a-s6,3.0,center,30,24340.0,0.5493,0.6423,0.5642
a03,DLC6.4-b-s1,0.29,center,30,292.4,2.6126,-4.2498,1.4088
a03,DLC6.4-b-s2,0.29,center,30,292.4,2.8515,-5.0035,1.4541
a03,DLC6.4-b-s3,0.23,center,30,292.4,2.4218,-2.8249,1.5296
a03,DLC6.4-b-s4,0.4,center,30,292.4,2.4257,-9.0417,0.2054
a03,DLC6.4-b-s5,0.52,min_pos,30,292.4,4.1864,-11.4488,0.7932
a03,DLC6.4-b-s6,0.25,center,30,292.4,2.3787,-3.08,1.4536
a04,DLC1.2-a-s1,0.17,center,30,37800.0,1.5809,-0.6222,1.4856
a04,DLC1.2-a-s2,0.16,center,30,37800.0,1.5495,0.0376,1.4845
a04,DLC1.2-a-s3,0.16,center,30,37800.0,1.5968,0.1398,1.5333
a04,DLC1.2-a-s4,0.16,center,30,37800.0,1.4961,0.0994,1.4346
a04,DLC1.2-a-s5,0.18,center,30,37800.0,1.675,0.169,1.6056
a04,DLC1.2-a-s6,0.17,center,30,37800.0,1.5919,-0.1694,1.516
a04,DLC1.2-b-s1,0.18,center,30,45700.0,1.6673,-7.2698,1.438
a04,DLC1.2-b-s2,0.18,center,30,45700.0,1.5857,-5.3399,1.4109
a04,DLC1.2-b-s3,0.18,center,30,45700.0,1.7623,-6.7069,1.5468
a04,DLC1.2-b-s4,0.18,center,30,45700.0,1.5882,-7.6029,1.3629
a04,DLC1.2-b-s5,0.18,center,30,45700.0,1.7492,-5.4781,1.5502
a04,DLC1.2-b-s6,0.18,center,30,45700.0,1.8409,-6.1841,1.6432
a04,DLC1.2-c-s1,0.2,center,30,45040.0,1.7494,-10.163,1.5029
a04,DLC1.2-c-s2,0.21,center,30,45040.0,1.9467,-13.2141,1.6106
a04,DLC1.2-c-s3,0.2,center,30,45040.0,1.7498,-13.5985,1.4511
a04,DLC1.2-c-s4,0.23,center,30,45040.0,1.9833,-10.6784,1.6798
a04,DLC1.2-c-s5,0.2,center,30,45040.0,1.8151,-13.4662,1.4696
a04,DLC1.2-c-s6,0.21,center,30,45040.0,1.8408,-11.7307,1.5058
a04,DLC1.2-d-s1,0.2,center,30,38180.0,2.2182,-17.4753,1.7799
a04,DLC1.2-d-s2,0.2,center,30,38180.0,1.875,-15.8757,1.5803
a04,DLC1.2-d-s3,0.19,center,30,38180.0,1.6478,-14.8103,1.3578
a04,DLC1.2-d-s4,0.2,center,30,38180.0,1.9751,-18.3235,1.5988
a04,DLC1.2-d-s5,0.21,center,30,38180.0,2.0566,-15.9242,1.6419
a04,DLC1.2-d-s6,0.2,center,30,38180.0,1.7132,-17.101,1.3357
a04,DLC1.2-e-s1,0.23,center,30,28490.0,1.8636,-24.0196,1.2696
a04,DLC1.2-e-s2,0.24,center,30,28490.0,2.1271,-24.6145,1.4985
a04,DLC1.2-e-s3,0.21,center,30,28490.0,2.0104,-23.6513,1.5559
a04,DLC1.2-e-s4,0.24,center,30,28490.0,2.2901,-28.0884,1.6662
a04,DLC1.2-e-s5,0.21,center,30,28490.0,1.7171,-15.4737,1.3099
a04,DLC1.2-e-s6,0.22,center,30,28490.0,1.8092,-24.3508,1.2794
a04,DLC1.2-f-s1,0.29,center,30,18970.0,2.0268,-30.7375,1.2642
a04,DLC1.2-f-s2,0.29,center,30,18970.0,2.4129,-28.8457,1.8502
a04,DLC1.2-f-s3,0.29,center,30,18970.0,2.1435,-24.8546,1.2687
a04,DLC1.2-f-s4,0.29,center,30,18970.0,2.7487,-24.9217,1.9749
a04,DLC1.2-f-s5,0.27,center,30,18970.0,1.8856,-22.9601,1.1916
a04,DLC1.2-f-s6,0.31,center,30,18970.0,2.0423,-34.7432,1.0741
a04,DLC1.2-g-s1,0.36,center,30,11340.0,2.8047,-29.0878,1.8447
a04,DLC1.2-g-s2,0.36,center,30,11340.0,2.8086,-22.1243,1.9406
a04,DLC1.2-g-s3,0.36,center,30,11340.0,2.6929,-37.2135,1.4274
a04,DLC1.2-g-s4,0.36,center,30,11340.0,2.8671,-31.267,1.8276
a04,DLC1.2-g-s5,0.37,center,30,11340.0,2.0095,-33.7288,0.9466
a04,DLC1.2-g-s6,0.37,center,30,11340.0,2.4951,-28.5194,1.3756
a04,DLC1.2-h-s1,0.42,center,30,6126.0,2.366,-25.4341,0.8326
a04,DLC1.2-h-s2,0.43,center,30,6126.0,2.1074,-37.6523,0.7491
a04,DLC1.2-h-s3,0.42,center,30,6126.0,2.3505,-34.2348,1.0294
a04,DLC1.2-h-s4,0.43,center,30,6126.0,2.6319,-30.4608,1.2429
a04,DLC1.2-h-s5,0.42,center,30,6126.0,2.4207,-35.6871,1.0156
a04,DLC1.2-h-s6,0.43,center,30,6126.0,1.9302,-40.411,0.5801
a04,DLC1.2-i-s1,0.53,center,30,2997.0,2.9327,-43.6372,0.9456
a04,DLC1.2-i-s2,0.45,center,30,2997.0,2.6327,-25.1363,1.1839
a04,DLC1.2-i-s3,0.44,center,30,2997.0,2.8003,-25.9857,1.321
a04,DLC1.2-i-s4,0.48,center,30,2997.0,2.1156,-39.0306,0.2157
a04,DLC1.2-i-s5,0.48,center,30,2997.0,2.6517,-30.227,0.2637
a04,DLC1.2-i-s6,0.51,center,30,2997.0,2.2521,-30.7204,0.5569
a04,DLC1.2-j-s1,0.52,min_pos,30,1332.0,4.1699,-32.2206,1.3019
a04,DLC1.2-j-s2,0.55,center,30,1332.0,2.9815,-27.1625,0.9558
a04,DLC1.2-j-s3,0.54,center,30,1332.0,2.9697,-34.1533,0.5408
a04,DLC1.2-j-s4,0.53,center,30,1332.0,2.712,-32.5573,0.6002
a04,DLC1.2-j-s5,0.56,center,30,1332.0,2.7034,-19.8159,0.8437
a04,DLC1.2-j-s6,0.58,center,30,1332.0,2.7601,-36.3973,0.9761
a04,DLC1.2-k-s1,0.61,center,30,538.2,2.4556,-14.9419,0.4499
a04,DLC1.2-k-s2,0.64,center,30,538.2,1.6496,-9.2783,0.6126
a04,DLC1.2-k-s3,0.63,center,30,538.2,2.4932,-11.0118,0.784
a04,DLC1.2-k-s4,0.6,center,30,538.2,2.3614,-10.8296,0.4783
a04,DLC1.2-k-s5,0.51,center,30,538.2,0.8059,3.0017,1.2176
a04,DLC1.2-k-s6,0.58,min_pos,30,538.2,3.5288,-13.8803,1.2329
a04,DLC2.4.1-a-s1,0.33,center,3,50.0,0.2595,8.0927,1.9935
a04,DLC2.4.1-a-s2,0.37,center,3,50.0,0.4356,8.5189,2.1546
a04,DLC2.4.1-a-s3,0.35,center,3,50.0,0.2348,3.8427,1.013
a04,DLC2.4.1-a-s4,0.33,center,3,50.0,1.2868,1.7354,1.3873
a04,DLC2.4.1-a-s5,0.38,center,3,50.0,0.1787,9.5435,2.2183
a04,DLC2.4.1-a-s6,0.33,center,3,50.0,0.501,11.326,2.7436
a04,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,3.8625,-11.5077,0.5726
a04,DLC2.4.1-b-s2,0.49,center,3,50.0,2.7763,-8.9589,0.3241
a04,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.8577,-12.2077,0.5374
a04,DLC2.4.1-b-s4,0.48,center,3,50.0,2.5948,-8.4458,0.2852
a04,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.4461,-12.0932,0.4536
a04,DLC2.4.1-b-s6,0.37,min_pos,3,50.0,3.1038,-7.3271,0.7844
a04,DLC2.4.2-a-s1,0.25,center,15,25.0,2.4725,-21.6679,0.9301
a04,DLC2.4.2-a-s2,0.2,center,15,25.0,2.1294,-2.7095,1.7125
a04,DLC2.4.2-a-s3,0.27,center,15,25.0,2.7527,-11.3434,1.5545
a04,DLC2.4.2-a-s4,0.24,center,15,25.0,2.1638,-3.0086,1.661
a04,DLC2.4.2-a-s5,0.28,center,15,25.0,2.5222,-16.8251,0.9651
a04,DLC2.4.2-a-s6,0.25,center,15,25.0,2.5937,-7.4411,1.7334
a04,DLC2.4.2-b-s1,0.37,center,15,25.0,2.4184,-6.2857,0.9376
a04,DLC2.4.2-b-s2,0.51,center,15,25.0,2.8838,-7.4221,0.8805
a04,DLC2.4.2-b-s3,0.42,center,15,25.0,2.5281,-8.875,0.6405
a04,DLC2.4.2-b-s4,0.41,center,15,25.0,2.5402,-6.4604,0.9833
a04,DLC2.4.2-b-s5,0.37,center,15,25.0,2.2558,-4.3754,1.0893
a04,DLC2.4.2-b-s6,0.27,center,15,25.0,2.5226,-6.5982,0.9057
a04,DLC4.1-a-y1,0.16,center,10,10000.0,1.5848,0.912,1.4792
a04,DLC4.1-a-y2,0.16,center,10,10000.0,1.5538,0.9477,1.4594
a04,DLC4.1-a-y3,0.16,center,10,10000.0,1.5355,1.0146,1.455
a04,DLC4.1-b-y1,0.27,center,10,500.0,1.9059,-1.8706,1.4129
a04,DLC4.1-b-y2,0.28,center,10,500.0,2.0296,-1.7997,1.551
a04,DLC4.1-b-y3,0.27,center,10,500.0,1.9987,-1.1989,1.6167
a04,DLC4.1-c-y1,0.24,center,10,500.0,2.1539,-2.4,1.3569
a04,DLC4.1-c-y2,0.32,center,10,500.0,2.7986,-3.9608,1.674
a04,DLC4.1-c-y3,0.49,min_pos,10,500.0,3.3275,-9.9041,0.7747
a04,DLC6.4-a-s1,3.0,center,30,24340.0,0.1611,0.2151,0.1697
a04,DLC6.4-a-s2,3.0,center,30,24340.0,0.5876,0.6298,0.5944
a04,DLC6.4-a-s3,3.0,center,30,24340.0,0.4682,0.618,0.4922
a04,DLC6.4-a-s4,3.0,center,30,24340.0,0.5812,0.7054,0.6011
a04,DLC6.4-a-s5,3.0,center,30,24340.0,0.2415,0.2982,0.2506
a04,DLC6.4-a-s6,3.0,center,30,24340.0,0.5511,0.6402,0.5653
a04,DLC6.4-b-s1,0.29,center,30,292.4,2.5771,-4.3301,1.3663
a04,DLC6.4-b-s2,0.29,center,30,292.4,2.8077,-5.0946,1.4025
a04,DLC6.4-b-s3,0.23,center,30,292.4,2.3936,-2.8857,1.4965
a04,DLC6.4-b-s4,0.4,center,30,292.4,2.3407,-9.1685,0.1139
a04,DLC6.4-b-s5,0.52,min_pos,30,292.4,4.0678,-11.7124,0.6423
a04,DLC6.4-b-s6,0.25,center,30,292.4,2.3557,-3.1422,1.4245
a05,DLC1.2-a-s1,0.17,center,30,37800.0,1.5808,-0.6237,1.4855
a05,DLC1.2-a-s2,0.16,center,30,37800.0,1.5495,0.0366,1.4845
a05,DLC1.2-a-s3,0.16,center,30,37800.0,1.5968,0.1387,1.5332
a05,DLC1.2-a-s4,0.16,center,30,37800.0,1.4961,0.0985,1.4346
a05,DLC1.2-a-s5,0.18,center,30,37800.0,1.675,0.1681,1.6056
a05,DLC1.2-a-s6,0.17,center,30,37800.0,1.5919,-0.1706,1.516
a05,DLC1.2-b-s1,0.18,center,30,45700.0,1.667,-7.2744,1.4377
a05,DLC1.2-b-s2,0.18,center,30,45700.0,1.5855,-5.3434,1.4107
a05,DLC1.2-b-s3,0.18,center,30,45700.0,1.7619,-6.7117,1.5465
a05,DLC1.2-b-s4,0.18,center,30,45700.0,1.5879,-7.6077,1.3627
a05,DLC1.2-b-s5,0.18,center,30,45700.0,1.7489,-5.4821,1.55
a05,DLC1.2-b-s6,0.18,center,30,45700.0,1.8407,-6.1883,1.643
a05,DLC1.2-c-s1,0.2,center,30,45040.0,1.7489,-10.172,1.5024
a05,DLC1.2-c-s2,0.21,center,30,45040.0,1.9461,-13.2245,1.6101
a05,DLC1.2-c-s3,0.2,center,30,45040.0,1.7492,-13.6086,1.4505
a05,DLC1.2-c-s4,0.23,center,30,45040.0,1.9823,-10.6867,1.679
a05,DLC1.2-c-s5,0.2,center,30,45040.0,1.8143,-13.4774,1.4689
a05,DLC1.2-c-s6,0.21,center,30,45040.0,1.8402,-11.7404,1.5052
