index,t_s,rpm,rev,force_x_N,force_y_N,axial_load_N,moment_x_Nm,moment_y_Nm,Moment_z_Nm,bearing,stress_inner_MPa,stress_outer_MPa,s0_static,L10_basic_rev,L10m_mod_rev,L10r_rev,L10mr_rev,dmg_ISO281_basic,dmg_ISO281_mod,dmg_ISO16281_basic,dmg_ISO16281_mod,shaft_DIN743_SF_inf,shaft_SF_offset_m
0,0.0,6.060199,0.20200663333333332,4968382.880152304,-72026.73570111764,2453600.429212284,-4778945.834751291,-1442361.1646469154,43943534.99999999,Main Bearing_UW,1149.9164748170308,1115.2240809975763,16.23755705735677,93142412.6520944,348086652.34976465,140318701.57073718,313574592.3144672,2.168793222995722e-09,5.803343275867783e-10,1.4396272989420311e-09,6.442059984590578e-10,,
0,0.0,6.060199,0.20200663333333332,4968382.880152304,-72026.73570111764,2453600.429212284,-4778945.834751291,-1442361.1646469154,43943534.99999999,Main Bearing_DW,778.5619299302002,755.0472384068519,69.57032459563773,12064966784.536295,603248339226.8147,8302902899.735731,120339546551.32837,1.6743239906159198e-11,3.34864798123184e-13,2.4329639377062075e-11,1.6786388109512405e-12,,
1,2.0,6.1167445,0.20389148333333335,4990336.13780683,-51831.367154479136,2506239.4829447446,-4037709.155815719,-16794963.289198577,43601165.0,Main Bearing_UW,1452.4545195945063,1407.6928329955383,9.372315361960084,15121760.07388181,24746583.546886824,21859873.651976835,27972022.6565905,1.3483316911335815e-08,8.239177054360838e-09,9.327203193367725e-09,7.289121914295833e-09,,
1,2.0,6.1167445,0.20389148333333335,4990336.13780683,-51831.367154479136,2506239.4829447446,-4037709.155815719,-16794963.289198577,43601165.0,Main Bearing_DW,1138.676148874091,1103.9280644602136,20.507677911493218,205668441.9608571,1220137420.295648,231244331.56944957,626358772.749364,9.913600812522227e-10,1.6710534398980154e-10,8.817145136035417e-10,3.255186838660597e-10,,
2,4.0,6.1591385,0.20530461666666666,5021093.9834624035,-56600.73315517137,2449744.7828740943,-7414030.553519232,-16342008.68924954,43317645.00000001,Main Bearing_UW,1456.3152404298423,1411.3843412416975,9.31363912289406,14808488.050236335,24132700.749082122,21390970.680613197,27308554.43717466,1.3863982330281863e-08,8.507320370036717e-09,9.597723251181668e-09,7.517959880995718e-09,,
2,4.0,6.1591385,0.20530461666666666,5021093.9834624035,-56600.73315517137,2449744.7828740943,-7414030.553519232,-16342008.68924954,43317645.00000001,Main Bearing_DW,1156.2406554541128,1120.9571095799126,19.61837796794424,177414736.17541397,967943407.977537,200795615.8675428,519273689.0155862,1.1572016005687224e-09,2.121039463408703e-10,1.0224556735446767e-09,3.953688026363769e-10,,
3,6.0,6.1387275,0.20462425,4956855.140927658,-85255.58002810925,2351626.3782555214,6190165.336548282,-9081799.878925031,43455405.0,Main Bearing_UW,1320.3971302944058,1280.119178739759,11.856036160623532,33106333.259951122,75380730.79871006,49341765.06228792,79877145.057764,6.180818890249464e-09,2.7145431973379274e-09,4.147080059695615e-09,2.5617371508711765e-09,,
3,6.0,6.1387275,0.20462425,4956855.140927658,-85255.58002810925,2351626.3782555214,6190165.336548282,-9081799.878925031,43455405.0,Main Bearing_DW,970.6442782938299,941.2983534056976,32.83168793595385,987241497.8920071,18246164348.007816,996349636.3578014,4875922178.426721,2.072686879926755e-10,1.1214644683519013e-11,2.0537393956203233e-10,4.1966266587549324e-11,,
4,8.0,6.11867,0.20395566666666667,5036089.526614194,-168207.2723670372,2409527.7797798985,-7382693.652525037,-16154658.069994148,43559440.0,Main Bearing_UW,1461.0416595463348,1415.9650222502603,9.326897406139596,14878872.78532656,24199641.49413512,21158067.57924518,26848060.69901018,1.3707736440075375e-08,8.42804496571142e-09,9.639616940572361e-09,7.596662900653604e-09,,
4,8.0,6.11867,0.20395566666666667,5036089.526614194,-168207.2723670372,2409527.7797798985,-7382693.652525037,-16154658.069994148,43559440.0,Main Bearing_DW,1146.3142874396353,1111.3335525831428,19.834847226545556,184024465.2086155,1020356015.7544402,213293675.21498343,560870925.345723,1.108307346175176e-09,1.998867684588149e-10,9.562199463303131e-10,3.6364100446274265e-10,,
5,10.0,6.0764185,0.20254728333333333,4955774.9366280725,-122311.95994483818,2374420.2008456313,-7665034.45281768,-12715536.550598154,43741759.99999999,Main Bearing_UW,1394.5225990192391,1351.9748574390853,10.366929796015631,21164753.92958577,39500680.603824586,30995270.955333456,43556583.830507964,9.570027792772808e-09,5.1276909723353485e-09,6.534780212930527e-09,4.650210496798991e-09,,
5,10.0,6.0764185,0.20254728333333333,4955774.9366280725,-122311.95994483818,2374420.2008456313,-7665034.45281768,-12715536.550598154,43741759.99999999,Main Bearing_DW,1080.4524935320783,1047.5464696097565,23.877804708727602,341528815.06472605,2795140895.044052,372838148.82419294,1203289007.0155122,5.930605981077961e-10,7.246406923259628e-11,5.432579363782913e-10,1.683280426833669e-10,,
6,12.0,6.042914000000001,0.2014304666666667,5017013.70961204,27126.084389564276,2425575.486297546,-2822473.054040298,-12695835.78318137,44062965.00000001,Main Bearing_UW,1391.478034606106,1349.0264118508449,10.604064868431289,22822013.137619846,43800118.814218916,32584985.475917704,46339743.95090267,8.82614804627504e-09,4.598856626874627e-09,6.181695763391889e-09,4.346818723903263e-09,,
6,12.0,6.042914000000001,0.2014304666666667,5017013.70961204,27126.084389564276,2425575.486297546,-2822473.054040298,-12695835.78318137,44062965.00000001,Main Bearing_DW,1015.1211924933914,984.3529097434625,27.804993668228935,567355627.3556913,6627747127.404167,632167586.2721837,2507781528.9391704,3.550338746184397e-10,3.039199637442403e-11,3.186346010786127e-10,8.03221749351806e-11,,
7,14.0,5.990481,0.1996827,4936129.292449993,-69621.72985204803,2500853.801248134,3694476.339024841,-21685692.879218355,44354845.0,Main Bearing_UW,1525.9378166098381,1478.8498879776482,8.301713026210395,10092647.079794513,14006742.315817935,14319988.858862886,16201899.832387956,1.9784968048646516e-08,1.4256184307360077e-08,1.3944333474562234e-08,1.2324647236790704e-08,,
7,14.0,5.990481,0.1996827,4936129.292449993,-69621.72985204803,2500853.801248134,3694476.339024841,-21685692.879218355,44354845.0,Main Bearing_DW,1245.1527120280894,1207.1550509554015,15.903278674009583,88118736.70266952,316885387.79371524,102820440.30139816,207428921.8962996,2.26606403441495e-09,6.301417095634231e-10,1.9420525667335105e-09,9.626560181411336e-10,,
8,16.0,6.0374885,0.2012496166666667,5069858.850163459,-111437.0766108331,2709480.569325983,-9808032.323456323,-19746582.355499994,44294370.0,Main Bearing_UW,1501.586299584782,1455.2513262886985,8.360602854994823,10333275.584992051,14526991.267764531,15431688.638391329,17850575.689898536,1.9475878196741378e-08,1.3853496085816519e-08,1.3041321749195549e-08,1.1274124720837539e-08,,
8,16.0,6.0374885,0.2012496166666667,5069858.850163459,-111437.0766108331,2709480.569325983,-9808032.323456323,-19746582.355499994,44294370.0,Main Bearing_DW,1267.1342713789445,1228.4693210065097,15.798864531002561,86204965.51032074,308330133.2285872,92779341.05623361,182146995.53601667,2.334547847392531e-09,6.527082337342161e-10,2.1691209958549843e-09,1.1048747528030061e-09,,
9,18.0,6.1413530000000005,0.20471176666666668,5016059.28551998,37293.243425774446,2922293.6961538186,-11562226.278157989,-21699464.417988706,43659465.00000001,Main Bearing_UW,1519.0840211738632,1472.2046843995693,7.957731271155548,8764831.987385882,11713792.601547088,13261651.112203598,14859053.281202445,2.3356040020080538e-08,1.7476130372978394e-08,1.543637100197029e-08,1.3776905082212662e-08,,
9,18.0,6.1413530000000005,0.20471176666666668,5016059.28551998,37293.243425774446,2922293.6961538186,-11562226.278157989,-21699464.417988706,43659465.00000001,Main Bearing_DW,1331.6529379007827,1291.0217181195871,14.092348860357115,58892137.517759666,175776556.0656216,61008944.04814852,106024440.64332664,3.476045789727589e-09,1.1646135938073724e-09,3.355438614133483e-09,1.9307978936227623e-09,,
10,20.0,6.2435765,0.20811921666666666,5060133.737965861,-100098.57036776654,2771937.045134389,-16631686.866533976,-24713928.446133506,42838050.0,Main Bearing_UW,1594.778464352899,1544.984774528698,7.143679134748117,6116727.929555181,7269403.456857091,9037144.426360926,9266892.50119641,3.4024599273259066e-08,2.86294766691415e-08,2.3029311787868818e-08,2.2458360948915427e-08,,
10,20.0,6.2435765,0.20811921666666666,5060133.737965861,-100098.57036776654,2771937.045134389,-16631686.866533976,-24713928.446133506,42838050.0,Main Bearing_DW,1424.0650794662988,1380.5455332752035,11.535888746366458,30219195.276417483,66813676.400892206,32692625.677998967,47567068.96545583,6.8869873854344215e-09,3.1149193979076943e-09,6.365937649563702e-09,4.375279393771499e-09,,
11,22.0,6.2983665,0.20994555,5044450.044906773,-95057.20448753943,2550182.1769845667,-6974992.074458569,-27592050.612696692,42342970.0,Main Bearing_UW,1625.517357024197,1574.7580199497143,7.113744950964425,6031708.335794474,7165680.672345352,8344767.713151924,8436990.227696909,3.480697976626331e-08,2.929875884788543e-08,2.5158944768362032e-08,2.4883938979897337e-08,,
11,22.0,6.2983665,0.20994555,5044450.044906773,-95057.20448753943,2550182.1769845667,-6974992.074458569,-27592050.612696692,42342970.0,Main Bearing_DW,1371.5720976986026,1329.7193444743257,12.15695047621128,35991078.167449154,86569873.9944333,42933466.99166232,67896549.13162659,5.833266484077651e-09,2.4251571627966113e-09,4.890020879067871e-09,3.0921387417347576e-09,,
12,24.0,6.2911505,0.20970501666666666,5045171.162160569,56962.28948646639,2257316.003113015,-12044992.91953956,-31348245.590297185,42295390.0,Main Bearing_UW,1709.3903381987711,1655.995532032923,6.483346130574956,4427005.474350655,4742352.761252389,5686356.941331847,5241820.346762361,4.736949567414433e-08,4.421961571059646e-08,3.6878623489567644e-08,4.000614343759265e-08,,
12,24.0,6.2911505,0.20970501666666666,5045171.162160569,56962.28948646639,2257316.003113015,-12044992.91953956,-31348245.590297185,42295390.0,Main Bearing_DW,1440.1660860483303,1395.7924093455515,10.233453719375468,20269986.734136727,37960114.580423765,26180126.460624572,35810503.84802408,1.034559220078334e-08,5.5243515196029645e-09,8.010084175187891e-09,5.8559638690545146e-09,,
13,26.0,6.2138575000000005,0.20712858333333334,5080422.705585748,-69872.17437821397,2260940.963979661,-24674699.247628942,-20702746.650016647,42815765.0,Main Bearing_UW,1609.5744145127262,1559.3166425766278,7.135023575542279,6092058.614694193,7212772.184674137,8735489.156322947,8868097.564232364,3.399976862233961e-08,2.8716917438962634e-08,2.3711160259801702e-08,2.3356597267123403e-08,,
13,26.0,6.2138575000000005,0.20712858333333334,5080422.705585748,-69872.17437821397,2260940.963979661,-24674699.247628942,-20702746.650016647,42815765.0,Main Bearing_DW,1456.7236901025422,1412.0615226818097,10.577819502727548,22634272.41792213,44047909.516402215,25814495.06462185,35008569.706966735,9.15110410924126e-09,4.702347639363099e-09,8.023731737336908e-09,5.916510873396652e-09,,
14,28.0,6.1498445,0.2049948166666667,5061550.326547283,-135368.67520269623,2622148.558544017,-20786098.359786395,-32414097.984865345,43348375.0,Main Bearing_UW,1726.1576219702656,1671.6231229169405,6.018013046936696,3453741.122168522,3382852.7002132647,4805716.517646889,4210442.866523171,5.93544244966326e-08,6.059820950931243e-08,4.2656452146919824e-08,4.868723390039582e-08,,
14,28.0,6.1498445,0.2049948166666667,5061550.326547283,-135368.67520269623,2622148.558544017,-20786098.359786395,-32414097.984865345,43348375.0,Main Bearing_DW,1556.3909754990289,1508.3645249094386,8.870294497361586,12586534.22758155,19246844.959478766,14315157.398658097,16464503.959543163,1.6286835832651257e-08,1.0650827036755964e-08,1.4320123136465332e-08,1.2450713193083931e-08,,
15,30.0,6.214247,0.20714156666666667,5095787.849646995,-69844.65143721996,2609328.542004362,-28506884.757543392,-31508900.304305382,42968509.99999999,Main Bearing_UW,1752.1197479706918,1696.7280952479002,5.7489585363658495,2965354.500744042,2784615.2643819856,4153703.710726835,3533908.5186344967,6.985389659640776e-08,7.438785864468046e-08,4.9869124302662416e-08,5.861542979236662e-08,,
15,30.0,6.214247,0.20714156666666667,5095787.849646995,-69844.65143721996,2609328.542004362,-28506884.757543392,-31508900.304305382,42968509.99999999,Main Bearing_DW,1624.9399323854404,1574.7897612114766,8.000931718186656,8924445.572703414,12080849.030667858,9885337.416739808,10398123.643738708,2.321058097998113e-08,1.7146275575568167e-08,2.095442552278424e-08,1.9921052467134124e-08,,
