idx,dmg_UW,dmg_DW
0,2.076780531966972e-11,6.429325069264425e-14
1,2.290282928808733e-11,2.142152770131395e-13
2,3.4516861333629294e-11,2.972267377847568e-13
3,3.7884447471225276e-11,3.6578005325288843e-13
4,2.6867592147913887e-11,5.836195594213756e-13
5,2.227655173722689e-11,1.4402075002782852e-12
6,2.4917146080091966e-11,1.5476410180942671e-12
7,2.8381511283078127e-11,8.328148447719055e-13
8,2.1252535190055568e-11,3.093348777535485e-13
9,1.3295810121509071e-11,2.1623200411645404e-13
10,1.4172637346339888e-11,3.5662582570645337e-13
11,2.8452793181961992e-11,8.394370070847351e-13
12,5.708141685519027e-11,2.8619003312361433e-12
13,6.248679020197704e-11,4.184342074445007e-12
14,5.2136097967762616e-11,3.541680543714962e-12
15,5.93286379475674e-11,3.237319841345145e-12
16,9.957765778958121e-11,4.681512832612616e-12
17,1.2471432110215335e-10,6.69447840257735e-12
18,9.858382508533953e-11,5.879908869450439e-12
19,7.249877796821118e-11,3.2939353575453563e-12
20,9.047743217599012e-11,2.5348946139891195e-12
21,1.9844460218919913e-10,6.308392951093139e-12
22,3.8219555061986833e-10,1.990370835039012e-11
23,4.67925231318825e-10,2.742668896310871e-11
24,4.956105516856552e-10,2.8608728932816787e-11
25,5.530387052970605e-10,3.11822543905132e-11
26,6.62567561894222e-10,4.464057703739563e-11
27,7.825948997942624e-10,7.085804117653566e-11
28,9.00179081718859e-10,1.0925712156636643e-10
29,9.922936583997145e-10,1.3866826668336497e-10
30,8.814108602134285e-10,1.0657241429976181e-10
31,5.69642561801877e-10,4.244822446175821e-11
32,3.0664746931113947e-10,1.1552852768179244e-11
33,1.8624811649588278e-10,6.066617248554619e-12
34,1.347867913744073e-10,4.405887181279869e-12
35,6.602988332439548e-11,9.159950605011872e-13
36,2.799440696066432e-11,9.0715649427218e-14
37,1.76986367333321e-11,5.159556284256468e-14
38,2.029386798320699e-11,3.317769945704519e-14
39,3.878516504301969e-11,1.8586102327113523e-13
40,6.833921386748925e-11,8.227893170961469e-13
41,9.334675534710623e-11,7.121835870404505e-13
42,1.403711108731927e-10,7.509033662397938e-13
43,2.2548253566952294e-10,4.726128784308125e-12
44,2.698883810262703e-10,1.5590085748523955e-11
45,2.444324782070855e-10,2.368446022350799e-11
46,1.9627949105127402e-10,1.8677579447488945e-11
47,1.6471517558855722e-10,1.2131050904564536e-11
48,1.6012074053644418e-10,9.925600976433405e-12
49,1.4071494215546192e-10,7.0277064173391884e-12
50,1.38599935827735e-10,5.189364660738401e-12
51,1.5829334845991407e-10,3.565976832013082e-12
52,2.173142720146896e-10,3.638468625564589e-12
53,2.7574464424989353e-10,5.205797472119292e-12
54,3.534172286707825e-10,1.0182623822612242e-11
55,5.445483658206902e-10,3.1437691653762496e-11
56,8.84784144418365e-10,8.162776146243986e-11
57,1.1639772501459462e-09,1.3611695621234062e-10
58,1.0707959248207185e-09,1.2306933174169897e-10
59,8.269018270706641e-10,8.11019564518916e-11
60,6.554415940147528e-10,5.154686499720136e-11
61,6.446881807678386e-10,4.47924644970777e-11
62,5.512558890791464e-10,2.8697002862523678e-11
63,3.6218416028192663e-10,1.2142656197801732e-11
64,1.9909258938474463e-10,4.648908857380273e-12
65,1.369151632936222e-10,4.685413807052562e-12
66,1.0215012855239961e-10,6.064411911587547e-12
67,7.907742106486435e-11,7.355281676356864e-12
68,5.66016870677617e-11,5.914712944397006e-12
69,3.824885402631228e-11,3.7231099723399696e-12
70,3.174169695296424e-11,2.821546454029231e-12
71,2.918161490970325e-11,2.9111214503092337e-12
72,2.4573016982751722e-11,2.166410258214112e-12
73,1.8619121814989407e-11,6.507769409510522e-13
74,1.7203994262913882e-11,7.920190228132424e-15
75,2.979208694677234e-11,3.05965595127536e-15
76,4.665965964514515e-11,5.040398234259064e-13
77,8.116554433341521e-11,4.12609686468652e-12
78,1.6690278791496045e-10,1.7059085697638182e-11
79,3.2271996070469846e-10,4.290045738419074e-11
80,3.8289103548985255e-10,5.01300716752223e-11
81,3.0552936312865363e-10,2.993037370878811e-11
82,2.1735123977409315e-10,9.871176785110453e-12
83,2.390960750530517e-10,5.068534798626993e-12
84,2.656042099580199e-10,4.11091587554547e-12
85,1.9525037996279565e-10,2.154226168643115e-12
86,1.2053408097543462e-10,1.29354010515055e-12
87,1.0443127141145088e-10,1.633392425537361e-12
88,1.390867471975215e-10,2.7172588430778616e-12
89,1.7192508659113148e-10,3.536862062159675e-12
90,2.0814940457647346e-10,5.537190488231715e-12
91,3.227204240228204e-10,1.3747717652366032e-11
92,6.388691082802114e-10,4.1142892942340486e-11
93,1.0034414367595768e-09,7.712952844236904e-11
94,8.770782359273331e-10,5.7969302176898686e-11
95,5.790753766176561e-10,2.9649077184656096e-11
96,3.904711311790091e-10,1.4187208890670095e-11
97,3.449276157492799e-10,1.1992533503145615e-11
98,3.282599700679752e-10,1.6048109398158973e-11
99,2.6365786335178064e-10,1.5642092975125752e-11
100,1.6227638799527578e-10,9.072434870028367e-12
101,1.0321292755236931e-10,3.443783255511704e-12
102,7.964376055435123e-11,1.914641787031539e-12
103,9.88553236398654e-11,4.402279615572532e-12
104,1.4304056458221233e-10,1.1615570604041548e-11
105,1.6371370717211198e-10,1.381302765140207e-11
106,1.5194022279986052e-10,7.544137369601795e-12
107,1.4890056047347377e-10,2.6224203628875392e-12
108,1.8847472026690464e-10,2.533383453449213e-12
109,2.404954411197414e-10,4.0332726706126835e-12
110,2.474686094824541e-10,4.570947533910695e-12
111,2.2012717285242515e-10,4.692896462988675e-12
112,1.9755131540444753e-10,4.4890013266334845e-12
113,2.5609831117706477e-10,8.404079695602487e-12
114,3.625465914022667e-10,1.6757507040459763e-11
115,4.3378540964536506e-10,2.2288572463583404e-11
116,3.9065047039954035e-10,1.7082923050728966e-11
117,2.7811980320385e-10,8.07221377985032e-12
118,2.0073258042806114e-10,3.5996409521702193e-12
119,1.4377051561099552e-10,1.4315612329361363e-12
120,8.834522331486019e-11,4.080317273072405e-13
121,4.6275160428682435e-11,4.356812600042012e-14
122,3.7312538771023976e-11,7.861465569228778e-15
123,5.448576279976476e-11,5.4522285987786763e-14
124,8.107304653810315e-11,3.598882682152913e-13
125,9.872267122738527e-11,9.183100962124646e-13
126,1.4406358419059833e-10,2.7137037733089983e-12
127,2.529300184646931e-10,6.491477804390435e-12
128,4.3725090936903866e-10,1.4252134205390581e-11
129,4.952525629501101e-10,1.8228703230057852e-11
130,3.4521772609884143e-10,1.0670112234622427e-11
131,2.5380140746885206e-10,9.021493140648801e-12
132,2.459743144533801e-10,1.0898638362967505e-11
133,2.34755442384213e-10,1.0173467985059621e-11
134,1.9241097306470132e-10,6.497088260573489e-12
135,1.5424574451563406e-10,2.887938924487796e-12
136,1.702414643434315e-10,2.2668932469364216e-12
137,2.463334570906627e-10,3.9167683570495506e-12
138,2.9371405726570253e-10,5.234373911984947e-12
139,2.853331302408738e-10,5.7672416799376355e-12
140,3.1442597725008375e-10,8.598759908644628e-12
141,4.555913337117802e-10,1.9722232364802483e-11
142,6.113189860668069e-10,3.5145127690583426e-11
143,6.329353376860529e-10,4.2528537352602295e-11
144,5.526963371150873e-10,3.7301607778473646e-11
145,5.503307319449525e-10,3.522045591868168e-11
146,6.410354194093003e-10,4.1436503944071785e-11
147,7.378488960580516e-10,5.4151776476502025e-11
148,7.670757971266836e-10,6.273859936418064e-11
149,8.630171466715158e-10,7.774141050929092e-11
150,1.0101956681666963e-09,9.609335226115223e-11
151,1.0549912723943485e-09,1.0668185154201845e-10
152,8.063078347402117e-10,7.487727418967279e-11
153,5.482383083237638e-10,4.52263192560833e-11
154,4.64010777504343e-10,4.036166106671051e-11
155,4.260495548425048e-10,3.6421622867653366e-11
156,3.512486325422719e-10,2.621680541555153e-11
157,2.3972108342504677e-10,1.2633812593257337e-11
158,2.339003889021671e-10,1.1846351339678996e-11
159,3.591781879337213e-10,2.2366804837811127e-11
160,4.878057898122167e-10,3.1258651807726475e-11
161,4.777112472178371e-10,3.073626168863707e-11
162,3.5008858165066157e-10,1.8540804432567623e-11
163,3.0323364079752255e-10,1.4140099997348746e-11
164,2.7070578630901e-10,1.079339945163178e-11
165,2.1679905681215867e-10,7.341038589052395e-12
166,1.4764239857422076e-10,3.2450508838235125e-12
167,1.402402138028375e-10,2.3498019582881485e-12
168,1.9740258162225051e-10,4.072565716840187e-12
169,1.9906699482809982e-10,3.0635154071004308e-12
170,1.1635759385575807e-10,8.267105599091489e-13
171,8.52320717258965e-11,1.1005430747983277e-12
172,1.6677533470736746e-10,1.0229373873756107e-11
173,4.490140484012431e-10,5.877094574101881e-11
174,8.153724912983877e-10,1.5147094514830427e-10
175,9.063816742095321e-10,1.9171908362994224e-10
176,1.0711685372241089e-09,2.3228477643654934e-10
177,1.5021620553576488e-09,2.974999855279511e-10
178,1.853020755252352e-09,3.452858541847199e-10
179,1.8628010533911052e-09,3.818621315000529e-10
180,1.6745841856359095e-09,3.5938719453235127e-10
181,1.7382099470559384e-09,3.751847971006887e-10
182,1.7918407878142614e-09,3.7851818373506593e-10
183,1.3523806256647414e-09,2.610118198772721e-10
184,9.312246795970951e-10,1.6230487531695586e-10
185,8.21244899827365e-10,1.3180707023560576e-10
186,8.709886265220587e-10,1.3271299377327707e-10
187,7.612786336668505e-10,1.0970822304191655e-10
188,5.287171025844235e-10,6.996996712845185e-11
189,4.043532869823754e-10,4.6522608711617204e-11
190,4.440407645528125e-10,5.1566922326968996e-11
191,4.865012650768935e-10,5.713268407723128e-11
