t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.19538,42756.5,-19724.8,10749.5,2491.39,-108.614,-5096.11
0.1,6.18212,42798.4,-16521.5,8107.22,2495.54,-112.247,-4946.49
0.2,6.186,42950.3,-13273.1,4121.95,2498.92,-15.0173,-4822.46
0.3,6.21355,43066.1,-12440.7,788.957,2507.24,65.0745,-4837.73
0.4,6.23266,42992.4,-10499.8,-271.071,2493.91,35.9095,-4961.96
0.5,6.23066,42871.0,-7138.55,1512.45,2472.19,9.88925,-4952.16
0.6,6.21955,42779.3,-3236.49,4352.16,2456.44,-45.7641,-4895.17
0.7,6.20769,42821.4,-2822.72,6343.6,2450.08,-94.4499,-4915.24
0.8,6.21607,42962.4,-5346.63,7663.43,2450.54,-58.4255,-5016.28
0.9,6.22758,42963.8,-6993.88,8608.72,2439.47,-49.2329,-5034.3
1.0,6.23094,42938.0,-5776.83,10587.2,2422.37,-64.4812,-4932.32
1.1,6.23128,42872.1,-2861.8,13815.7,2397.72,-139.948,-4873.49
1.2,6.2104,42781.8,-2319.41,16560.5,2385.0,-234.703,-4894.78
1.3,6.19539,42852.2,-2698.85,16851.4,2396.74,-248.472,-4965.12
1.4,6.19566,42959.5,-2242.54,15056.0,2424.29,-118.549,-4950.42
1.5,6.19939,43002.0,-2026.61,12292.7,2457.68,18.2595,-4838.13
1.6,6.20534,43010.8,-4486.29,9978.73,2520.82,44.4388,-4796.69
1.7,6.20907,42954.3,-9301.76,9453.19,2568.49,15.411,-4903.12
1.8,6.19924,42875.7,-12499.6,8456.84,2566.07,-70.0456,-4994.95
1.9,6.19968,42934.8,-12490.1,6148.65,2530.55,-82.2156,-4938.47
2.0,6.21539,42990.3,-10019.3,3826.93,2491.54,-11.861,-4900.1
2.1,6.22393,42963.2,-10650.0,2233.02,2467.2,-3.72837,-4924.28
2.2,6.23333,42950.9,-12332.7,2723.29,2483.51,-33.6577,-5059.5
2.3,6.23585,42865.2,-13758.3,5582.17,2484.92,-50.6635,-5051.95
2.4,6.21732,42796.6,-12869.8,8141.89,2463.53,-76.6817,-4922.34
2.5,6.21347,42881.2,-12234.8,9205.62,2470.24,-72.749,-4826.66
2.6,6.20976,42895.9,-12841.5,8693.82,2453.64,-41.4232,-4868.27
2.7,6.20546,42951.5,-13565.2,7128.66,2466.07,15.1412,-4949.27
2.8,6.21544,42982.3,-13292.3,5609.56,2494.02,9.6995,-4954.39
2.9,6.21123,42917.7,-13144.9,5227.62,2483.95,-12.6597,-4963.64
3.0,6.20263,42898.1,-15215.0,4927.55,2494.38,-38.748,-5058.22
3.1,6.20289,42927.0,-16148.0,4181.86,2484.6,-45.8949,-5192.83
3.2,6.20485,42950.7,-15559.9,2529.51,2490.51,-9.41862,-5125.7
3.3,6.21542,42980.8,-13748.4,70.1177,2497.62,31.8724,-4930.68
3.4,6.22585,42945.9,-11988.0,-2083.34,2511.34,62.7886,-4863.98
3.5,6.2277,42872.7,-11228.8,-3789.3,2533.18,31.9611,-4880.82
3.6,6.22712,42841.4,-9325.4,-5299.98,2553.43,-5.66288,-4864.71
3.7,6.23598,42851.5,-5102.27,-5772.85,2555.38,36.1231,-4844.09
3.8,6.23897,42831.4,-2388.07,-4884.2,2515.29,103.89,-4858.4
3.9,6.23103,42784.1,-3304.85,-2821.14,2436.93,97.9053,-4965.39
4.0,6.21867,42772.4,-5657.34,616.088,2376.74,62.1181,-5101.12
4.1,6.19848,42782.0,-8011.34,3987.46,2344.69,12.8219,-5074.22
4.2,6.18202,42870.0,-9034.62,6098.85,2301.84,-21.2584,-4972.25
4.3,6.17014,42936.4,-10871.1,6439.74,2264.21,-43.8954,-4928.61
4.4,6.15684,43007.1,-12003.7,5868.53,2254.01,-10.7247,-5001.39
4.5,6.15407,43091.9,-11124.3,5091.23,2247.89,9.71537,-4998.06
4.6,6.16074,43166.8,-9908.41,5437.88,2290.97,36.3101,-4885.4
4.7,6.17281,43190.1,-9164.19,6747.17,2326.11,55.6055,-4906.89
4.8,6.18226,43167.3,-10171.1,8350.31,2347.75,91.6308,-5033.69
4.9,6.18523,43105.6,-9802.39,9658.76,2347.97,115.646,-5098.5
5.0,6.18278,43087.5,-8545.05,10147.2,2377.27,82.1215,-4998.91
5.1,6.18172,43095.7,-8371.1,9348.73,2383.5,1.34575,-4923.37
5.2,6.18477,43115.4,-10805.6,7796.93,2386.55,-40.0518,-4995.44
5.3,6.18638,43113.5,-12824.6,5902.08,2387.79,-50.8013,-5098.2
5.4,6.18494,43099.0,-12369.0,3965.81,2359.55,-67.8775,-5039.8
5.5,6.18119,43090.9,-9940.68,3259.18,2326.34,-33.9971,-4932.82
5.6,6.16527,43045.5,-9996.12,2800.36,2305.42,-30.1077,-4900.59
5.7,6.14263,43096.3,-10801.0,1638.9,2314.28,-14.086,-5004.58
5.8,6.12947,43184.2,-11663.5,-191.131,2366.77,42.8643,-4997.43
5.9,6.10844,43248.8,-10473.8,-2646.5,2402.29,79.5306,-4895.38
6.0,6.09171,43343.8,-10691.0,-5158.12,2417.58,54.4098,-4830.34
6.1,6.08468,43438.8,-12781.6,-6087.91,2429.13,3.79084,-4946.52
6.2,6.07976,43511.5,-14210.1,-5559.06,2414.32,-60.971,-5091.17
6.3,6.09291,43630.8,-12162.4,-3898.22,2384.51,-110.0,-5089.05
6.4,6.11412,43645.3,-7884.39,-1565.89,2340.93,-132.17,-4991.04
6.5,6.12517,43607.7,-5583.86,350.559,2289.83,-118.691,-4928.84
6.6,6.13267,43560.8,-6829.91,1730.91,2253.76,-57.7641,-4962.99
6.7,6.12973,43519.8,-7080.6,3277.96,2237.48,5.24075,-5015.75
6.8,6.12263,43523.2,-5274.51,4459.47,2229.52,-16.468,-4907.69
6.9,6.12556,43593.5,-3292.76,6196.42,2248.24,-44.6429,-4792.12
7.0,6.12441,43575.9,-4037.36,8244.3,2297.98,-76.774,-4894.73
7.1,6.11182,43549.1,-6027.77,9456.96,2346.36,-134.057,-5112.85
7.2,6.09895,43549.0,-5707.04,9800.72,2346.88,-156.778,-5173.33
7.3,6.08222,43575.5,-2033.0,9911.61,2338.55,-139.343,-5070.44
7.4,6.07441,43692.0,161.411,10146.4,2356.84,-91.0105,-4982.04
7.5,6.08529,43777.8,202.254,10983.4,2379.19,-84.3842,-5051.57
7.6,6.0884,43759.2,-623.162,12807.1,2388.46,-84.891,-5065.85
7.7,6.07883,43699.7,181.766,14739.9,2398.22,-85.4455,-4915.8
7.8,6.05986,43647.2,260.258,16343.0,2404.14,-85.1687,-4787.01
7.9,6.03586,43693.8,-2481.11,17410.0,2389.87,-81.2604,-4873.11
8.0,6.02874,43833.5,-6085.51,17563.7,2365.05,-103.596,-5045.27
8.1,6.03962,43983.4,-6805.11,17423.2,2349.82,-118.789,-5096.12
8.2,6.05509,44024.7,-6552.61,17366.3,2334.47,-118.167,-4994.41
8.3,6.06662,44005.8,-9415.58,17999.7,2366.06,-107.497,-4982.4
8.4,6.06488,43933.7,-14566.8,19118.9,2388.09,-119.54,-5129.31
8.5,6.05227,43921.9,-16080.9,19418.0,2409.35,-154.64,-5207.76
8.6,6.04664,44017.9,-11634.0,18283.5,2415.89,-132.33,-5016.06
8.7,6.04816,44086.5,-7680.34,16285.3,2418.02,-58.139,-4744.04
8.8,6.0439,44094.7,-7083.16,13795.5,2416.02,-44.3147,-4809.95
8.9,6.03858,44087.9,-9813.82,12459.6,2449.1,-36.5654,-4997.06
9.0,6.03169,44046.3,-10581.7,12349.4,2491.14,-71.2522,-4990.86
9.1,6.02244,44063.1,-9162.13,11985.4,2515.28,-137.41,-4874.26
9.2,6.0333,44146.2,-10525.0,11143.8,2557.82,-135.867,-4915.94
9.3,6.0402,44105.1,-16343.6,10278.7,2579.79,-78.8554,-5110.89
9.4,6.03126,44064.6,-20092.0,9079.83,2588.52,-71.9264,-5265.71
9.5,6.02568,44070.5,-19669.3,8697.13,2598.82,-80.4398,-5147.07
9.6,6.0223,44109.9,-17017.9,10059.7,2626.77,-53.3078,-4974.79
9.7,6.01824,44145.9,-17701.0,11373.4,2630.16,-80.004,-4964.61
9.8,6.02181,44193.0,-18937.5,13318.8,2623.49,-66.977,-5111.09
9.9,6.00884,44139.2,-17444.3,15647.2,2595.18,-41.078,-5091.38
10.0,5.98956,44170.7,-12654.1,17521.7,2548.63,-49.9753,-4912.48
10.1,5.98788,44300.8,-9757.13,19163.8,2530.99,-85.4398,-4856.12
10.2,5.98833,44378.5,-10890.2,20903.9,2495.72,-77.622,-5020.52
10.3,5.98674,44436.9,-11398.4,21829.3,2455.76,-78.0715,-5204.25
10.4,5.98768,44461.7,-8865.74,22391.4,2447.45,-82.4902,-5150.35
10.5,5.97412,44426.1,-4917.12,22454.3,2417.72,-85.3203,-5015.6
10.6,5.95431,44449.7,-3782.1,21176.4,2374.32,-86.6144,-5029.5
10.7,5.94886,44561.3,-3362.46,18992.5,2371.56,-66.0849,-5148.99
