k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-75.24076399068937,-83.73435264607878,-78.2730473208256
0.05,20,-71.95734167826957,-81.27618340193317,-75.28628149719083
0.1,20,-68.31397249518645,-78.50285550387697,-71.95591372738399
0.15,20,-64.28480065651058,-75.38643550697502,-68.2553582728565
0.2,20,-59.84309061333277,-71.89771088113619,-64.15700353571339
0.25,20,-54.96125211698835,-67.93541439106569,-59.607277652408655
0.3,20,-49.610863831810406,-63.1285139289418,-54.45659783513004
0.35,20,-43.76269547411293,-57.77140685672648,-48.7894568071221
0.4,20,-37.38672850776905,-51.82334662946101,-42.57191320401154
0.45,20,-30.45217546199871,-45.2422883770655,-35.76906048982844
0.5,20,-22.92749795808501,-37.91818254496741,-28.32126389579225
0.55,20,-14.780423542140808,-29.853468595626033,-20.20840181220792
0.6,20,-5.977961423853295,-21.005454021306424,-11.39387234208703
0.65,20,3.5135827811030307,-11.325589045595397,-1.8385280928609804
0.7,20,13.728593212618279,-0.7641258577863907,8.497657265408698
0.75,20,24.70213074630554,10.729857138785516,19.655571743306766
0.8,20,36.46992071461235,23.20843261055159,31.67694881301182
0.85,20,49.06834129901245,36.724802923785795,44.604352115654834
0.9,20,62.53441253086607,51.333279966411524,58.48116099924643
0.95,20,76.90578584546357,67.089266032407,73.35155680454442
1.0,20,92.22073414006505,84.04923566023072,89.26050982748114
1.05,20,108.51814229237773,102.27071833332207,106.25376689628582
1.1,20,125.8374981009001,121.81228196425292,124.37783950949854
1.15,20,144.218883612953,142.73351709511056,143.67999248788075
1.2,20,163.7029668100542,165.09502175574485,164.2082330990024
1.25,20,184.33099362364388,188.95838692896086,186.01130061818313
1.3,20,206.14478025709158,214.3861825779407,209.13865629363846
1.35,20,229.18670579246356,241.44194419635747,233.64047368724994
1.4,20,253.4997050627435,270.19015984602214,259.5676293654346
1.45,20,279.1272617721387,300.6962576505992,286.97169391722076
1.5,20,306.11340184880504,333.02659371710337,315.90492327892326
1.55,20,334.5026870157975,367.2484404596048,346.42025034677914
1.6,20,364.34020856736777,403.42997530193765,378.57127686063745
1.65,20,395.67158133887335,441.64026973825247,412.4122655433085
1.7,20,428.5429378595789,481.9492787320535,447.99813248149684
1.75,20,463.00092267853285,524.4278304359501,485.38443973543224
1.8,20,499.0926868544946,569.1476162157477,524.6273881653351
1.85,20,536.8658826016049,616.181180963762,565.7838104637937
1.9,20,576.3686580831278,665.6019136873479,608.9111643839498
1.95,20,617.6496523461653,717.4840383596329,654.0675261541326
2.0,20,660.7579903907475,771.9026050203585,701.3115840702461
2.05,20,705.7432783671774,828.9334811155397,750.7026322578179
2.1,20,752.655598895932,888.6533430654,802.3005645961724
2.15,20,801.5455065047687,951.1396680506955,856.1658687976546
2.2,20,852.4640231780824,1016.4707260081937,912.3596206353316
2.25,20,905.4626340138201,1084.7255718265783,970.9434783129498
2.3,20,960.5932829835899,1155.9840377346427,1031.9796769713616
2.35,20,1017.9083687918377,1230.3267258740423,1095.5310233259358
2.4,20,1077.460740830218,1307.8350010493305,1161.660890429796
2.45,20,1139.303695223504,1388.5909836484723,1230.4332125580463
2.5,20,1203.490970963592,1472.6775427272764,1301.9124802083745
2.55,20,1270.0767461283363,1560.1782892516837,1376.1637352137056
2.6,20,1339.1156341821352,1651.1775694920398,1453.2525659627954
2.65,20,1410.6626803553388,1745.7604585638678,1533.245102724858
2.7,20,1484.773358099722,1844.0127541099205,1616.208013074567
2.75,20,1561.5035656173745,1946.020970118494,1702.2084974138738
2.8,20,1640.9096224605237,2051.872330873324,1791.314284587362
2.85,20,1723.048266199904,2161.6547650305515,1883.5936275879299
2.9,20,1807.9766491594103,2275.4568998184495,1979.1152993497917
2.95,20,1895.7523352148921,2393.3680553558706,2077.9485886259463
3.0,20,1986.4332966549935,2515.478239085469,2180.1632959473036
0.0,10,-65.74046152810327,-74.6957055523564,-68.9518411667135
0.05,10,-61.757251465836795,-71.47227314462101,-65.24241825990349
0.1,10,-57.37425765627627,-67.88558040162285,-61.146531156913
0.15,10,-52.564704489772815,-63.90709225925457,-56.63678038509563
0.2,10,-47.30081731060133,-59.381512619219976,-51.640117392201866
0.25,10,-41.55386623470289,-54.30758982949626,-46.13743333018838
0.3,10,-35.29420634926669,-48.715519653964556,-40.12026536852075
0.35,10,-28.4913144491618,-42.41281713055158,-33.500336387739814
0.4,10,-21.113822539397898,-35.40645800954866,-26.259712621063457
0.45,10,-13.129548370110466,-27.548321561239717,-18.324583287392027
0.5,10,-4.505523282167523,-18.911834487223956,-9.699719925945693
0.55,10,4.7919823636930925,-9.464862945269914,-0.3518123526780381
0.6,10,14.797435916596257,0.842832377198155,9.759395777691516
0.65,10,25.546021087234383,12.062706940602986,20.675064509652795
0.7,10,37.07361830755749,24.24739790829804,32.43723220395553
0.75,10,49.416786607553306,37.450692635095265,45.08879221242428
0.8,10,62.61274684027613,51.72749967855745,58.67347135624996
0.85,10,76.69936610664804,67.13382199514457,73.23580999085708
0.9,10,91.71514324994392,83.72673204176297,88.82114347209342
0.95,10,107.69919530620315,101.5643485502757,105.47558486518555
1.0,10,124.69124481118432,120.70581478042995,123.2460087604029
1.05,10,142.73160787701408,141.2112780873172,142.180036078316
1.1,10,161.8611829625697,163.1418706644125,162.32601976351143
1.15,10,182.12144027106362,186.55969134361524,183.7330312791177
1.2,10,203.55441171644605,211.52778835045436,206.45084782591195
