t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.04822,42681.6,794.827,3720.54,1205.29,-172.435,-4877.86
0.1,6.04996,42805.7,-1869.35,1081.46,1233.75,-198.995,-4842.0
0.2,6.07002,42935.4,-7359.95,1504.52,1261.39,-236.676,-4919.56
0.3,6.08767,43068.9,-8533.93,1389.88,1265.39,-223.093,-5018.68
0.4,6.0954,43286.8,-6122.14,-768.237,1302.03,-97.6724,-4922.85
0.5,6.06056,43475.4,-5222.19,-3856.84,1333.85,30.9404,-4795.04
0.6,5.97782,43755.7,-9788.41,-7271.88,1297.03,-6.653,-4872.61
0.7,5.89806,44184.8,-17855.2,-9014.22,1244.4,-104.563,-5087.37
0.8,5.8456,44421.0,-23359.5,-9539.53,1163.65,-233.843,-5144.91
0.9,5.82786,44638.9,-25729.9,-9998.27,1138.56,-285.528,-5003.66
1.0,5.83772,44668.6,-28082.3,-10284.8,1150.76,-259.167,-4944.1
1.1,5.81195,44525.9,-31589.8,-9673.19,1157.6,-167.399,-5067.43
1.2,5.75954,44562.0,-33938.6,-7987.77,1174.77,-82.0125,-5114.8
1.3,5.72041,44570.1,-29727.0,-4908.66,1138.37,-45.9055,-4998.91
1.4,5.71747,44478.0,-23692.4,-1969.33,1112.74,-84.0601,-4777.28
1.5,5.76802,44314.4,-20741.7,-1542.62,1136.98,-177.949,-4708.52
1.6,5.83894,44056.2,-19303.7,-3312.57,1228.01,-189.831,-4849.93
1.7,5.87072,43790.8,-15460.2,-6084.32,1271.92,-132.787,-4909.37
1.8,5.8636,43847.1,-8576.86,-6521.39,1283.06,-76.8456,-4788.52
1.9,5.84268,44027.9,-4444.98,-3268.33,1241.4,-155.818,-4684.46
2.0,5.83185,44313.3,-4317.57,2049.43,1153.85,-291.457,-4857.34
2.1,5.8223,44565.6,-6230.33,5422.71,1054.87,-339.48,-4991.79
2.2,5.78644,44807.2,-3782.94,5813.54,1036.95,-186.856,-4927.48
2.3,5.7088,44811.8,-1617.42,3673.69,1081.89,-57.7172,-4682.21
2.4,5.6038,44762.7,-2472.12,1210.59,1145.75,-76.2282,-4673.47
2.5,5.51969,44761.8,-6319.42,1086.41,1244.91,-108.891,-4892.55
2.6,5.48448,44475.9,-8547.93,2751.38,1298.93,-139.995,-4991.13
2.7,5.48723,43956.5,-8361.66,3529.63,1315.67,-221.64,-4829.8
2.8,5.51563,43392.3,-7394.24,3291.07,1348.22,-179.382,-4783.59
2.9,5.53068,42745.3,-8161.51,2633.59,1346.82,-21.5569,-4930.87
3.0,5.52394,42204.7,-8754.91,2479.01,1319.88,94.4301,-5036.74
3.1,5.53467,41852.9,-6629.44,4763.66,1272.17,99.0766,-4948.99
3.2,5.56245,41514.1,-5171.18,8787.97,1252.32,-4.88075,-4803.74
3.3,5.60253,41313.0,-6177.08,11547.4,1277.91,-117.667,-4854.87
3.4,5.63283,41207.7,-8514.74,11454.6,1366.11,-112.71,-4985.25
3.5,5.62408,41155.6,-7780.37,8679.59,1451.4,-19.3748,-4972.59
3.6,5.58443,41263.2,-6085.98,4399.44,1492.6,48.7277,-4782.9
3.7,5.55113,41385.8,-7820.2,634.531,1523.41,49.6548,-4710.68
3.8,5.53296,41432.0,-11585.6,-2377.9,1577.03,58.331,-4907.85
3.9,5.53826,41462.4,-14660.7,-4923.7,1642.9,135.395,-5019.16
4.0,5.52248,41346.1,-14058.9,-6972.97,1716.83,186.359,-4917.65
4.1,5.45871,41290.6,-13925.7,-7850.09,1753.94,196.565,-4823.93
4.2,5.37413,41342.4,-17662.3,-7852.45,1785.28,116.343,-4934.03
4.3,5.32228,41359.3,-22025.2,-6973.16,1812.28,47.533,-5118.57
4.4,5.33282,41209.1,-23194.3,-5391.05,1783.0,26.8135,-5048.1
4.5,5.3842,40911.6,-21961.3,-4249.66,1772.1,-50.3771,-4825.64
4.6,5.43823,40657.3,-22285.3,-3483.13,1793.07,-86.2414,-4781.24
4.7,5.45925,40448.0,-25086.6,-4446.88,1790.25,-78.5242,-4926.75
4.8,5.45149,40462.7,-26435.9,-7755.67,1755.51,-17.0373,-4978.43
4.9,5.46035,40616.9,-23479.3,-13566.3,1704.31,40.4942,-4863.66
5.0,5.50338,40750.5,-18307.4,-19788.9,1641.79,131.361,-4811.67
5.1,5.55396,40848.0,-16162.9,-24775.3,1618.16,190.172,-4875.13
5.2,5.57432,41082.8,-15064.2,-27563.1,1687.39,155.738,-5011.69
5.3,5.55735,41458.9,-10732.0,-28045.1,1793.01,75.2064,-5021.95
5.4,5.51476,41946.3,-3210.39,-26613.8,1858.12,21.7479,-4840.73
5.5,5.49145,42578.1,2778.72,-23797.9,1972.2,-26.034,-4677.72
5.6,5.50161,43090.5,3357.26,-19839.4,2006.65,-70.4125,-4646.22
5.7,5.51082,43552.8,2550.25,-15089.4,2014.89,-112.533,-4737.33
5.8,5.49069,44040.3,4602.54,-10377.6,2000.24,-133.526,-4734.81
5.9,5.44006,44516.3,9240.1,-6630.42,1934.01,-148.854,-4661.62
6.0,5.38402,44963.2,12646.2,-3999.71,1855.07,-129.258,-4729.9
6.1,5.36748,45059.0,12569.2,-3058.49,1830.62,-145.8,-4914.62
6.2,5.39443,45184.6,13968.0,-2977.42,1826.65,-156.048,-5034.72
6.3,5.43303,45150.9,16839.9,-2856.14,1808.71,-161.686,-4858.18
6.4,5.44956,45083.8,19063.2,-1640.56,1851.53,-178.678,-4646.91
