dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10,0.34,4,3.2028074764220316,-6.970923914792637,1.2862039883867693,381.39779244269084,1389.0658812369913,316.46950913717376,0.07865803262222035,0.021597247765731884,0.0811772979718513,21.964317158333323,31.85668409999562,0
