t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.01468,44019.3,-3035.58,-11573.5,2283.62,-88.6973,-4888.79
0.1,6.00745,44086.9,-7086.59,-14156.2,2243.33,-20.0075,-5187.71
0.2,6.01646,44184.0,-7985.23,-17161.7,2215.78,29.2973,-5205.88
0.3,6.03176,44209.7,-4454.64,-18570.0,2186.74,8.972,-4968.52
0.4,6.04611,44194.5,-1199.55,-18004.1,2205.39,-73.4296,-4849.7
0.5,6.0618,44163.9,-2061.39,-16089.4,2244.9,-134.491,-4901.73
0.6,6.07591,44117.1,-2842.2,-13480.2,2281.87,-131.589,-4925.49
0.7,6.0801,44060.5,-1123.74,-11336.0,2328.46,-129.224,-4762.64
0.8,6.08105,44037.2,693.752,-10380.1,2372.37,-142.024,-4635.69
0.9,6.07393,43980.2,-909.483,-10464.6,2370.03,-110.259,-4761.85
1.0,6.05034,43939.4,-4238.29,-12114.2,2366.28,-78.9958,-5001.77
1.1,6.02787,43968.9,-5207.47,-14712.1,2308.28,-61.3401,-5074.66
1.2,6.00777,44031.9,-3551.08,-16861.5,2231.18,-50.2247,-4975.81
1.3,5.99607,44115.9,-2108.18,-18996.5,2194.16,-118.437,-4944.67
1.4,5.99674,44220.0,-2925.43,-20641.7,2180.1,-153.401,-4981.3
1.5,5.99683,44216.7,-2954.32,-21747.2,2196.08,-154.524,-4946.21
1.6,5.98281,44204.6,-728.283,-22672.0,2204.93,-145.196,-4762.14
1.7,5.97853,44286.5,1151.19,-22341.2,2195.76,-83.1077,-4609.51
1.8,5.98357,44368.1,1652.22,-20143.4,2179.45,-48.1982,-4670.96
1.9,5.99355,44452.7,863.927,-16373.9,2160.25,-30.7255,-4790.34
2.0,6.01591,44476.8,843.595,-11972.0,2152.39,-67.3203,-4818.69
2.1,6.02137,44375.3,-405.733,-7870.22,2162.9,-102.354,-4822.67
2.2,6.01793,44322.0,-3369.78,-5808.13,2231.16,-154.854,-4975.93
2.3,6.0269,44362.0,-7447.7,-4930.07,2312.05,-152.797,-5122.57
2.4,6.03426,44354.9,-8701.59,-4981.04,2358.27,-167.875,-5125.48
2.5,6.04194,44371.0,-6790.69,-5181.77,2414.27,-172.484,-5007.86
2.6,6.047,44306.4,-3982.25,-5047.95,2429.97,-165.271,-4924.39
2.7,6.02713,44192.2,-2985.81,-5494.18,2471.4,-150.031,-4891.63
2.8,6.00348,44172.4,-2110.61,-6962.38,2479.85,-87.7422,-4852.03
2.9,5.97897,44216.9,-839.322,-9038.76,2506.55,-16.3785,-4761.98
3.0,5.95872,44300.5,-468.635,-11470.2,2515.39,17.874,-4698.74
3.1,5.95205,44406.3,-2358.71,-13844.0,2484.09,-21.5429,-4753.63
3.2,5.94726,44459.7,-4684.9,-15872.1,2456.61,-87.4736,-4910.22
3.3,5.94414,44491.1,-6935.31,-18316.7,2422.69,-149.818,-4964.49
3.4,5.95094,44570.8,-8542.08,-21328.9,2442.28,-171.672,-4949.08
3.5,5.96975,44635.4,-10499.9,-23648.7,2463.94,-116.763,-4947.77
3.6,5.98781,44645.6,-12123.0,-24686.4,2475.75,-72.5069,-4977.36
3.7,6.00583,44628.8,-11935.5,-24150.1,2515.28,-70.1993,-4928.34
3.8,6.0221,44577.8,-10244.4,-22407.1,2549.42,-82.0711,-4775.6
3.9,6.02723,44501.9,-7840.57,-20969.7,2557.13,-98.0427,-4695.11
4.0,6.03332,44467.3,-6246.06,-20995.0,2566.68,-132.871,-4738.35
4.1,6.04551,44467.3,-5748.46,-21949.9,2609.01,-132.202,-4802.94
4.2,6.0632,44423.0,-5504.64,-23047.6,2621.04,-123.405,-4851.39
4.3,6.07062,44316.9,-5390.27,-24115.6,2641.58,-164.484,-4923.69
4.4,6.07074,44208.1,-5427.44,-24663.3,2653.99,-182.611,-5017.87
4.5,6.05962,44103.6,-4918.87,-24918.6,2635.97,-147.682,-5048.29
4.6,6.04267,44060.9,-3995.9,-24691.2,2571.61,-78.9833,-4971.11
4.7,6.02793,44086.9,-3842.37,-24008.4,2557.63,-67.8747,-4856.27
4.8,6.02018,44122.1,-4183.82,-22586.2,2523.86,-69.3418,-4811.89
4.9,6.01169,44118.4,-4387.87,-21209.2,2467.44,-96.909,-4786.25
5.0,5.99679,44109.3,-4166.24,-20495.0,2427.28,-127.523,-4734.93
5.1,5.98789,44168.3,-4174.72,-20578.1,2413.31,-137.251,-4715.23
5.2,5.99224,44270.0,-6545.24,-21243.3,2419.1,-115.099,-4796.85
5.3,6.01608,44397.1,-8125.15,-21587.2,2436.14,-64.8737,-4980.1
5.4,6.04919,44422.8,-7637.8,-20841.6,2442.75,-25.299,-5040.66
5.5,6.07522,44342.1,-5848.99,-18500.9,2455.52,2.10037,-4940.0
5.6,6.08571,44196.1,-4937.74,-15509.9,2456.93,-29.7501,-4870.38
5.7,6.08187,44089.5,-6593.24,-12530.7,2451.07,-48.0355,-4872.84
5.8,6.07557,44049.8,-6909.97,-10737.0,2437.95,-87.3959,-4870.37
5.9,6.07474,44069.1,-5034.54,-9730.14,2410.09,-104.973,-4732.85
6.0,6.07911,44061.6,-2645.91,-9254.18,2389.93,-146.826,-4631.22
6.1,6.07764,43988.3,-2366.53,-9433.19,2403.95,-189.199,-4717.99
6.2,6.07074,43902.0,-3527.47,-10492.9,2424.95,-176.945,-4881.76
6.3,6.04814,43811.5,-4554.64,-13307.3,2450.67,-146.788,-4911.46
6.4,6.0239,43847.3,-4358.92,-17510.5,2475.62,-67.4174,-4885.39
6.5,6.01045,43943.3,-5407.12,-21933.4,2477.61,27.0317,-4876.37
6.6,6.00108,44026.6,-7543.39,-25967.8,2479.62,45.093,-4921.16
6.7,5.99622,44105.1,-7664.73,-29265.1,2468.91,12.455,-4931.96
6.8,5.99217,44113.8,-4794.5,-31554.2,2449.16,-19.7284,-4828.94
6.9,5.98629,44150.7,-769.181,-32949.6,2460.17,-39.4834,-4729.26
7.0,5.99819,44280.1,1841.89,-33232.5,2475.06,-50.2199,-4747.5
7.1,6.03052,44361.3,2759.94,-31799.1,2502.81,-73.8775,-4832.63
7.2,6.06319,44359.8,2764.28,-29305.5,2497.87,-93.4392,-4840.11
7.3,6.09478,44291.7,3941.92,-26710.6,2503.4,-100.425,-4843.48
7.4,6.11521,44143.7,3029.14,-24606.2,2510.32,-100.671,-4829.87
7.5,6.11799,44015.5,1467.06,-23531.1,2497.35,-104.259,-4903.12
7.6,6.11767,43946.7,65.9649,-23551.5,2499.27,-135.434,-4960.33
7.7,6.10898,43870.7,1242.82,-24593.7,2460.29,-182.853,-4951.9
7.8,6.09635,43849.0,5224.52,-25981.8,2411.44,-158.734,-4925.94
7.9,6.09082,43837.5,10123.5,-26578.7,2383.9,-118.545,-4895.75
8.0,6.07884,43791.2,13065.8,-25634.2,2344.58,-108.781,-4837.56
8.1,6.06299,43768.4,14584.6,-23520.4,2302.41,-123.824,-4811.49
8.2,6.0432,43761.2,14471.1,-21468.9,2268.44,-147.829,-4781.06
8.3,6.02104,43823.4,10841.8,-20683.9,2271.76,-122.046,-4716.08
8.4,6.01156,43948.3,5796.07,-21345.5,2294.21,-83.8237,-4794.65
8.5,6.01415,44061.2,590.814,-21383.2,2308.15,-38.4536,-4961.08
8.6,6.01955,44125.1,-2463.08,-19629.0,2295.41,-62.3167,-5076.83
8.7,6.03211,44151.5,-3405.9,-16308.8,2282.97,-173.384,-5102.0
8.8,6.05041,44176.9,-2454.0,-12678.4,2275.31,-262.791,-5147.38
8.9,6.07567,44167.5,-2145.27,-10664.1,2264.33,-266.035,-5111.01
9.0,6.10136,44133.2,-567.539,-10500.9,2268.73,-193.038,-5004.73
9.1,6.12269,44051.5,2777.96,-11204.2,2269.28,-121.986,-4836.92
9.2,6.12873,43917.9,5910.5,-11184.5,2277.28,-89.5368,-4685.53
9.3,6.12215,43820.0,5931.34,-9455.33,2298.7,-84.8907,-4647.09
9.4,6.09879,43715.3,2669.74,-7299.63,2302.74,-137.331,-4757.96
9.5,6.06579,43704.1,-361.972,-6531.22,2313.56,-194.057,-4923.48
9.6,6.03261,43746.2,-669.777,-8241.39,2295.64,-202.089,-5006.07
9.7,6.00613,43846.1,-458.215,-11423.9,2300.27,-135.544,-4972.24
9.8,5.99117,43959.8,-2629.54,-13919.5,2317.63,-73.4798,-4967.02
9.9,5.9868,44052.2,-6804.62,-14508.6,2389.97,-111.3,-5012.53
10.0,5.99408,44139.0,-8707.93,-13588.8,2476.13,-196.215,-4976.86
10.1,6.00308,44147.0,-6834.54,-13098.0,2520.68,-242.547,-4778.75
10.2,6.00616,44135.0,-3501.01,-14678.7,2529.9,-206.584,-4606.21
10.3,6.01204,44177.7,-1728.22,-17702.1,2553.64,-103.882,-4622.01
10.4,6.03389,44244.5,-2197.99,-19738.7,2566.08,-10.7659,-4731.37
10.5,6.05954,44261.1,-2066.7,-18900.9,2528.3,-9.1655,-4808.19
10.6,6.08374,44199.6,-936.718,-15629.2,2488.03,-126.619,-4847.69
10.7,6.09629,44085.4,-984.797,-12676.0,2470.6,-291.366,-4891.77
10.8,6.0989,44011.2,-2606.56,-12600.2,2469.98,-346.067,-4951.7
10.9,6.09823,43967.5,-4112.43,-15970.4,2486.42,-303.466,-4967.06
11.0,6.09238,43983.0,-2172.45,-21287.6,2510.01,-241.228,-4910.07
11.1,6.09787,44029.5,783.693,-24723.3,2505.88,-125.282,-4761.93
11.2,6.09096,43944.9,2745.49,-24670.0,2498.35,-74.9993,-4689.16
11.3,6.06479,43862.2,3965.45,-22709.2,2467.18,-100.904,-4764.48
11.4,6.03595,43834.1,5656.13,-20896.4,2406.49,-104.839,-4814.26
11.5,6.00356,43862.0,8795.28,-21010.4,2357.47,-64.7503,-4767.08
11.6,5.98815,44030.5,10141.7,-22493.6,2313.39,3.21438,-4714.17
11.7,6.00253,44173.3,7776.77,-23101.6,2273.77,-21.7856,-4787.33
11.8,6.01783,44204.5,2002.78,-21422.4,2273.28,-116.618,-4918.08
11.9,6.03903,44200.7,-2072.81,-19138.2,2303.35,-255.959,-4995.29
12.0,6.06351,44172.4,-2145.39,-16721.2,2344.75,-248.871,-4971.57
12.1,6.0804,44103.7,-89.1467,-15376.2,2365.61,-154.342,-4891.36
12.2,6.08964,44067.3,193.104,-15095.4,2368.42,-57.4528,-4833.87
12.3,6.09736,44025.4,152.069,-14575.0,2359.05,12.859,-4870.06
12.4,6.09133,43974.5,2247.26,-13231.3,2330.17,49.912,-4863.53
12.5,6.0807,43950.0,5949.6,-11369.2,2304.01,12.9067,-4763.77
12.6,6.06609,43924.6,6199.67,-9220.38,2317.78,-85.448,-4666.86
12.7,6.04148,43915.3,2320.88,-8628.23,2330.9,-210.735,-4799.74
12.8,6.02056,43975.2,-1897.25,-10162.3,2329.29,-228.831,-5021.91
12.9,6.00488,44033.1,-3028.24,-13414.5,2326.67,-183.967,-5022.19
13.0,5.99005,44117.8,-2323.96,-16949.3,2329.31,-110.248,-4865.83
13.1,5.98488,44175.9,-3540.96,-19878.3,2328.61,-64.3266,-4839.82
13.2,5.98003,44208.4,-5865.9,-20763.7,2343.66,15.5151,-4980.89
13.3,5.97114,44205.2,-5961.61,-20867.9,2354.99,53.2226,-4978.43
13.4,5.96723,44241.2,-2124.38,-21466.9,2366.35,-4.83431,-4783.88
13.5,5.96799,44283.8,240.612,-22669.9,2387.45,-54.2529,-4625.86
13.6,5.97413,44355.9,-1263.86,-24764.4,2455.71,-72.003,-4733.8
13.7,5.99928,44456.0,-4540.49,-27458.6,2523.64,-92.5116,-4911.88
13.8,6.03873,44501.2,-6104.07,-28614.5,2538.64,-61.9339,-4887.95
13.9,6.06708,44403.9,-6796.01,-27709.5,2505.32,-36.0587,-4793.09
14.0,6.082,44290.7,-10044.7,-25548.8,2486.39,-54.7385,-4860.94
14.1,6.08231,44175.4,-15231.5,-23234.9,2431.5,-54.4125,-5013.76
14.2,6.06657,44111.8,-16196.6,-22323.1,2414.19,-28.2668,-5047.56
14.3,6.04709,44117.3,-12100.5,-23052.6,2393.4,-11.3652,-4870.81
14.4,6.02634,44134.6,-7331.02,-23832.1,2410.05,-24.3684,-4730.81
14.5,5.99897,44146.5,-5118.34,-24214.8,2443.84,-101.899,-4799.95
14.6,5.97838,44210.4,-3814.18,-24947.6,2467.76,-182.801,-4900.17
14.7,5.97269,44304.2,1219.99,-25642.4,2471.6,-144.298,-4855.28
14.8,5.97773,44382.9,8894.3,-26766.3,2467.17,-67.299,-4718.75
14.9,5.99814,44453.7,11810.2,-27152.7,2463.99,5.3025,-4646.82
15.0,6.0151,44401.1,9756.65,-25857.2,2439.07,15.1975,-4793.06
15.1,6.0109,44301.8,8147.22,-24289.9,2414.65,-72.4682,-4991.44
15.2,6.01051,44320.3,9629.43,-23769.2,2388.2,-158.906,-4950.21
15.3,6.01485,44343.1,11234.8,-24260.1,2338.46,-172.441,-4810.22
15.4,6.02559,44411.7,9668.61,-25117.4,2363.28,-144.559,-4910.09
15.5,6.06031,44476.4,5712.34,-24581.2,2431.85,-134.647,-5096.35
15.6,6.09119,44362.9,5128.81,-22164.7,2474.49,-175.583,-5078.18
15.7,6.0982,44177.7,8977.41,-18970.5,2458.98,-184.28,-4833.33
15.8,6.0864,44016.3,8821.23,-17091.9,2472.4,-176.027,-4608.55
15.9,6.06365,43998.9,2276.87,-17051.1,2529.74,-97.9249,-4696.44
16.0,6.04416,44043.6,-5748.32,-19002.7,2512.6,-36.5938,-4889.78
16.1,6.0221,44077.1,-9846.64,-21608.4,2468.23,-46.1629,-4882.27
16.2,5.98963,44079.2,-11573.6,-24937.5,2409.77,-119.43,-4754.46
16.3,5.97189,44167.7,-12393.2,-28109.5,2392.08,-126.765,-4902.5
16.4,5.964,44213.9,-14610.6,-31046.8,2373.45,-102.886,-5098.39
16.5,5.96963,44311.3,-13391.9,-32980.7,2378.26,-59.4746,-5048.47
16.6,5.99701,44373.9,-8505.99,-32670.2,2410.37,-20.6493,-4771.67
16.7,6.01589,44301.3,-5431.36,-30057.5,2408.49,-28.1454,-4530.03
16.8,6.0181,44225.4,-7089.09,-27166.1,2407.99,-105.809,-4522.77
16.9,6.0227,44223.2,-8702.89,-25202.3,2451.07,-166.807,-4650.22
17.0,6.02689,44248.4,-7710.56,-25285.3,2483.26,-177.374,-4624.83
17.1,6.03665,44311.8,-6248.63,-26942.9,2497.69,-149.554,-4576.49
17.2,6.05271,44300.4,-7282.81,-27712.5,2497.95,-113.825,-4785.71
17.3,6.05457,44222.0,-11299.7,-27219.5,2516.05,-145.714,-5069.19
17.4,6.05483,44189.0,-11698.0,-26682.1,2476.01,-208.557,-5154.44
17.5,6.05544,44160.1,-8375.45,-26599.9,2454.03,-183.107,-4948.82
17.6,6.04826,44148.4,-5168.44,-27370.1,2473.57,-99.2282,-4750.0
17.7,6.04165,44162.7,-5016.65,-28611.6,2512.63,-68.9668,-4737.83
17.8,6.02698,44120.1,-4681.55,-28653.3,2552.4,-90.3689,-4799.12
17.9,5.99159,44075.4,95.8097,-28295.1,2594.33,-158.054,-4761.58
18.0,5.96417,44156.2,6987.54,-28997.3,2585.68,-217.113,-4672.45
18.1,5.95652,44297.7,12801.9,-30824.4,2549.64,-201.635,-4790.52
18.2,5.97018,44441.8,15717.5,-33458.7,2512.68,-133.767,-4992.09
18.3,6.01136,44541.4,18953.2,-34772.8,2512.71,-58.6064,-5048.45
18.4,6.05159,44436.9,23741.6,-33448.9,2509.73,-75.4149,-4904.63
18.5,6.06981,44276.4,26235.3,-30513.1,2560.43,-166.645,-4749.61
18.6,6.07859,44155.4,25089.1,-27550.5,2593.62,-229.576,-4773.45
18.7,6.07371,44096.4,23360.3,-25755.7,2624.31,-211.535,-4864.3
18.8,6.0742,44163.0,24469.2,-25440.5,2662.2,-163.652,-4839.38
18.9,6.08998,44207.9,27648.9,-24554.7,2617.51,-121.015,-4761.19
19.0,6.09285,44107.4,26716.4,-21413.8,2542.52,-90.3061,-4784.94
19.1,6.08071,43990.3,21621.3,-17377.8,2499.43,-155.95,-4961.93
19.2,6.07375,43971.5,17502.1,-13569.6,2494.34,-200.787,-5100.6
19.3,6.06847,43962.2,17020.6,-11960.3,2495.27,-194.343,-4997.62
19.4,6.07182,44006.2,16649.3,-13082.1,2545.35,-153.719,-4801.26
19.5,6.07747,43995.1,11762.2,-15329.8,2632.54,-93.272,-4789.55
19.6,6.076,43927.2,5986.55,-16489.7,2744.43,-30.3083,-5003.53
19.7,6.07211,43876.4,3725.19,-15539.6,2797.08,-9.5845,-5040.35
19.8,6.07285,43848.6,6305.06,-12466.2,2751.8,-24.4258,-4870.03
19.9,6.0775,43831.8,7814.6,-8303.43,2666.69,-45.5047,-4761.76
20.0,6.08686,43818.1,5812.22,-5188.47,2598.12,-95.9037,-4897.02
20.1,6.10495,43815.1,2716.47,-3250.74,2565.66,-120.615,-4982.2
20.2,6.11671,43744.8,1849.82,-2870.8,2517.81,-171.481,-4848.66
