t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,3.49542,4569.86,-21574.0,4440.65,1462.23,-17.5362,-4964.91
0.1,3.48937,4568.23,-21224.7,4705.46,1461.67,-8.78813,-4963.16
0.2,3.48779,4556.4,-20835.3,5054.59,1457.04,-11.8182,-4952.45
0.3,3.49281,4526.05,-20746.9,5493.15,1452.18,-19.0516,-4949.51
0.4,3.50109,4490.87,-21196.1,5892.21,1454.34,-22.6099,-4967.38
0.5,3.50551,4466.0,-21690.5,6067.27,1460.06,-25.4963,-4995.28
0.6,3.50362,4472.62,-21976.8,6009.12,1463.02,-21.8002,-4996.35
0.7,3.49936,4501.87,-22226.5,5846.82,1463.7,-14.2736,-4974.57
0.8,3.49731,4531.1,-22766.0,5648.52,1462.59,-12.9469,-4962.76
0.9,3.49991,4552.64,-23443.2,5473.1,1460.26,-15.8569,-4966.97
1.0,3.50371,4558.22,-23974.4,5462.47,1453.61,-13.0938,-4952.78
1.1,3.50223,4558.94,-24102.5,5521.87,1449.5,-15.9505,-4927.15
1.2,3.49624,4576.38,-24379.1,5540.93,1451.59,-22.691,-4915.39
1.3,3.49092,4591.15,-24969.1,5508.9,1461.29,-24.4812,-4937.54
1.4,3.48929,4588.86,-25561.4,5377.24,1468.42,-19.3354,-4967.61
1.5,3.49336,4577.93,-25702.5,5293.2,1475.48,-8.86742,-4976.75
1.6,3.49874,4552.56,-25643.0,5559.2,1481.31,-0.137844,-4966.07
1.7,3.49955,4533.56,-25914.1,6117.83,1482.98,-7.3765,-4961.31
1.8,3.49738,4540.97,-26391.9,6634.11,1477.93,-29.3692,-4970.16
1.9,3.49588,4553.78,-26566.2,6792.58,1465.0,-42.9108,-4963.73
2.0,3.49836,4571.5,-26382.7,6524.12,1447.52,-33.9518,-4932.17
2.1,3.5058,4594.52,-25914.0,6106.91,1440.86,-21.2295,-4925.17
2.2,3.51319,4617.15,-25694.8,5989.6,1440.84,-18.8121,-4947.69
2.3,3.51505,4654.02,-25140.9,6258.38,1442.55,-26.4201,-4982.92
2.4,3.51179,4711.05,-24253.6,6686.81,1439.88,-26.8131,-4987.66
2.5,3.50646,4772.31,-23555.3,6939.48,1434.17,-14.9151,-4974.06
2.6,3.5041,4833.74,-23450.3,6855.6,1435.44,1.25338,-4980.95
2.7,3.50686,4874.78,-23556.3,6597.85,1438.06,11.6814,-5000.14
2.8,3.51118,4895.49,-23250.8,6549.16,1438.09,15.521,-4995.72
2.9,3.5116,4909.49,-22602.9,6935.49,1432.25,6.46825,-4965.98
3.0,3.50688,4934.24,-22042.1,7717.34,1422.7,-12.6978,-4962.63
3.1,3.50079,4964.98,-21861.5,8594.93,1408.71,-27.3932,-4988.81
3.2,3.49831,4991.75,-21846.4,9170.99,1396.07,-25.0535,-5001.97
3.3,3.5027,5004.34,-21936.7,9396.88,1384.26,-0.42975,-4984.97
3.4,3.50926,4993.6,-22205.2,9579.0,1372.83,30.8813,-4974.44
3.5,3.51149,4978.96,-22926.8,9874.51,1356.89,38.4398,-4977.91
3.6,3.50795,4984.43,-23670.7,10263.9,1340.0,24.9382,-4977.83
3.7,3.50351,5005.25,-23862.7,10503.5,1326.29,8.003,-4966.1
3.8,3.50224,5023.27,-23855.1,10182.4,1320.27,-7.09675,-4950.17
3.9,3.50597,5033.36,-23991.7,9337.2,1324.61,-9.53275,-4958.36
4.0,3.5084,5020.13,-24281.4,8211.27,1332.59,-9.81425,-4982.37
4.1,3.50491,5015.73,-24263.5,7156.2,1345.45,-4.21725,-4993.34
4.2,3.49933,5017.04,-23682.4,6454.3,1362.29,6.907,-4983.86
4.3,3.49531,5004.18,-22955.0,6004.13,1378.94,12.9149,-4968.22
4.4,3.49697,4992.91,-22505.4,5597.39,1385.86,22.0914,-4960.45
4.5,3.50326,4965.85,-22347.9,5274.79,1388.9,37.0747,-4957.42
4.6,3.50523,4937.18,-22428.4,5049.13,1383.91,39.1488,-4947.02
4.7,3.50185,4943.83,-22808.6,5028.28,1370.8,23.7909,-4939.6
4.8,3.49748,4958.14,-23508.4,5355.3,1357.63,-1.50238,-4955.61
4.9,3.49523,4969.66,-24433.5,5786.41,1350.48,-29.1016,-4983.27
5.0,3.49996,4981.52,-25050.5,6043.6,1342.13,-45.9244,-5005.17
5.1,3.50613,4966.61,-25234.2,6030.52,1333.27,-43.0682,-5009.8
5.2,3.50636,4962.5,-25340.1,5623.75,1332.26,-24.5669,-5002.96
5.3,3.50359,4985.56,-25610.3,5013.75,1344.27,4.01606,-4999.15
5.4,3.50125,4998.36,-25752.6,4484.21,1362.16,27.4752,-4996.49
5.5,3.5011,5002.97,-25405.7,3952.89,1380.26,29.8512,-4980.08
5.6,3.50401,5000.19,-24561.2,3424.46,1398.79,24.3952,-4959.81
5.7,3.50309,4976.58,-23849.6,2996.99,1412.34,23.777,-4953.7
5.8,3.49653,4974.36,-23858.3,2799.65,1424.77,24.0487,-4966.87
5.9,3.49149,4973.84,-24296.6,3078.09,1427.02,14.528,-4990.33
6.0,3.49132,4945.66,-24651.0,3830.22,1426.71,-5.33681,-5001.85
6.1,3.49714,4913.69,-24638.7,4637.7,1427.14,-20.5475,-4995.7
6.2,3.50631,4879.99,-24773.4,5150.68,1431.82,-19.1997,-4976.13
6.3,3.51026,4858.52,-25276.5,5258.93,1441.52,-2.31813,-4965.08
6.4,3.5079,4879.58,-25973.6,5074.22,1452.15,13.1286,-4959.11
6.5,3.50352,4920.74,-26529.6,4934.16,1460.08,17.308,-4944.58
6.6,3.50093,4958.76,-26686.2,5015.32,1462.48,12.2611,-4934.88
6.7,3.50258,4989.9,-26735.1,5288.89,1463.94,3.73038,-4939.45
6.8,3.50549,4999.91,-26942.8,5720.24,1460.85,-6.64213,-4954.08
6.9,3.50372,5000.47,-26950.9,6056.13,1460.43,-24.2819,-4972.56
7.0,3.49918,5013.78,-26785.1,6086.81,1460.19,-36.833,-4970.3
7.1,3.4973,5022.39,-26618.2,5896.2,1465.65,-31.2635,-4955.93
7.2,3.5007,5017.13,-26588.7,5673.08,1476.62,-15.9908,-4953.24
7.3,3.50911,5008.59,-26743.3,5735.9,1491.8,-5.73775,-4953.27
7.4,3.51383,4989.58,-27080.4,6145.85,1500.85,-13.3643,-4939.3
7.5,3.50845,5001.17,-27444.3,6512.49,1506.06,-30.1565,-4932.43
7.6,3.49854,5045.08,-27902.9,6444.5,1503.4,-35.9067,-4942.34
7.7,3.49161,5081.21,-28443.3,5877.94,1498.4,-28.5815,-4960.76
7.8,3.493,5104.04,-28836.3,5052.34,1491.01,-18.1658,-4975.91
7.9,3.5023,5100.13,-28824.4,4518.12,1473.51,-10.263,-4989.06
8.0,3.50999,5077.65,-27996.3,4696.36,1460.5,-7.68125,-5004.77
8.1,3.51049,5077.46,-27062.0,5388.42,1456.0,-17.2665,-4987.76
8.2,3.50639,5103.46,-26456.5,6155.55,1463.77,-28.3905,-4959.0
8.3,3.50318,5135.13,-26282.0,6697.09,1473.61,-17.7455,-4952.37
8.4,3.5049,5163.92,-26215.8,6894.24,1480.94,1.70125,-4955.42
8.5,3.51031,5180.76,-25733.3,7047.55,1484.04,12.3298,-4948.19
8.6,3.513,5185.0,-24914.2,7533.48,1481.82,8.5725,-4939.22
8.7,3.50779,5199.51,-24288.5,8192.24,1466.63,-11.8103,-4950.63
8.8,3.5005,5239.55,-24214.8,8689.97,1442.65,-28.9336,-4975.04
8.9,3.49906,5272.94,-24265.5,8832.92,1419.24,-23.9896,-4991.61
9.0,3.50576,5288.31,-24237.8,8661.68,1398.86,-2.66987,-4984.3
9.1,3.51569,5291.23,-24405.4,8625.88,1386.7,18.9585,-4963.48
9.2,3.51757,5285.45,-25083.7,8999.7,1379.39,20.6269,-4951.02
9.3,3.50773,5307.03,-25845.5,9512.67,1379.32,2.50662,-4952.62
9.4,3.49499,5345.5,-26277.8,9643.75,1380.13,-13.8479,-4943.9
9.5,3.48851,5359.66,-26410.4,9103.2,1373.05,-9.656,-4926.82
9.6,3.49121,5339.37,-26656.6,8042.81,1360.64,4.06544,-4930.21
9.7,3.49827,5288.5,-27059.6,7032.58,1353.2,7.20781,-4961.01
9.8,3.50066,5229.4,-27027.6,6505.08,1348.54,-3.83516,-4990.47
9.9,3.49695,5190.28,-26402.3,6406.19,1342.66,-16.6292,-4988.86
10.0,3.49282,5161.83,-25540.6,6335.82,1341.11,-21.8821,-4979.17
10.1,3.49366,5134.1,-25018.0,6120.37,1346.66,-3.91903,-4982.24
10.2,3.49933,5095.36,-24835.6,5899.07,1352.39,22.9863,-4987.91
10.3,3.50245,5052.71,-24648.1,5944.55,1354.08,32.2234,-4974.91
10.4,3.49797,5030.07,-24710.0,6332.89,1353.45,17.6364,-4947.55
10.5,3.4898,5025.77,-25387.9,6830.1,1351.03,-7.87187,-4943.67
10.6,3.48518,5020.0,-26595.2,6913.72,1346.45,-32.7629,-4970.38
10.7,3.49013,5005.99,-27585.5,6353.0,1336.06,-41.1527,-5000.63
10.8,3.49992,4970.38,-27979.2,5289.21,1318.16,-32.5114,-5010.58
10.9,3.50473,4945.21,-28174.4,4105.39,1303.58,-11.0215,-5016.24
11.0,3.50225,4951.27,-28612.3,3237.01,1300.53,13.898,-5039.07
11.1,3.49503,4968.59,-29204.7,2811.59,1305.54,30.6149,-5055.07
11.2,3.49004,4988.8,-29575.2,2575.24,1315.62,39.387,-5032.6
11.3,3.49032,4986.87,-29318.0,2248.32,1326.65,46.0686,-4996.72
11.4,3.49107,4964.33,-29020.6,1827.09,1330.74,55.0042,-4966.7
11.5,3.4882,4943.35,-28903.7,1499.46,1330.04,51.1628,-4958.42
11.6,3.48394,4925.82,-28613.8,1568.42,1326.2,27.8565,-4968.77
11.7,3.4825,4896.71,-28230.9,2035.97,1325.88,-4.49825,-4972.83
11.8,3.48693,4853.59,-27868.2,2591.68,1329.0,-24.488,-4981.83
11.9,3.49414,4795.0,-27929.4,2827.84,1343.8,-23.115,-5003.9
12.0,3.49765,4746.85,-28289.7,2642.71,1358.39,4.09025,-5021.76
12.1,3.49487,4723.21,-28458.1,2273.11,1368.18,40.726,-5016.77
12.2,3.48867,4718.37,-28015.5,2060.29,1378.84,61.5783,-4993.61
12.3,3.48628,4720.22,-27282.5,2254.14,1383.68,60.3397,-4962.76
12.4,3.48973,4706.98,-26649.5,2856.81,1377.52,39.4383,-4942.6
12.5,3.49368,4687.64,-26132.3,3521.22,1363.31,1.5605,-4940.66
12.6,3.49441,4690.89,-25410.4,3938.78,1356.53,-32.3045,-4948.99
12.7,3.4926,4704.69,-24821.4,4091.4,1361.8,-42.1367,-4949.19
12.8,3.49074,4722.08,-24662.3,4101.98,1376.66,-33.6372,-4961.71
12.9,3.49333,4735.78,-25169.7,4225.58,1394.66,-16.4276,-4989.44
13.0,3.49866,4731.91,-25826.5,4644.73,1417.57,1.8285,-5012.3
13.1,3.4998,4726.32,-26341.9,5129.74,1433.38,14.3609,-4999.04
13.2,3.49436,4740.09,-26694.3,5312.76,1445.37,19.3167,-4972.82
13.3,3.4849,4760.37,-27099.0,5131.82,1449.52,24.6031,-4964.11
