t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.9514,31716.7,-12858.6,36961.5,3668.85,21.9732,-4967.59
0.1,5.93264,31732.6,-16087.3,36928.2,3704.06,41.2798,-5032.4
0.2,5.91008,31772.4,-19862.4,34840.3,3714.46,119.311,-5070.99
0.3,5.87515,31777.1,-22828.4,31847.6,3699.06,176.692,-5052.52
0.4,5.84338,31846.7,-25116.3,29500.1,3711.3,201.883,-4998.62
0.5,5.82072,31875.3,-26901.2,28680.1,3727.69,173.469,-4968.48
0.6,5.80121,31872.8,-28719.8,28964.9,3736.95,128.597,-4965.78
0.7,5.78708,31861.7,-29707.0,29033.4,3742.53,81.6479,-4976.51
0.8,5.77294,31823.6,-30544.3,28595.6,3747.33,99.2551,-4957.51
0.9,5.76246,31794.1,-31955.9,27708.3,3748.89,136.553,-4954.19
1.0,5.76747,31782.6,-33921.2,27015.1,3740.4,143.218,-4984.36
1.1,5.78886,31744.4,-35163.9,26669.6,3729.87,109.786,-5004.6
1.2,5.82465,31698.5,-36074.6,26212.7,3750.21,90.8289,-4945.81
1.3,5.86014,31604.5,-35785.6,24357.9,3732.06,69.0047,-4912.81
1.4,5.88874,31555.2,-36487.0,21464.5,3746.01,108.507,-4908.76
1.5,5.91017,31516.1,-37194.0,18041.8,3761.55,137.568,-4950.85
1.6,5.92037,31515.6,-36459.6,15119.4,3759.97,159.043,-4983.43
1.7,5.92689,31537.4,-34624.3,13380.2,3772.95,154.132,-4964.02
1.8,5.91915,31537.7,-33205.6,12967.3,3785.66,143.731,-4952.62
1.9,5.89364,31547.2,-31577.7,12658.3,3773.28,112.935,-5024.04
2.0,5.85525,31565.0,-28494.0,12139.9,3737.0,105.722,-5059.21
2.1,5.80872,31597.5,-23095.6,11028.1,3715.66,108.953,-4975.34
2.2,5.78006,31689.0,-17567.9,10172.7,3699.05,132.811,-4871.44
2.3,5.77403,31713.8,-15266.1,10707.3,3702.08,137.749,-4847.74
2.4,5.77931,31697.5,-15148.6,13032.1,3725.15,125.656,-4915.38
2.5,5.79265,31676.7,-14625.5,16903.9,3752.81,122.222,-4955.18
2.6,5.79942,31589.4,-13294.1,21358.9,3769.61,108.316,-4916.58
2.7,5.79643,31556.7,-12943.6,25230.1,3772.78,84.6095,-4924.58
2.8,5.80292,31576.7,-13695.1,27831.8,3779.6,76.9664,-5072.42
2.9,5.82326,31566.0,-14465.9,29441.4,3760.77,93.9444,-5163.06
3.0,5.85031,31553.4,-13988.0,31107.4,3729.46,134.283,-5104.98
3.1,5.87976,31508.2,-12836.6,33593.4,3715.03,112.517,-5012.29
3.2,5.89221,31444.6,-13165.9,36975.0,3707.37,64.4624,-4988.78
3.3,5.89118,31429.6,-14418.3,39929.1,3693.3,25.1261,-5005.38
3.4,5.88188,31433.4,-15089.8,41120.7,3695.82,36.1696,-4977.69
3.5,5.86504,31447.2,-15659.2,39808.0,3707.48,91.984,-4916.75
