t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.18163,43468.5,-21713.8,2175.1,2208.19,97.957,-4940.46
0.1,6.17033,43329.9,-19922.9,2082.71,2184.33,36.0973,-5033.83
0.2,6.15642,43287.6,-16169.7,2189.06,2113.7,5.70425,-4940.01
0.3,6.14498,43324.3,-13844.7,1159.41,2027.76,-30.4224,-4811.01
0.4,6.13286,43370.9,-13858.0,-1193.27,1939.09,-55.5579,-4858.71
0.5,6.1212,43416.2,-15600.0,-3445.68,1936.91,-11.5868,-4916.58
0.6,6.09676,43410.1,-16266.0,-5519.24,1951.71,-12.7555,-4831.97
0.7,6.07055,43495.7,-15627.7,-6868.46,1975.86,-30.0592,-4743.93
0.8,6.05106,43602.6,-16649.2,-7377.8,2022.79,-25.3027,-4770.01
0.9,6.03517,43722.2,-18792.2,-8442.32,2007.79,-6.10988,-4876.2
1.0,6.04076,43898.7,-18597.1,-10307.6,1985.61,37.349,-4941.31
1.1,6.0727,44003.5,-16205.4,-10743.5,1991.35,115.206,-4863.46
1.2,6.10503,43966.5,-14818.1,-8680.4,2008.74,112.776,-4785.73
1.3,6.13508,43856.1,-16521.2,-3195.94,2034.34,26.3542,-4854.44
1.4,6.14528,43653.0,-19971.0,3781.45,2059.92,-147.086,-4968.72
1.5,6.13573,43564.7,-20809.0,9208.16,2086.79,-234.119,-4981.42
1.6,6.1395,43596.7,-19804.6,11064.7,2119.68,-220.051,-4870.36
1.7,6.13988,43592.4,-18382.6,10175.1,2119.87,-121.637,-4855.5
1.8,6.1356,43582.6,-17777.4,8939.76,2122.26,1.29262,-4954.64
1.9,6.13125,43547.6,-16454.2,10205.0,2170.81,54.3512,-5018.0
2.0,6.10754,43445.8,-13313.2,13117.0,2176.18,-35.3283,-4975.71
2.1,6.07481,43452.8,-9900.87,14687.7,2171.11,-178.956,-4945.36
2.2,6.04579,43525.1,-10352.0,13268.2,2172.26,-190.178,-4947.42
2.3,6.01869,43665.4,-12038.4,8642.67,2194.33,-92.833,-5021.86
2.4,6.01628,43857.2,-13263.8,4209.25,2207.22,26.4153,-5023.96
2.5,6.02932,43974.7,-13754.3,3052.97,2239.97,11.0387,-4950.19
2.6,6.04042,43969.3,-15205.0,4776.65,2220.37,-118.288,-4938.2
2.7,6.05392,43939.1,-18112.3,6908.31,2184.02,-216.975,-5023.94
2.8,6.06591,43906.4,-20581.3,6651.92,2140.85,-206.627,-5057.29
2.9,6.08601,43946.6,-21012.6,3359.2,2074.43,-87.7364,-4976.61
3.0,6.11937,43966.2,-22017.9,-504.064,2042.86,29.9341,-4881.38
3.1,6.14696,43898.3,-23953.9,-2670.72,2074.43,33.1705,-4959.79
3.2,6.16816,43813.2,-25314.5,-2966.55,2140.92,-46.2407,-5114.22
3.3,6.17489,43642.8,-24116.0,-3400.56,2177.6,-136.461,-5096.84
3.4,6.16007,43526.4,-21317.0,-5541.9,2189.29,-101.579,-4957.29
3.5,6.14512,43536.3,-19844.1,-9273.29,2201.78,25.7152,-4897.02
3.6,6.14213,43567.1,-20537.3,-11995.2,2151.29,97.0366,-4923.0
3.7,6.13671,43591.0,-21222.6,-12404.3,2134.61,21.1138,-4907.91
3.8,6.13631,43554.4,-20440.6,-11297.1,2083.7,-124.221,-4826.89
3.9,6.11612,43436.7,-19409.3,-10647.1,2047.65,-210.576,-4819.1
4.0,6.08032,43387.6,-21225.3,-12567.0,2014.26,-171.752,-4893.37
4.1,6.05907,43507.8,-23458.4,-16365.0,2010.0,-43.5684,-5003.62
4.2,6.06797,43703.7,-22740.6,-19273.8,2005.03,99.0779,-5024.01
4.3,6.09611,43822.0,-21352.5,-19080.1,1993.67,168.096,-4874.53
4.4,6.13057,43789.1,-21274.8,-14757.2,2007.9,140.406,-4811.65
4.5,6.14189,43609.8,-24666.5,-8336.63,2008.35,26.524,-4865.01
4.6,6.1383,43506.4,-27748.8,-2909.1,2011.56,-74.5885,-4934.9
4.7,6.1394,43513.0,-27116.5,-852.451,1983.53,-161.544,-4893.94
4.8,6.14686,43600.1,-24986.5,-1915.19,1976.73,-162.912,-4790.07
4.9,6.17324,43674.1,-23819.3,-4303.73,1986.99,-119.307,-4840.53
5.0,6.19551,43592.2,-24797.1,-5073.45,2004.52,-49.0978,-5011.64
5.1,6.19367,43404.9,-21985.6,-4287.77,2030.0,-52.6017,-5144.59
5.2,6.17682,43255.1,-16494.0,-2681.74,2040.53,-43.5103,-5003.06
5.3,6.14888,43180.7,-11119.2,-1482.77,2045.05,32.2891,-4812.8
5.4,6.11291,43198.6,-10894.5,-1363.56,2059.66,111.45,-4795.7
5.5,6.08539,43311.3,-13424.4,-1549.23,2116.04,114.019,-4919.8
5.6,6.06216,43380.1,-14691.4,-998.521,2137.87,36.0811,-4914.62
5.7,6.03361,43438.2,-15724.2,745.674,2098.66,-37.0556,-4798.63
5.8,6.01002,43539.6,-18724.4,2717.68,2055.35,-97.6028,-4905.21
5.9,6.01021,43729.2,-22051.1,4331.37,2009.24,-84.6001,-5220.12
6.0,6.03466,43901.0,-23382.0,4670.71,1963.11,-24.8496,-5278.9
6.1,6.06554,43948.8,-20894.8,4040.01,1890.51,74.2474,-5063.89
6.2,6.0892,43913.0,-18500.2,3668.66,1904.68,200.322,-4921.43
6.3,6.10326,43833.6,-20292.5,3927.18,1965.93,232.009,-4934.74
6.4,6.11301,43826.6,-21826.3,4349.47,2077.33,138.893,-5008.27
6.5,6.12575,43827.0,-19537.5,3671.55,2164.52,22.2482,-4940.3
6.6,6.13912,43807.7,-15103.6,2015.72,2210.62,12.0393,-4816.26
6.7,6.14197,43730.8,-12768.0,-626.148,2215.63,4.2075,-4846.81
6.8,6.14411,43686.9,-12003.9,-2803.27,2209.14,-17.859,-5034.62
6.9,6.14281,43624.9,-10781.6,-3762.05,2163.01,-23.1192,-5068.64
7.0,6.13125,43547.1,-9258.08,-4244.17,2081.05,-3.67475,-4885.8
7.1,6.10827,43512.2,-10245.6,-4167.58,2025.02,75.02,-4776.54
7.2,6.07168,43481.7,-14691.1,-4228.47,2017.13,116.24,-4867.05
7.3,6.02935,43541.0,-20144.8,-3938.76,2018.99,152.452,-4941.95
