idx,dmg_UW,dmg_DW
0,4.632904060835589e-10,3.658056309477014e-11
1,3.5380815248241386e-10,1.3694353136828865e-11
2,3.1864024211394405e-10,4.689318739259951e-12
3,2.992185450716114e-10,3.6759944808904995e-12
4,2.462050183657722e-10,3.0833321835571774e-12
5,2.258307742396331e-10,2.5892184297240633e-12
6,3.087472154400436e-10,4.3394817173298524e-12
7,4.395251805328649e-10,7.85805961821026e-12
8,4.57169157698273e-10,8.08875946787578e-12
9,3.004640100047754e-10,3.309933828759286e-12
10,2.0175906412132699e-10,1.477794556231842e-12
11,1.8870761495144074e-10,1.6792703256449656e-12
12,1.961659800423081e-10,3.202551869450743e-12
13,1.1228058689550472e-10,4.083639031702313e-12
14,5.018215213679944e-11,3.6202286521182313e-12
15,2.780593278765012e-11,1.954075203670187e-12
16,2.9116505647777304e-11,1.4418712759364316e-12
17,3.68380397116937e-11,4.6919940379554736e-12
18,6.654027207381757e-11,2.2840723349065636e-11
19,1.4828288458088403e-10,8.550409872593269e-11
20,3.105899826415837e-10,1.4571395720395982e-10
21,4.916640154619144e-10,1.2771626455347494e-10
22,4.563371990069282e-10,7.748341200768515e-11
23,3.351493447582947e-10,3.938759943304803e-11
24,3.4341250290637004e-10,2.1869895405882972e-11
25,6.359213936678159e-10,3.283926365625653e-11
26,9.220415025332362e-10,4.570668241572542e-11
27,7.523334246995294e-10,2.794147280446078e-11
28,6.309166643476297e-10,2.0022532989700937e-11
29,6.782248698486224e-10,2.157163762783022e-11
30,1.0757327898050877e-09,4.984572403154712e-11
31,1.1059344912564285e-09,5.3388457086762816e-11
32,9.830754364022894e-10,4.906886257448452e-11
33,6.521045140672557e-10,2.263209616779816e-11
34,6.268202531651316e-10,2.104442350450952e-11
35,6.605161736413084e-10,2.4579372448061585e-11
36,6.613972387038305e-10,2.6705123412651873e-11
37,5.473835067900881e-10,1.868284778742186e-11
38,4.109213564938995e-10,9.642693085802358e-12
39,2.0863877031316672e-10,1.8737000669123902e-12
40,8.670347897584318e-11,1.5174752784553849e-13
41,5.6114993939395095e-11,2.099146967711632e-14
42,6.967390948470848e-11,3.023150102673024e-13
43,1.1531122971803743e-10,8.602269867172806e-12
44,1.6880426060653613e-10,3.835479655374752e-11
45,2.224877932068244e-10,6.49407000550583e-11
46,3.499137161222783e-10,5.858638123511674e-11
47,6.281096897186201e-10,5.241493975660425e-11
48,8.139942563791887e-10,5.1674449717155675e-11
49,1.005800142098147e-09,7.238617855475047e-11
50,1.580210118209202e-09,1.4670979419053255e-10
51,2.888530924874197e-09,3.339371538098754e-10
52,3.973899981106361e-09,5.133185431093471e-10
53,3.325972579492563e-09,4.216665609159519e-10
54,2.150046584381329e-09,2.3241521575300362e-10
55,1.6398534475691146e-09,1.4503067798155915e-10
56,1.4670155630803704e-09,1.0463030387360458e-10
57,1.2039302705037271e-09,7.168722947631655e-11
58,8.331933167928859e-10,3.836666089389288e-11
59,8.16155476619166e-10,3.614941748350206e-11
60,1.0723904854927005e-09,5.2626962726124236e-11
61,1.6042115705569787e-09,1.0784455555250531e-10
62,1.6279314061705153e-09,1.1544030881549202e-10
63,1.4472982923320498e-09,1.0277510578511281e-10
64,1.348300887845137e-09,9.124765314901414e-11
65,1.1676535764284314e-09,6.766127598831711e-11
66,7.913488407070061e-10,3.6278423072863074e-11
67,4.173875926306251e-10,1.6011072097813125e-11
68,2.394964696360159e-10,1.3363764443833575e-11
69,1.7087534780424097e-10,1.6718942315960642e-11
70,1.3491320683770388e-10,1.2752414628570948e-11
71,7.242440115247408e-11,4.1189053358172606e-12
72,3.266043669273501e-11,4.0937622150263625e-13
73,1.8750393082722036e-11,4.061453318609326e-15
74,2.4663853097662736e-11,3.4986042762045485e-15
75,3.89484150807468e-11,1.778615743086657e-13
76,5.6620387769933625e-11,5.175575345545576e-13
77,6.497532490678749e-11,4.932028098704453e-13
78,6.721427797344774e-11,2.736284306966219e-13
79,1.1410418111629705e-10,4.262870212451397e-13
80,2.260206788926636e-10,1.972951012003382e-12
81,3.391945607126207e-10,4.383062548937222e-12
82,3.164701290286668e-10,3.694228801862328e-12
83,2.3173896693338334e-10,1.956157119500836e-12
84,2.4197534322493614e-10,2.535491470753878e-12
85,3.102030623724019e-10,5.324597385875478e-12
86,3.9648144637560414e-10,1.5198606168136912e-11
87,3.628881741250817e-10,2.4186821127688633e-11
88,3.004965961873244e-10,1.979872567847112e-11
89,3.4292935589510263e-10,1.481708521577837e-11
90,4.263571983200718e-10,1.2289150557194167e-11
91,4.700896490807354e-10,1.2400664821152346e-11
92,5.487542549745759e-10,1.7826209352733566e-11
93,6.90976330285989e-10,2.7158653471684866e-11
94,8.757360315635508e-10,4.332547232389254e-11
95,6.951849348639929e-10,3.388168828171883e-11
96,4.3081769988693745e-10,1.8775636425108205e-11
97,2.251154156795229e-10,7.586533083496175e-12
98,1.2875690288129196e-10,6.293905703115965e-12
99,8.577174140810267e-11,9.210924521110934e-12
100,6.493601008528596e-11,1.1052119521469846e-11
101,4.819700160346667e-11,5.802069488187383e-12
102,3.207714669525386e-11,8.239098860196022e-13
103,1.9425715916214785e-11,9.389911769326646e-14
104,1.3036913456151062e-11,2.4597849718700917e-13
105,1.497130525017811e-11,2.236528688588532e-12
106,2.493581320409853e-11,1.236877880581029e-11
