k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-59.76470084352565,-79.07554569771091,-64.36125180523504
0.05,20,-56.217342440999985,-76.31288094910941,-61.00832825209659
0.1,20,-52.36897065864383,-73.19401554410821,-57.34190707998725
0.15,20,-48.20032030015204,-69.68171036473186,-53.33833682447644
0.2,20,-43.69124886949697,-65.73622083007751,-48.97266651574957
0.25,20,-38.82074327825848,-61.3152873531454,-44.21864677680194
0.3,20,-33.566927875595766,-56.37413156758837,-39.04873370228614
0.35,20,-27.907073254920068,-50.865457499054465,-33.434094871958266
0.4,20,-21.817605372014636,-44.73945693611848,-27.34461692694343
0.45,20,-15.274114663120631,-37.943818328962486,-20.748914269024755
0.5,20,-8.251364996454413,-30.42373861526172,-13.614338570424545
0.55,20,-0.7233023945935724,-22.12193744314358,-5.9069888790797105
0.6,20,7.336936474818478,-12.978673329445689,2.4082778308311736
0.65,20,15.957016016599912,-2.9317613560791767,11.367835774582225
0.7,20,25.16539360559642,8.08340793337008,21.00927922847131
0.75,20,35.030006926280755,20.1338487214757,31.400726790308987
0.8,20,45.559794548806856,33.288959427186704,42.56614934339227
0.85,20,56.772330643646306,47.62050173596519,54.5367060515203
0.9,20,68.69933158097841,63.2025793128987,67.35487565288804
0.95,20,81.37327056915491,80.1116163326725,81.06430166309748
1.0,20,94.82737040601144,98.42633593581142,95.70978111927879
1.05,20,109.09559638091126,118.2277387001652,111.33725345261398
1.1,20,124.21264932879437,139.5990811996209,127.99378951205594
1.15,20,140.2139588354478,162.6258547079444,145.72758075561612
1.2,20,157.13567659132178,187.39576409400024,164.58792862019763
1.25,20,175.01466988973326,213.99870694497753,184.62523407662331
1.3,20,193.8885152642883,242.52675294631425,205.89098737316317
1.35,20,213.7954922598264,273.07412354046636,228.4377579683982
1.4,20,234.77457733104097,305.73717188128546,252.3191846525035
1.45,20,256.86543786307885,340.614363096335,277.5899658548353
1.5,20,280.10842630877295,377.80625486583534,304.30585013494874
1.55,20,304.544574437606,417.4154783239362,332.5236268536985
1.6,20,330.21558769199765,459.5467192855742,362.301117020817
1.65,20,357.1638396469912,504.30669980016677,393.69716431524944
1.7,20,385.4323665698634,551.8041600317672,426.77162627448456
1.75,20,415.0648620765599,602.14984046398,461.585365649129
1.8,20,446.10567188221,655.4564644268784,498.2002419190285
1.85,20,478.59978864322426,711.838720942292,536.6791029672772
1.9,20,512.5928468887114,771.413247883175,577.0857769085275
1.95,20,548.131118039119,834.2986154422073,619.485064068068
2.0,20,585.2615055101276,900.6153099043897,663.9427291081986
2.05,20,624.031539899941,970.48571771806,710.5254932984872
2.1,20,664.4893742581911,1044.034109858551,759.3010269265623
2.15,20,706.6837794347234,1121.3866264785222,810.3379418461316
2.2,20,750.6641395065953,1202.6712618389258,863.7057841590023
2.25,20,796.4804472816418,1288.01784951448,919.4750270279142
2.3,20,844.1832998769958,1377.558047867534,977.7170636170679
2.35,20,893.8238943709898,1471.4253257842,1038.5042001572992
2.4,20,945.4540235268666,1569.754948666675,1101.9096491328842
2.45,20,999.126071586781,1672.6839646757646,1168.007522587069
2.5,20,1054.8930101345602,1780.3511912176305,1236.8728255434319
2.55,20,1112.8083940257577,1892.897201668974,1308.581449540295
2.6,20,1172.9263573835124,2010.4643123348706,1383.2101662754364
2.65,20,1235.301609658793,2133.1965696336533,1460.8366213584413
2.7,20,1299.9894317535973,2261.239737503337,1541.5393281680788
2.75,20,1367.0456722057297,2394.7412850241767,1625.3976618121787
2.8,20,1436.5267434337877,2533.850374252121,1712.4918531875246
2.85,20,1508.489618041024,2678.7178482580175,1802.902983137363
2.9,20,1582.991825176777,2829.496219367545,1896.7129767041793
2.95,20,1660.0914469541995,2986.3396575970373,1994.004597475469
3.0,20,1739.847114923021,3149.403979280395,2094.8614420202807
0.0,10,-50.85918459971246,-68.00254794247635,-54.97815864954339
0.05,10,-46.94287425940191,-64.4691868188076,-51.15895797208216
0.1,10,-42.74420766936207,-60.58099329570881,-47.04014245635769
0.15,10,-38.24490747178027,-56.30910017815296,-42.600801661761636
0.2,10,-33.433110066087416,-51.62294493499522,-37.82449262683906
0.25,10,-28.29250761905535,-46.49072399277227,-32.69106727251787
0.3,10,-22.806260211868413,-40.878992419716965,-27.17956164801304
0.35,10,-16.948084627014392,-34.752775696445916,-21.261448597213437
0.4,10,-10.694997168966669,-28.075571059892425,-14.910338324265615
0.45,10,-4.040059815153397,-20.809351162288625,-8.111645849735183
0.5,10,3.0376440287330997,-12.914569635191931,-0.8397747217935847
0.55,10,10.555143287917623,-4.350168193216364,6.928303697525728
0.6,10,18.536612724811373,4.9264150353278024,15.2214189441646
0.65,10,27.002402658725977,14.959236212445436,24.06587646990328
0.7,10,35.97530219812588,25.79383574480394,33.49020526757447
0.75,10,45.473939130056976,37.4772276648573,43.520159053132026
0.8,10,55.526292965076166,50.05788858245326,54.18893806854963
0.85,10,66.14858098171167,63.58574632371392,65.52121665944257
0.9,10,77.36385874889335,78.11216835201591,77.54721048700208
0.95,10,89.19565498055783,93.68995004803158,90.2978565943682
1.0,10,101.66796755829401,110.37330291128389,103.80480737708044
1.05,10,114.80525960621355,128.21784273386476,118.10042457358296
1.1,10,128.6324556311575,147.28057778736346,133.21777329903117
1.15,10,143.174937733651,167.6198970562096,149.1906161373835
1.2,10,158.45854189012746,189.29555854422367,166.05340730105226
1.25,10,174.50955430431608,212.3686776759086,183.84128686371315
