idx,dmg_UW,dmg_DW
0,4.6424856784884197e-10,1.2091188620678007e-10
1,3.1193694297622896e-10,6.38107643723998e-11
2,2.2125074466422577e-10,3.42203873344367e-11
3,2.1205303171067714e-10,4.1874227891620364e-11
4,2.778035762238563e-10,1.0159206532722268e-10
5,4.186679707720173e-10,2.2999417189961892e-10
6,5.502464733669895e-10,3.512961993158832e-10
7,5.397639990664522e-10,3.401638605076545e-10
8,4.3885105863821505e-10,2.7029043683611465e-10
9,4.2083165808346174e-10,2.830499729620472e-10
10,5.227045744430347e-10,3.7175145257423516e-10
11,7.180539900641075e-10,5.171672898886958e-10
12,9.7197666025291e-10,6.989311254180282e-10
13,1.0838834587186624e-09,7.445963513918919e-10
14,1.0039666665964074e-09,5.952127121061902e-10
15,9.669842517979807e-10,4.780594545627622e-10
16,1.135353052868942e-09,4.795183043499855e-10
17,1.27277737311141e-09,5.014685903938121e-10
18,1.257117314165029e-09,4.985672142778011e-10
19,1.0814309689402766e-09,4.037086734182408e-10
20,8.242193117698092e-10,2.4959058732561047e-10
21,6.426296096181596e-10,1.4271006694661545e-10
22,5.335486555089784e-10,8.920258690884826e-11
23,4.572627017498664e-10,6.365967102386077e-11
24,4.5612951648252336e-10,6.213086830177991e-11
25,4.757765728304358e-10,6.56047088981523e-11
26,4.3021297941703143e-10,5.945011861636221e-11
27,3.9138381827621785e-10,6.039285450995748e-11
28,4.0992571062617357e-10,7.578103282923149e-11
29,5.187543654685052e-10,1.2849855390830106e-10
30,6.077160566692048e-10,1.8517519349447677e-10
31,5.226807590610765e-10,1.6500267589662317e-10
32,3.778409390378523e-10,9.741500747743122e-11
33,2.3246065538936993e-10,3.294560328118768e-11
34,1.5207158973656171e-10,9.169484943162905e-12
35,1.3129124629845915e-10,6.333993838102606e-12
36,1.4206099232506712e-10,1.1339445076245648e-11
37,1.7560481359219158e-10,2.3039052664715346e-11
38,1.7279970772033845e-10,2.951365259475514e-11
