t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.26367,43072.1,-6743.75,23446.6,3678.96,13.3818,-4973.17
0.1,6.26745,42970.4,-4397.23,20443.2,3649.28,110.151,-4990.96
0.2,6.25036,42812.2,-2412.93,17817.9,3635.38,187.744,-5095.98
0.3,6.22568,42725.0,5.46592,18708.6,3624.9,240.739,-5179.49
0.4,6.19275,42674.8,3227.67,22746.7,3589.47,133.507,-5173.76
0.5,6.17391,42807.6,5700.52,27321.0,3593.32,-50.5029,-5115.34
0.6,6.18413,42950.8,6327.26,30255.5,3599.35,-133.753,-5073.48
0.7,6.19122,42951.1,6145.38,30044.8,3608.8,-102.163,-5061.88
0.8,6.20359,42968.8,6952.09,28112.5,3591.23,-27.9254,-5011.36
0.9,6.22831,42972.4,8440.55,27967.5,3581.88,31.0322,-4942.13
1.0,6.25862,42954.9,7780.95,30247.6,3582.53,32.3852,-4954.6
1.1,6.30042,42948.1,5091.29,33534.6,3559.63,41.4589,-5083.56
1.2,6.33966,42794.6,1568.14,36542.6,3543.69,99.8969,-5203.68
1.3,6.34443,42551.1,-1462.55,37207.5,3530.39,133.47,-5177.58
1.4,6.34096,42429.6,-4607.91,35112.0,3518.26,108.791,-5084.84
1.5,6.34337,42389.9,-8561.17,32674.6,3492.89,93.8349,-5074.0
1.6,6.35004,42386.6,-14245.5,30900.8,3505.09,42.373,-5071.05
1.7,6.37082,42372.9,-17003.9,30045.1,3478.14,-75.9455,-5078.43
1.8,6.38017,42196.4,-16777.7,30114.1,3456.59,-139.163,-5022.26
1.9,6.35384,41962.7,-16223.4,28533.8,3428.8,-133.949,-4937.74
2.0,6.31603,41901.6,-16048.9,24648.9,3380.46,-11.045,-4972.23
2.1,6.29098,41979.4,-16570.9,19959.0,3378.95,161.509,-5015.18
2.2,6.28046,42132.8,-17158.4,15867.3,3408.21,268.779,-4938.09
2.3,6.29674,42258.7,-16711.7,13776.5,3414.78,257.064,-4857.58
2.4,6.30726,42190.7,-16370.9,13987.0,3414.37,141.4,-4887.15
