idx,dmg_UW,dmg_DW
0,2.280331894180434e-10,2.8255041028340145e-12
1,3.3663402954778736e-10,6.01750805423004e-12
2,3.917839923923046e-10,8.14749501974798e-12
3,4.2911958975879377e-10,1.1112440970174815e-11
4,4.852581352102355e-10,1.3052919434924735e-11
5,6.478387865060098e-10,1.958905191636851e-11
6,7.506137515505628e-10,2.5491895029310595e-11
7,6.673974728272709e-10,2.185678045727688e-11
8,6.746423740443047e-10,2.4165168208292946e-11
9,8.041044297764804e-10,3.2411039039922056e-11
10,9.70342891474573e-10,4.5336993432119215e-11
11,7.737566136673947e-10,3.0850505483061473e-11
12,4.861709617856737e-10,1.3059993368390458e-11
13,3.574892123299544e-10,6.712096103079937e-12
14,3.6851499975375784e-10,6.5822615503043014e-12
15,3.0206398588358695e-10,3.7963384196129154e-12
16,1.8390813253919582e-10,1.1365791734925868e-12
17,1.1393857948169908e-10,4.180984801871251e-13
18,1.2553271142024986e-10,2.2232123028566516e-12
19,1.3268416590877163e-10,7.047643922424594e-12
20,8.036008236877581e-11,8.038701757272645e-12
21,3.6318052976769444e-11,6.2134106954657706e-12
22,2.192863119759711e-11,3.3136780636135686e-12
23,2.1741866984827804e-11,1.0208826388741295e-12
24,3.5016074787653174e-11,4.017744505684222e-13
25,2.996815218343293e-11,1.9788203010424168e-13
26,2.3648658564854832e-11,6.151025517481003e-14
27,4.8798507786266094e-11,1.9332700188054192e-14
28,1.2679224769756009e-10,3.768371662382468e-13
29,2.352772042145687e-10,1.8546320414484438e-12
30,2.2831151581858464e-10,1.6139133927782141e-12
31,1.6476311129871022e-10,6.472526787039963e-13
32,1.2447351119176696e-10,2.7213110475047014e-13
33,1.2068509224755118e-10,2.679483251314267e-13
34,8.738990491712843e-11,1.0555580552443937e-13
35,5.7836393186369165e-11,7.736143437200307e-14
36,4.7137412668528997e-11,2.537184689398544e-13
37,5.551375758168724e-11,6.168401389293987e-13
38,1.0774417598559447e-10,1.0624246446590506e-12
39,1.6679857000036936e-10,1.1868030140126036e-12
40,2.2492000394155642e-10,1.3623044159245636e-12
41,2.932418132984377e-10,2.179284020118064e-12
42,2.4915956618405515e-10,1.485238243755026e-12
43,1.29803720510048e-10,2.9710402524023737e-13
44,7.361603686240217e-11,5.712492132015182e-14
45,4.9455390631712507e-11,1.811193806230742e-14
46,2.837756827903278e-11,1.023959555739196e-14
47,6.801256746605112e-12,4.556071116353449e-13
48,4.5725933284150365e-12,5.376144332190861e-12
