DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC1.2-e-s3,6001,0.1,6.068407665389102,5.17496,6.74145,5.280661389602906,3.2957574874326796,0.7416802023303591,0,28490.0,4748.072185,40247.33091151475,5572.725977880295,13.846200112330779,-16911.708412267955,9363.696828271924,55.368130764833836,13940.49589257957,9136.923432589638,65.54231286315402,3566.4884185969004,384.4222767923312,10.778733355415397,28.73261137887352,81.53671498904109,283.7776000025995,-4994.481154807531,89.83504196222914,1.7986861733526964
