t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.10234,43335.1,-19502.5,19967.7,3031.3,0.3665,-4831.63
0.1,6.09353,43417.3,-20220.6,19647.3,3035.34,2.38221,-4881.55
0.2,6.08441,43435.4,-20460.1,19297.0,3024.33,4.42736,-4921.34
0.3,6.07375,43447.9,-18606.4,18550.8,3006.81,35.2488,-4953.97
0.4,6.06841,43510.6,-17493.7,16919.7,3003.24,101.532,-4982.96
0.5,6.08412,43654.6,-17721.6,15175.8,3018.64,178.428,-5067.58
0.6,6.11459,43737.2,-18244.3,15077.1,3029.89,219.605,-5152.35
0.7,6.13813,43700.1,-18439.5,17289.8,3052.1,163.259,-5115.41
0.8,6.14383,43607.5,-18446.8,20566.6,3092.19,25.2882,-5009.83
0.9,6.13847,43548.7,-19039.1,23069.4,3143.06,-81.6515,-4967.05
1.0,6.1335,43582.5,-20244.0,23570.4,3200.44,-76.106,-4985.47
1.1,6.14165,43656.9,-21214.8,22821.1,3215.95,13.119,-4959.02
1.2,6.15273,43652.2,-21826.0,22738.1,3219.03,88.4495,-4908.27
1.3,6.15033,43547.3,-23001.9,24107.6,3206.51,98.8447,-4930.85
1.4,6.13606,43449.7,-26322.6,26384.9,3222.1,89.9672,-5010.92
1.5,6.11196,43398.1,-29661.4,28108.0,3234.72,100.154,-5101.42
1.6,6.08719,43428.3,-30731.5,28393.0,3219.29,116.045,-5153.18
1.7,6.06709,43518.1,-30941.5,27575.8,3234.14,105.205,-5115.84
1.8,6.04948,43587.0,-30814.2,26346.7,3235.55,54.7655,-5093.5
1.9,6.03812,43678.7,-30765.1,25164.9,3242.13,-3.70988,-5094.17
2.0,6.04054,43783.0,-30229.2,24287.1,3258.07,-25.2466,-5035.8
2.1,6.05975,43876.5,-27936.4,23876.6,3267.94,-5.66237,-4942.02
2.2,6.09077,43903.6,-26834.2,24021.6,3271.95,16.3271,-4837.3
2.3,6.11127,43827.7,-27328.0,23642.5,3265.4,-1.78081,-4835.58
2.4,6.12271,43753.7,-28059.8,22043.6,3239.6,6.40306,-4936.45
2.5,6.12876,43718.0,-28295.6,19099.4,3244.95,59.4133,-4997.76
2.6,6.13667,43740.0,-28755.6,15621.6,3253.35,118.524,-5004.84
2.7,6.15203,43747.4,-29710.3,13042.2,3256.45,124.483,-5080.92
2.8,6.16052,43679.8,-30621.7,12666.8,3266.7,88.1409,-5176.02
2.9,6.15351,43547.3,-29981.0,13711.3,3264.99,9.44719,-5139.4
3.0,6.13426,43463.1,-27527.7,14902.0,3272.39,-54.5845,-4999.71
3.1,6.11578,43463.8,-25117.3,15380.7,3274.68,-54.9598,-4889.67
3.2,6.10149,43517.3,-24423.5,15087.2,3256.97,-6.66213,-4849.42
3.3,6.0954,43584.4,-24126.2,14617.2,3257.04,16.6835,-4854.81
3.4,6.08744,43584.9,-23956.3,14478.2,3235.25,24.3487,-4829.89
