idx,dmg_UW,dmg_DW
0,1.5896047297180275e-11,7.551388348534994e-14
1,1.2964167005224309e-11,2.1795042790088803e-15
2,3.5965688644377147e-11,3.573151781734964e-16
3,5.466582145780473e-11,3.686118684705691e-15
4,3.915695683946229e-11,1.3649945917753655e-15
5,1.5815524715397717e-11,8.096910182727127e-16
6,1.3608981703611707e-11,4.995276893572261e-14
7,1.9060244073355128e-11,3.630203410089184e-14
8,1.332973237364815e-11,3.931014229680861e-15
9,1.841418620200209e-11,1.7301526102777766e-12
10,4.121974235929612e-11,1.4518772437625623e-11
11,5.775467080632153e-11,2.0062445566572726e-11
12,4.9422365732541874e-11,1.155743800791079e-11
13,3.497446001064698e-11,8.500878311544896e-12
14,3.56061147910366e-11,1.4156573006292966e-11
15,6.250456063756417e-11,2.8276664492786774e-11
16,9.433251891076374e-11,3.4889679002681394e-11
17,8.812199204311891e-11,1.583841053728669e-11
18,4.800842812229066e-11,2.251427481870737e-12
19,5.453623606142154e-11,1.5759500259151387e-13
20,1.2811564980673494e-10,4.2785476518259935e-13
21,2.120635549887606e-10,2.535862157323752e-12
22,1.7729943116652563e-10,8.301880315703489e-12
23,1.1111941750626146e-10,1.449554168665616e-11
24,9.52971402172817e-11,1.852230678728789e-11
25,1.1215098096351107e-10,2.760441199736317e-11
26,1.3230178481367882e-10,4.5896282740635765e-11
27,1.5306030926200041e-10,8.775670506474404e-11
28,1.42604741819085e-10,9.001942432010007e-11
29,8.990758310517016e-11,4.363924663855551e-11
30,4.8304687371106906e-11,1.5385807429103482e-11
31,2.930922168215701e-11,1.3608910186227972e-11
32,3.2587849416229245e-11,2.9184421342473746e-11
33,5.313043549642329e-11,6.117040316452637e-11
34,7.340900384521037e-11,9.975907539142917e-11
35,6.162773136389238e-11,8.870138195989497e-11
36,3.2112012639478014e-11,5.09264935485674e-11
37,1.4877270262172677e-11,2.3320728826692098e-11
38,8.919459429140424e-12,7.074332517209893e-12
39,8.820468179331017e-12,1.803763394658236e-12
40,9.019051461111236e-12,1.5946249118221874e-12
41,7.197874869939677e-12,2.375354230646773e-12
42,5.9300341782914214e-12,2.154279878694593e-12
43,7.022274733991e-12,1.0291114544680166e-12
44,1.122266835128867e-11,5.686815289043356e-13
45,1.88844231825877e-11,3.8936678118354004e-13
46,1.5761845805252508e-11,5.693645426186811e-13
47,1.2068543389974672e-11,1.497100383431521e-12
48,1.0710181790983036e-11,3.882499242169576e-12
49,9.362485693918835e-12,4.106151253634669e-12
50,7.065550773656387e-12,3.306687680141155e-12
51,5.918592615738057e-12,4.456525880881556e-12
52,7.401319431756527e-12,9.563247403270987e-12
53,1.1548097509453972e-11,1.8416405847185183e-11
54,1.6877502734803243e-11,2.178347301301978e-11
55,2.528555995644101e-11,3.4916411258913894e-11
56,4.372255380219347e-11,7.617218260398756e-11
57,8.550258066297528e-11,1.9928507537983423e-10
58,1.2961688433902085e-10,3.096506461277122e-10
59,1.4046525813949098e-10,3.1519480624587853e-10
60,1.129537648086958e-10,2.0439867926917882e-10
61,8.749658779181406e-11,1.546534961125578e-10
62,7.047332399102069e-11,1.3406532826906024e-10
63,6.428801593057771e-11,1.1936649915257553e-10
64,6.297719041792538e-11,9.056822091308121e-11
65,7.001085802648542e-11,8.000084683897559e-11
66,7.734118135898069e-11,8.355168730845022e-11
67,9.498797999784085e-11,9.454760255909408e-11
68,1.4449795884233915e-10,9.462307181425894e-11
69,2.617980601874649e-10,7.710378810916455e-11
70,4.031385919292505e-10,4.8335699275559495e-11
71,3.924443671419227e-10,1.96136449189512e-11
72,3.328711340906626e-10,6.313449764197418e-12
73,3.4854312795715764e-10,4.775932375495859e-12
74,2.8617868614941267e-10,2.7388264604105247e-12
75,1.5025397011400043e-10,7.218929797849742e-13
76,4.951960002369276e-11,7.499031253657906e-13
77,2.323379301967147e-11,4.397982544071036e-12
78,1.777100299595575e-11,9.105383955444407e-12
79,1.4219319123848313e-11,2.198605737846641e-11
80,1.597828055875867e-11,4.693194092231127e-11
81,2.1786362235796264e-11,7.031487381502102e-11
82,3.7155631527864955e-11,9.585677360306789e-11
83,6.72509054356766e-11,1.312927118400618e-10
84,1.0754377481728692e-10,1.8369349027388751e-10
85,1.315165103751044e-10,1.950954098075764e-10
86,1.3586089536278533e-10,1.960341031629212e-10
87,1.412249233128084e-10,1.9111505489879448e-10
88,1.5901231861908064e-10,2.3993665914973625e-10
89,1.7072805855409008e-10,3.1603739682333877e-10
90,1.7370212593467073e-10,4.018783173874184e-10
91,1.7952957173713605e-10,4.924678461465505e-10
92,1.9175657686193616e-10,6.086907495032281e-10
93,2.1959243416827693e-10,7.167073862552869e-10
94,2.7274021622985235e-10,9.079232844940824e-10
95,2.634957342063371e-10,8.690085422122253e-10
96,2.109611118385605e-10,7.000167384387931e-10
97,1.3877269364564257e-10,4.6105323287064733e-10
98,1.0463255271248952e-10,3.277251986240193e-10
99,1.0480260547202488e-10,2.9569512834152726e-10
100,1.3125627345570513e-10,3.212809190463055e-10
101,1.638084011179996e-10,3.498583023258163e-10
102,1.7162788013659636e-10,3.2785763107333233e-10
103,1.5634213050473468e-10,2.5817923206916114e-10
104,1.6077706687784045e-10,2.46357455431277e-10
105,1.8221571013854141e-10,2.347483016840283e-10
106,1.8884061805517607e-10,2.2348102995730163e-10
107,1.5530755263678063e-10,2.0943906077263493e-10
108,1.1275613427323763e-10,2.3565246724370547e-10
109,9.795118405313168e-11,2.881313492778641e-10
110,1.182876410741953e-10,3.880977143623253e-10
111,1.1377562054191129e-10,3.330475647398036e-10
112,1.0460810800161491e-10,2.895571353665063e-10
113,7.177267437486521e-11,2.1127071448769248e-10
114,3.1895613220954186e-11,1.1228125614918248e-10
115,1.2342207968321846e-11,5.457141852077137e-11
116,8.045688317983392e-12,3.8937850295293555e-11
117,1.0662597236539794e-11,6.837824390605017e-11
118,1.8102182200731732e-11,1.1886953143963e-10
119,3.228254360925869e-11,2.0673883009343314e-10
120,3.5315709838025886e-11,2.3895010799404163e-10
121,6.126266218218322e-11,4.1229068214523105e-10
122,1.4191259894362191e-10,8.278244710714243e-10
123,3.0258015394129383e-10,1.5649122950828464e-09
124,4.480164932098492e-10,2.1914480415225937e-09
125,4.843460045137641e-10,2.3704735364028757e-09
126,4.829527574833577e-10,2.412721903834398e-09
127,4.285190272505373e-10,2.1883166079874875e-09
128,2.9386399726190953e-10,1.5462190661691653e-09
129,1.740046139959596e-10,9.17030662774932e-10
130,1.3569376372796418e-10,6.528706016035847e-10
131,1.3154065459168368e-10,5.889724767020157e-10
132,1.1981812973235845e-10,5.6210968224951e-10
133,9.498949681838284e-11,4.5762116445707524e-10
134,7.638819400289129e-11,3.226549667076839e-10
135,9.177684468748451e-11,2.821328959085179e-10
136,1.2241972567265104e-10,2.903055748285943e-10
137,1.0582742742396868e-10,2.1847512586447372e-10
138,4.4583816636798476e-11,9.571516918447339e-11
139,1.6295000367579164e-11,5.1072204435432434e-11
140,1.146994401766253e-11,5.351673921736304e-11
141,1.3003982019742113e-11,6.336607899537291e-11
142,1.798538059932558e-11,8.594573343509231e-11
