=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.447349461809474e-06,45040.0,0.24534861975989872,4.0758329962427045,122.27498988728114,300점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.800431799148716e-06,45040.0,0.21621144823365815,4.625101992376034,138.75305977128102,300점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.7427295025877873e-06,45040.0,0.16857253679655393,5.932164390495443,177.9649317148633,300점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.891497644990423e-06,45040.0,0.17527305393036866,5.705383557687501,171.16150673062504,300점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.250400278313455e-07,45040.0,0.04166380285352381,24.00164966975459,720.0494900926377,300점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.4407819413726926e-07,45040.0,0.020001281863942608,49.99679554552721,1499.9038663658164,300점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.704288802439993e-07,45040.0,0.03920411676618973,25.507525292915574,765.2257587874673,300점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.401423140828499e-07,45040.0,0.028832009826291558,34.68367297406066,1040.51018922182,300점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
