=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.391518895181539e-06,45040.0,0.24283401103897653,4.118039296560864,123.54117889682593,30점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.689340408675173e-06,45040.0,0.2112078920067298,4.734671562216703,142.0401468665011,30점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.6950562703858273e-06,45040.0,0.16642533441817767,6.008700559298836,180.2610167789651,30점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.802168759611987e-06,45040.0,0.1712496809329239,5.839426938212434,175.18280814637302,30점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,8.837825702572086e-07,45040.0,0.03980556696438468,25.122114223237475,753.6634266971242,30점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.0366042546781763e-07,45040.0,0.018180865563070504,55.00288182270203,1650.086454681061,30점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.3431797062036e-07,45040.0,0.03757768139674102,26.611540755857455,798.3462226757237,30점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,5.95987879695118e-07,45040.0,0.026843294101468112,37.25325201221515,1117.5975603664544,30점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
