=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.625408863541872e-06,45040.0,0.25336841521392595,3.9468218607898398,118.4046558236952,30점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.959119540558835e-06,45040.0,0.22335874410676992,4.477102537440755,134.31307612322266,30점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.858712814716168e-06,45040.0,0.17379642517481622,5.753858279847426,172.6157483954228,30점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,4.009936570305056e-06,45040.0,0.18060754312653973,5.536867301823414,166.10601905470244,30점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.530192226855744e-07,45040.0,0.04292398578975827,23.296997741495886,698.9099322448766,30점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.4812328140419106e-07,45040.0,0.020183472594444765,49.545488038328784,1486.3646411498637,30점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.990307168837286e-07,45040.0,0.04049234348844313,24.696026800360634,740.880804010819,30점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.545167327784604e-07,45040.0,0.029479433644341857,33.92195427037776,1017.6586281113327,30점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
