=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.537456875098354e-06,45040.0,0.2494070576544299,4.009509632183572,120.28528896550715,1000점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.945820929268864e-06,45040.0,0.22275977465426963,4.489140831427183,134.6742249428155,1000점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.810517973518683e-06,45040.0,0.17162572952728147,5.826632188275948,174.79896564827843,1000점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,4.003012274011638e-06,45040.0,0.18029567282148418,5.546444816732391,166.39334450197174,1000점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.733235973813901e-07,45040.0,0.04383849482605781,22.811002156159688,684.3300646847906,1000점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.898218162046887e-07,45040.0,0.022061574601859178,45.32768027880149,1359.8304083640446,1000점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,9.146494773057111e-07,45040.0,0.04119581245784923,24.27431188602436,728.2293565807308,1000점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.92537228567805e-07,45040.0,0.031191876774693938,32.05962908943341,961.7888726830022,1000점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
