=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.521697601836313e-06,45040.0,0.24869725998670753,4.020953025592033,120.62859076776098,150점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.857533288491621e-06,45040.0,0.21878329931366258,4.57073278964649,137.1219836893947,150점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.791447518984445e-06,45040.0,0.17076679625505942,5.855939339087837,175.6781801726351,150점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.935964689788672e-06,45040.0,0.17727584962808177,5.640926285774195,169.22778857322587,150점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.329381773280294e-07,45040.0,0.042019535506854444,23.798454407875948,713.9536322362784,150점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.4126022367542834e-07,45040.0,0.019874360474341293,50.316084449159796,1509.4825334747939,150점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.788395442764292e-07,45040.0,0.039582933074210375,25.263413353558025,757.9024006067408,150점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.412874664023165e-07,45040.0,0.028883587486760332,34.62173805308569,1038.6521415925708,150점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
