=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.518690745712212e-06,45040.0,0.24856183118687805,4.0231438400055985,120.69431520016796,60점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.848784835350586e-06,45040.0,0.2183892689841904,4.578979565485848,137.36938696457543,60점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.7887341855607477e-06,45040.0,0.1706445877176561,5.860133118634696,175.8039935590409,60점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.929235662604257e-06,45040.0,0.17697277424369573,5.6505866751174745,169.51760025352422,60점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.281785515888596e-07,45040.0,0.04180516196356224,23.9204909879696,717.614729639088,60점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.3596821578205646e-07,45040.0,0.019636008438823824,50.926847129624626,1527.8054138887387,60점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.745900899459454e-07,45040.0,0.03939153765116538,25.386163110858288,761.5848933257487,60점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.354855559755357e-07,45040.0,0.02862226944113813,34.93783056079834,1048.13491682395,60점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
