=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.606664469892403e-06,45040.0,0.25252416772395386,3.9600170114931235,118.8005103447937,300점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.985254245384345e-06,45040.0,0.2245358512121109,4.453631767941308,133.60895303823926,300점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.855158444653652e-06,45040.0,0.1736363363472005,5.759163208790675,172.77489626372022,300점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,4.034937338632716e-06,45040.0,0.1817335777320175,5.502560465048401,165.07681395145204,300점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.727581855278778e-07,45040.0,0.04381302867617561,22.82426096107284,684.7278288321853,300점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.756996878957582e-07,45040.0,0.021425513942824947,46.67332614137285,1400.1997842411854,300점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,9.148239877544674e-07,45040.0,0.04120367240846121,24.269681354777713,728.0904406433314,300점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.81057057457904e-07,45040.0,0.030674809867903996,32.60003906483316,978.0011719449948,300점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
