=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.576547030288801e-06,45040.0,0.2511676782442076,3.981404004649479,119.44212013948437,600점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.9760520142965304e-06,45040.0,0.22412138272391574,4.461867885367509,133.85603656102526,600점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.836026501936872e-06,45040.0,0.17277463364723672,5.787886675782244,173.63660027346734,600점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,4.026225342130338e-06,45040.0,0.18134118940955044,5.514466973862996,165.4340092158899,600점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.780465052101694e-07,45040.0,0.04405121459466603,22.700849663316337,681.02548989949,600점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.884158214626805e-07,45040.0,0.02199824859867913,45.45816434041228,1363.7449302123684,600점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,9.194971566418166e-07,45040.0,0.04141415193514742,24.146335329187764,724.3900598756329,600점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.932197930452e-07,45040.0,0.03122261947875581,32.0280622412354,960.8418672370622,600점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
