dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.25,0,2.6826464178117737,-4.043715911366041,1.8390937647084105,171.2922623726271,959.1164914307267,151.98647212466864,0.17513925955825352,0.031278786537439894,0.17983762663097508,18.95259044833365,5.53178749998915,1
