dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.12,0,1.9430160575045097,0.9040440645677661,1.8509634495253557,2174.3224303188917,17253.565297731464,2002.1103001686276,0.013797401701641888,0.0017387710587529676,0.014065487432223191,8.48671386999995,2.2228084999951534,1
