dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
1.0,0.35,0,2.192798967438514,-2.889292191773174,1.2456228834111904,21345.943433166947,78888.27398930583,17760.86093020571,0.0014054192588830031,0.000380284654270251,0.0014362372778799716,15.810167111666912,69.67176759999711,1
