dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.31,0,2.8913482967128257,-7.701642615723747,0.7848790708264053,174.87326397084416,599.882568730665,143.42235642496883,0.17155281098316874,0.05000978785477827,0.17651300026149355,21.569931339999798,6.037672300008126,1
