t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.30003,42453.0,5502.18,17353.7,3575.58,75.6271,-4851.14
0.1,6.31374,42365.1,8098.71,15739.7,3523.12,55.071,-4709.23
0.2,6.31318,42276.6,7113.35,14400.0,3505.54,70.2899,-4870.03
0.3,6.31042,42263.9,6032.96,12415.6,3488.09,75.9049,-5015.74
0.4,6.32673,42337.9,8188.92,11174.3,3488.34,59.9165,-4940.82
0.5,6.3466,42334.1,11907.2,11313.8,3433.92,-18.9335,-4866.43
0.6,6.35759,42277.9,11027.0,12196.9,3369.9,-110.861,-4947.42
0.7,6.36409,42189.4,8365.87,13476.3,3311.46,-133.43,-5122.28
0.8,6.35624,42098.8,8889.69,13874.9,3255.94,-127.826,-5116.55
0.9,6.35483,42117.5,12582.5,13535.6,3217.48,-68.1169,-4883.17
1.0,6.36028,42106.5,12752.5,13357.8,3191.84,-26.2025,-4710.52
1.1,6.34825,42026.2,9181.45,13265.2,3164.07,-24.6055,-4868.96
1.2,6.33192,41994.5,6342.67,12943.5,3124.78,-23.187,-5035.96
1.3,6.3136,41973.0,8439.5,12689.0,3061.44,2.10175,-4966.0
1.4,6.29572,42037.8,11666.8,12457.2,3012.71,25.0812,-4876.47
1.5,6.29858,42163.7,10376.5,13201.6,2975.95,20.081,-5034.64
1.6,6.30751,42203.4,5729.98,16394.8,2949.47,11.1995,-5302.54
1.7,6.30211,42167.6,3401.0,20508.3,2927.03,-70.9585,-5310.19
1.8,6.2983,42188.9,6226.86,24348.8,2897.56,-144.402,-5099.62
1.9,6.29576,42218.6,7191.92,27066.7,2898.11,-144.833,-4934.55
2.0,6.29444,42289.0,4969.44,27719.3,2911.19,-110.256,-5018.17
2.1,6.31345,42385.4,2041.33,27702.4,2951.89,-46.8465,-5113.06
2.2,6.32351,42319.3,2023.54,27967.9,2951.98,-15.087,-5029.13
2.3,6.31387,42225.4,3714.45,27780.4,2920.4,-28.4349,-4949.76
2.4,6.30457,42206.2,3294.73,27303.9,2887.98,-12.5645,-5075.28
2.5,6.28745,42187.5,1577.07,25938.3,2833.89,8.29225,-5271.18
2.6,6.26914,42253.9,1566.75,23669.0,2762.61,26.0141,-5293.24
2.7,6.25824,42310.2,4077.84,21722.6,2697.61,10.2272,-5159.33
2.8,6.23772,42339.4,5340.82,21213.7,2678.52,-12.4839,-5061.75
2.9,6.21691,42392.8,4389.4,21138.0,2674.58,-82.1328,-5090.03
3.0,6.20374,42475.5,3210.04,21481.5,2712.29,-131.302,-5104.92
3.1,6.18014,42526.9,4265.17,20000.4,2731.52,-162.237,-4999.69
3.2,6.17197,42660.8,7177.77,16690.5,2730.77,-81.4954,-4918.69
3.3,6.17803,42652.0,7898.95,13569.5,2716.16,52.8146,-4937.5
3.4,6.17952,42640.9,6713.02,12030.2,2717.31,122.385,-5068.41
3.5,6.18941,42691.0,5180.1,12469.8,2699.33,68.2685,-5142.66
3.6,6.1907,42675.0,5287.13,14396.0,2692.35,-0.72275,-5138.26
3.7,6.17925,42742.6,6659.86,15351.6,2665.21,-55.231,-5126.46
3.8,6.17698,42889.8,6330.41,14982.4,2666.15,-70.1072,-5099.71
3.9,6.18109,42967.1,5151.42,14741.9,2690.4,-37.871,-5082.96
4.0,6.1827,43060.4,4187.13,14950.0,2720.87,-70.1383,-5020.7
4.1,6.18261,43165.5,5132.56,16020.4,2745.8,-110.127,-4947.82
4.2,6.17039,43089.2,5165.03,17498.8,2736.48,-110.533,-4854.09
4.3,6.13382,43053.8,5031.72,17300.5,2681.85,-95.1635,-4886.41
4.4,6.10222,43173.2,4701.77,15279.7,2636.91,-25.0427,-4975.87
4.5,6.08004,43230.2,3817.69,13145.4,2605.32,72.9498,-5004.03
4.6,6.05898,43213.7,2736.41,11678.2,2611.07,97.105,-5056.1
4.7,6.05318,43154.8,460.397,12223.5,2645.01,53.8187,-5147.13
4.8,6.0375,42951.0,-1267.46,15064.4,2680.71,-8.65088,-5211.43
4.9,6.01288,42822.2,249.495,17877.8,2734.99,-106.032,-5175.86
5.0,6.01256,42725.9,2320.43,20461.3,2789.41,-135.184,-5003.69
