index,t_s,rpm,rev,force_x_N,force_y_N,axial_load_N,moment_x_Nm,moment_y_Nm,Moment_z_Nm,bearing,stress_inner_MPa,stress_outer_MPa,s0_static,L10_basic_rev,L10m_mod_rev,L10r_rev,L10mr_rev,dmg_ISO281_basic,dmg_ISO281_mod,dmg_ISO16281_basic,dmg_ISO16281_mod,shaft_DIN743_SF_inf,shaft_SF_offset_m
0,0.0,4.7320886,1.5773628666666668,5031245.469818423,-11010.392627756848,2777428.0529132388,-13947836.350320425,-5586011.799664155,20678588.0,Main Bearing_UW,1294.7928037115428,1255.2912413708564,11.903680352624491,28500549.024686486,51349692.75337915,46725691.650669746,63828994.76693292,5.534499932967584e-08,3.071805851385286e-08,3.375793510900459e-08,2.4712325055819793e-08,,
0,0.0,4.7320886,1.5773628666666668,5031245.469818423,-11010.392627756848,2777428.0529132388,-13947836.350320425,-5586011.799664155,20678588.0,Main Bearing_DW,1137.9133901960072,1103.3612054593934,22.737600136526847,290131431.48399943,1670017155.6148832,263327030.42446348,625302493.605002,5.436718312795618e-09,9.44518959798289e-10,5.9901289439374146e-09,2.5225596935857937e-09,,
1,20.0,4.587693499999999,1.5292311666666665,5032686.006041262,22014.700274875104,2536665.4368473967,-17465970.027918868,-12473195.011030449,19585736.5,Main Bearing_UW,1422.7546977573372,1378.8577178107473,9.346027693525746,14980842.689981723,20666575.968130954,22937854.275702126,25508036.88759819,1.0207911519485639e-07,7.399538119061565e-08,6.666844894409187e-08,5.995095480711677e-08,,
1,20.0,4.587693499999999,1.5292311666666665,5032686.006041262,22014.700274875104,2536665.4368473967,-17465970.027918868,-12473195.011030449,19585736.5,Main Bearing_DW,1274.749872709603,1235.8584326899397,15.978463345864562,89515051.84891723,263305583.4497518,91004426.17956167,149752947.45113263,1.7083508695807832e-08,5.807818985952112e-09,1.6803920763692595e-08,1.0211693276793e-08,,
2,40.0,4.254967300000001,1.4183224333333335,5014030.490968895,-21967.982883195,2206486.3809786504,-11179664.052998979,-12837497.376532681,16844811.999999996,Main Bearing_UW,1421.3462152235645,1377.785840717432,9.980602081488064,18648124.856707286,26667626.60329065,26752072.261707556,29818380.490115803,7.605710730873816e-08,5.318517671003837e-08,5.301729224780449e-08,4.7565374444245186e-08,,
2,40.0,4.254967300000001,1.4183224333333335,5014030.490968895,-21967.982883195,2206486.3809786504,-11179664.052998979,-12837497.376532681,16844811.999999996,Main Bearing_DW,1133.5710644153955,1098.9832143230676,20.519211721716285,206054264.55501547,879597801.1683315,236942474.59626868,501440946.13641256,6.883247169847574e-09,1.6124670064539014e-09,5.985935766687856e-09,2.8284934532400382e-09,,
3,60.0,4.18903185,1.39634395,5027858.224055713,18824.29024864298,2250642.705017898,-17633678.358377405,-17830249.93485625,16219353.000000002,Main Bearing_UW,1523.8554560288524,1476.8297600308558,8.234203883151558,9821656.750815708,11112919.856034888,14201394.376857221,13421836.545184927,1.4216989917551646e-07,1.256505012264363e-07,9.83244259645025e-08,1.0403523730148071e-07,,
3,60.0,4.18903185,1.39634395,5027858.224055713,18824.29024864298,2250642.705017898,-17633678.358377405,-17830249.93485625,16219353.000000002,Main Bearing_DW,1320.5413790691987,1280.2487806285394,13.701153846681235,53617082.019703604,116172965.70887391,61550192.10935778,85351668.1701332,2.6042893372803485e-08,1.201952572596965e-08,2.268626469140958e-08,1.635989055558515e-08,,
4,80.0,4.13450045,1.3781668166666665,5009095.188779274,29184.55262265704,2118473.2059625834,-15769811.548327072,-22754519.54530676,15908184.0,Main Bearing_UW,1604.8290943613065,1554.8238631793777,7.542787415720266,7331940.374718874,7491205.703900563,9736759.166375993,8385756.896651291,1.879675428647371e-07,1.8397129529483818e-07,1.4154266251402192e-07,1.6434614473703786e-07,,
4,80.0,4.13450045,1.3781668166666665,5009095.188779274,29184.55262265704,2118473.2059625834,-15769811.548327072,-22754519.54530676,15908184.0,Main Bearing_DW,1342.8678679162304,1301.8907688059505,12.432476364551745,38782711.7729044,72536163.32232086,49443301.22420591,63923926.61375459,3.553559701386133e-08,1.8999720326296558e-08,2.7873681217546992e-08,2.1559483118018043e-08,,
5,100.0,3.7569994500000004,1.2523331500000001,4985669.140861719,-13618.741386957216,1809659.2830954925,-9407814.292499537,-22707989.84410674,13136602.5,Main Bearing_UW,1614.7090480851107,1564.7534781521422,7.885887464930764,8503830.90374414,8660276.649565963,10058949.239482526,8351183.714162178,1.4726693935654482e-07,1.4460659868905743e-07,1.2449940050243512e-07,1.4995875948415043e-07,,
5,100.0,3.7569994500000004,1.2523331500000001,4985669.140861719,-13618.741386957216,1809659.2830954925,-9407814.292499537,-22707989.84410674,13136602.5,Main Bearing_DW,1233.6875219972121,1196.0331470143692,14.123373999912625,59325430.40380226,124205582.92452629,88942870.32787003,127483372.19082668,2.1109550179002765e-08,1.008274443477297e-08,1.4080197157833174e-08,9.823501908354085e-09,,
6,120.0,3.77767665,1.25922555,4982430.261997169,14000.114535893446,1977323.9514505544,-7979256.603195279,-25085841.523698106,13151128.999999998,Main Bearing_UW,1634.4474936833985,1583.5758527891921,7.528378036765346,7285355.7204036005,7088849.059831148,8853766.463411083,7161390.201454367,1.7284338587248015e-07,1.776346963197992e-07,1.4222484354018743e-07,1.758353496426254e-07,,
6,120.0,3.77767665,1.25922555,4982430.261997169,14000.114535893446,1977323.9514505544,-7979256.603195279,-25085841.523698106,13151128.999999998,Main Bearing_DW,1280.0183246996642,1240.9520911241796,13.16936453981191,46988916.40906509,89452566.52977431,67727314.8588622,90331959.18331401,2.6798352595274373e-08,1.4077019797759145e-08,1.8592580447403175e-08,1.3939978291012228e-08,,
