idx,dmg_UW,dmg_DW
0,1.8354974088966283e-09,1.1378236837859622e-09
1,2.1458090538649437e-09,1.284683309136569e-09
2,2.367049140376927e-09,1.3791157561280815e-09
3,2.428714784185375e-09,1.3533609629243675e-09
4,2.3607650508312334e-09,1.2339072912545543e-09
5,2.1234174113058145e-09,1.037641143600082e-09
6,1.787116245053372e-09,8.166497916853902e-10
7,1.7086708196861656e-09,7.624507405056545e-10
8,1.8129175426167439e-09,8.135696950413006e-10
9,1.9963718773207644e-09,9.148867375723055e-10
10,2.1331727216454985e-09,1.0110384744333122e-09
11,2.3143038258732113e-09,1.1111313183105905e-09
12,2.708015593445873e-09,1.2987769397934436e-09
13,3.253928425747964e-09,1.5728136133121946e-09
14,3.5392567442324603e-09,1.7353934583482875e-09
15,3.342189877995348e-09,1.6409255695944918e-09
16,3.0655035831071965e-09,1.4899516647761458e-09
17,2.857687037776133e-09,1.3310026278846791e-09
18,2.5115162682933355e-09,1.1101092148611471e-09
19,2.0334343945367804e-09,8.70838909693102e-10
20,1.6018970078153659e-09,6.797281387337276e-10
21,1.3456367803591503e-09,5.633945257495229e-10
22,1.1050242097041674e-09,4.3028773554008185e-10
23,8.522162866684816e-10,3.013015927088946e-10
24,7.358706622188053e-10,2.5934718539203694e-10
25,8.982950029655145e-10,3.6300301475565475e-10
26,1.44278225429092e-09,6.875184951280709e-10
27,2.207833462444589e-09,1.2077218932739653e-09
28,2.5791398685934868e-09,1.5341443990660217e-09
29,2.4436555029856286e-09,1.4487235256753092e-09
30,2.510561886834862e-09,1.4213221863549743e-09
31,2.9071575869362367e-09,1.6003616706696305e-09
32,3.0675903440165484e-09,1.7226002488284491e-09
33,2.922844614295786e-09,1.7766439037802483e-09
34,2.689079047168744e-09,1.693185671907e-09
35,2.583223556189766e-09,1.5339542476242932e-09
36,2.609237372293081e-09,1.438006753096688e-09
37,2.4733456881813292e-09,1.335313370185763e-09
38,2.3638594264419243e-09,1.2815029595531778e-09
39,2.556005854964064e-09,1.3768887151144317e-09
40,2.7319634835128515e-09,1.3853626238764313e-09
41,2.4165576788744104e-09,1.121394786078937e-09
42,1.848427080592065e-09,8.080662974680145e-10
43,1.6538203674943748e-09,7.025956367388377e-10
44,1.961994530826985e-09,8.379146755991035e-10
45,2.510032509495778e-09,1.1029095458593799e-09
46,2.4437234011603145e-09,1.049277944665402e-09
47,1.8604379511737792e-09,7.136362589384747e-10
48,1.596401669989494e-09,5.425238450161459e-10
49,1.6538778131562061e-09,5.295915221970922e-10
50,1.669378444957097e-09,5.29140549600294e-10
51,1.4693833071262403e-09,4.814541363677213e-10
52,1.263486221849727e-09,4.314660994977959e-10
53,1.2085295044443389e-09,4.3128359754761653e-10
54,1.2488621952924242e-09,4.666528834497422e-10
55,1.180964616310593e-09,4.486256809600229e-10
56,1.038014761417129e-09,3.9271010743884415e-10
57,9.303824013215618e-10,3.3708539310706436e-10
58,8.951703376965943e-10,2.9790111914309817e-10
59,9.847913110951972e-10,3.3809433304808825e-10
60,1.2581532922034158e-09,5.236395104089915e-10
61,1.8182833876415888e-09,9.376686805164625e-10
62,2.6152995892329044e-09,1.5651114988795157e-09
63,3.2171571181238e-09,2.096135380955412e-09
64,3.0939910872317115e-09,2.056431617277821e-09
65,2.82810078079185e-09,1.8569655969696764e-09
66,2.9462301424591474e-09,1.868752037275125e-09
67,3.2540183358818383e-09,1.998229858524803e-09
68,3.415009366627512e-09,2.060544844484424e-09
69,3.077285139630439e-09,1.8006572390036934e-09
70,2.5681822527716403e-09,1.3538166556172129e-09
71,2.3069757701763336e-09,1.066186137518313e-09
72,2.1399770429403226e-09,8.935332800834494e-10
73,1.9043964472194277e-09,7.701629237774802e-10
74,1.7194098015714071e-09,7.003080358287242e-10
75,1.6601676657861263e-09,6.764903909139372e-10
76,1.5318315395637165e-09,5.943149640693455e-10
77,1.3504193253448667e-09,4.965371553734689e-10
78,1.2078398051995868e-09,4.2757266214490803e-10
79,1.278757462980548e-09,4.4148878704356693e-10
80,1.4651924045565686e-09,5.093749571997089e-10
81,1.5076007610965397e-09,5.122256715335985e-10
82,1.2768376295830051e-09,4.004050394569025e-10
83,1.0249218520097486e-09,2.823769470823268e-10
84,8.527291340563871e-10,2.0511882812448112e-10
85,7.440123189839327e-10,1.663734384606818e-10
86,6.418346716951438e-10,1.4736787341066417e-10
87,5.964744329045836e-10,1.5728784929445557e-10
88,6.031014539326634e-10,1.815422225918648e-10
89,6.029710865260322e-10,1.9113182325077952e-10
90,5.427369099853419e-10,1.6542943128880844e-10
91,4.65734319035736e-10,1.325155361601347e-10
92,4.419607562896521e-10,1.3014890494455012e-10
93,5.320970033232079e-10,1.9041738811562997e-10
94,7.576113375624884e-10,3.669671061470446e-10
95,1.0840655335830946e-09,6.76266178181129e-10
96,1.3918407923918134e-09,1.015414992955885e-09
97,1.5981401122480222e-09,1.2882036100520002e-09
98,1.7400757896760286e-09,1.4338155999304986e-09
99,1.9383343882874232e-09,1.59937335470573e-09
100,2.2974822988729636e-09,1.884292532222276e-09
101,2.748482892235509e-09,2.2286379442508148e-09
102,2.9809778248009956e-09,2.319540555556806e-09
103,2.887454815739157e-09,2.122904209358972e-09
104,2.453795036730624e-09,1.6998281441909036e-09
105,1.9668059420336503e-09,1.2823753654215881e-09
106,1.685141233879601e-09,1.0636619148041118e-09
107,1.5511808263491683e-09,9.695325497141802e-10
108,1.4862082869998087e-09,9.055763782223196e-10
109,1.3185594879216494e-09,7.797509315278594e-10
110,1.0741204704897092e-09,6.020942238741e-10
111,8.952875094687525e-10,4.5041627099243316e-10
112,8.509559455890413e-10,3.870409461601801e-10
113,9.432544286239308e-10,4.0819075774784014e-10
114,1.044837645567077e-09,4.4977514645991604e-10
115,1.0863258059352482e-09,4.708440585677404e-10
116,9.805488149790553e-10,4.184190194385264e-10
117,8.57093950346786e-10,3.5012750871246813e-10
118,7.220593420595607e-10,2.7762848877842954e-10
119,5.965266793545485e-10,2.2212618477313153e-10
120,4.944045955997793e-10,1.9446283825503187e-10
121,4.2033788418881836e-10,1.8513557332894279e-10
122,3.8261363395601974e-10,1.8846286212459987e-10
123,3.7377884957312323e-10,1.9494505857744e-10
124,3.623670770681541e-10,1.8784266974016489e-10
125,3.563616137978321e-10,1.7893868694454328e-10
126,3.781128514664771e-10,1.9331045792923374e-10
127,4.091252619395995e-10,2.2405369802212847e-10
128,4.469778982556916e-10,2.7617588833088215e-10
129,4.811840244637639e-10,3.189401067798486e-10
130,5.065922405479761e-10,3.441975040132767e-10
131,5.651148776702554e-10,3.724025935092852e-10
