t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.75809,45049.4,-13605.7,39833.8,3583.55,99.6278,-5014.22
0.1,5.75779,45067.2,-17063.7,39950.9,3600.25,99.2098,-5054.23
0.2,5.7555,45049.6,-19357.3,39797.1,3624.08,74.6873,-5053.9
0.3,5.74725,45011.4,-20699.9,38973.9,3628.95,33.8149,-5083.52
0.4,5.73659,44950.2,-21870.0,37312.6,3621.98,52.9264,-5139.19
0.5,5.73397,44893.6,-22313.5,35039.1,3624.09,151.51,-5146.36
0.6,5.74559,44825.2,-21722.4,32677.7,3609.77,221.167,-5083.8
0.7,5.76592,44755.2,-22133.1,31615.1,3626.34,239.309,-4984.44
0.8,5.77204,44711.4,-22823.6,31867.4,3646.7,194.341,-4972.05
0.9,5.76185,44799.6,-23427.0,32795.6,3691.9,142.622,-4998.42
1.0,5.74744,44939.4,-23550.0,33861.6,3739.12,114.63,-4982.84
1.1,5.73596,45062.9,-24485.9,34365.6,3775.68,84.1356,-4977.95
1.2,5.7377,45086.3,-26871.4,34654.6,3809.38,79.8477,-5061.04
1.3,5.74259,45073.1,-29741.7,35067.3,3817.14,87.796,-5147.74
1.4,5.73371,45022.1,-31342.2,35218.1,3779.99,91.3083,-5136.05
1.5,5.71749,45011.5,-30998.1,34738.7,3725.08,99.6235,-5063.5
1.6,5.70417,45031.5,-30371.3,33901.5,3692.19,136.178,-5006.46
1.7,5.70079,45068.6,-30266.0,32414.0,3679.18,145.642,-5003.04
1.8,5.70745,45087.2,-28649.5,31290.5,3718.91,164.56,-5043.4
1.9,5.70575,45021.2,-24884.8,31202.3,3781.21,158.76,-5042.23
2.0,5.67868,44962.9,-20256.4,31555.9,3805.87,105.356,-4997.88
2.1,5.6512,44955.5,-16810.2,31581.8,3819.06,60.988,-4993.95
2.2,5.64207,44824.2,-14093.6,30383.7,3836.55,50.7939,-5048.13
2.3,5.66022,44662.2,-11468.6,28461.7,3858.15,121.11,-5025.31
2.4,5.70392,44439.9,-9648.49,27886.6,3875.21,209.697,-4918.36
2.5,5.72613,44178.5,-10661.3,30134.8,3871.83,206.31,-4874.14
2.6,5.71834,44125.3,-14404.2,34419.5,3897.97,125.437,-4972.47
2.7,5.70459,44187.6,-17450.6,39010.6,3934.2,58.2326,-5084.46
2.8,5.69047,44223.6,-17859.6,41583.9,3917.92,40.9838,-5071.49
2.9,5.6887,44304.7,-17398.0,41095.5,3919.48,58.4703,-5008.31
3.0,5.70279,44326.7,-19545.8,39939.6,3949.15,116.65,-5037.91
3.1,5.69922,44271.5,-22806.8,39771.1,3965.1,138.051,-5155.9
3.2,5.68534,44315.8,-22730.1,40750.6,3978.93,85.1701,-5166.28
3.3,5.67249,44314.7,-19878.9,42485.0,3973.71,49.8741,-4979.91
3.4,5.65762,44254.3,-17544.9,42849.5,3983.69,57.1958,-4845.83
3.5,5.6569,44239.5,-18528.3,41270.6,4036.7,137.557,-4929.5
3.6,5.66318,44084.6,-20949.2,39386.6,4070.11,226.72,-5058.54
3.7,5.6429,43867.1,-21090.2,38463.3,4052.08,258.289,-5033.02
3.8,5.6181,43716.1,-20496.0,38317.1,4030.63,186.286,-4920.15
3.9,5.61241,43494.0,-21504.4,38668.1,4037.43,114.174,-4978.92
4.0,5.6285,43196.7,-23685.7,37550.6,4026.89,74.111,-5130.79
4.1,5.66891,42928.4,-23628.8,34982.2,4022.66,89.237,-5153.79
4.2,5.69838,42611.9,-20924.1,32862.8,4013.83,156.893,-5011.1
4.3,5.69581,42450.3,-20023.5,31892.8,4029.69,173.967,-4891.38
4.4,5.68576,42449.1,-22561.3,32217.2,4080.73,154.402,-4978.27
4.5,5.68795,42409.7,-26070.7,32985.3,4156.11,156.3,-5074.55
4.6,5.69629,42338.1,-26457.4,32023.9,4187.82,177.913,-5014.29
4.7,5.7109,42306.2,-23705.1,29499.2,4218.56,228.643,-4926.37
4.8,5.70388,42215.9,-22866.7,27116.8,4251.02,273.999,-4947.74
4.9,5.67048,42208.9,-24444.0,25587.2,4215.27,240.682,-5073.9
5.0,5.64806,42253.8,-24280.0,25801.1,4163.47,171.4,-5178.0
5.1,5.64956,42146.5,-21194.8,27293.9,4114.96,121.622,-5128.49
5.2,5.67175,41994.4,-17511.9,28590.5,4107.63,105.877,-5026.94
5.3,5.69877,41775.3,-15650.7,29547.5,4099.44,128.462,-5033.2
5.4,5.68918,41521.2,-15098.3,30512.0,4108.62,161.162,-5079.38
5.5,5.65031,41414.3,-13857.7,30721.8,4120.39,153.478,-5013.05
5.6,5.62916,41340.6,-11624.8,30441.0,4142.69,150.384,-4920.8
5.7,5.63957,41109.0,-10512.0,29572.5,4137.79,168.804,-4930.36
5.8,5.68054,40856.3,-10910.9,28457.5,4143.46,197.698,-5047.54
5.9,5.72843,40544.7,-11644.0,29154.5,4158.65,244.694,-5137.77
6.0,5.73863,40259.6,-12016.8,32670.2,4159.31,240.747,-5161.65
6.1,5.72028,40222.6,-12991.3,37845.3,4163.84,181.693,-5203.26
6.2,5.71545,40250.7,-14449.6,42874.7,4176.88,105.308,-5276.36
6.3,5.72925,40265.2,-15138.9,46066.8,4204.48,109.333,-5283.12
6.4,5.75369,40246.9,-14433.0,46004.6,4198.14,137.937,-5151.24
6.5,5.76683,40235.1,-14006.4,44877.5,4220.21,200.075,-5012.47
6.6,5.74322,40238.8,-16563.3,44159.3,4250.4,218.477,-4963.96
6.7,5.70515,40355.3,-19837.4,43788.1,4227.82,167.221,-5026.9
6.8,5.69228,40436.9,-21600.9,43436.2,4192.39,128.157,-5060.41
6.9,5.70142,40484.4,-21379.5,41843.0,4142.16,157.119,-5025.58
7.0,5.7174,40460.3,-21761.2,38174.2,4104.74,216.286,-5038.06
7.1,5.72326,40292.8,-23347.9,34438.9,4085.52,301.04,-5158.19
7.2,5.7014,40084.4,-24260.0,31791.2,4071.91,320.59,-5223.97
7.3,5.68756,40076.7,-23290.8,30788.8,4049.98,279.049,-5116.59
7.4,5.71181,39996.2,-21193.9,31126.6,4056.37,186.722,-4979.88
7.5,5.7581,39850.1,-19962.1,31468.2,4080.02,121.31,-4940.48
7.6,5.8112,39685.5,-18769.7,30803.1,4104.95,92.2943,-4958.88
7.7,5.83523,39629.2,-17426.4,29796.0,4117.2,99.0775,-4917.63
7.8,5.82714,39793.0,-16364.0,29001.1,4107.59,122.65,-4880.89
7.9,5.82789,40106.8,-17522.0,28659.9,4123.91,130.563,-4966.11
8.0,5.85454,40394.5,-19383.2,28888.1,4132.98,155.117,-5115.45
8.1,5.8895,40666.4,-19915.6,28569.4,4156.12,172.621,-5178.52
8.2,5.90146,40956.7,-18306.0,27240.2,4155.02,181.548,-5133.39
8.3,5.86667,41306.1,-16301.5,25433.2,4158.82,202.016,-5124.28
8.4,5.80826,41695.3,-15145.6,23614.0,4122.79,201.46,-5148.05
8.5,5.77275,41997.4,-14306.1,22578.3,4064.52,167.727,-5101.3
8.6,5.78265,42077.4,-11773.5,23046.6,4025.31,132.129,-5015.36
8.7,5.81312,41946.3,-9366.8,24434.8,3958.73,84.225,-4895.85
8.8,5.82325,41767.5,-8250.42,25743.5,3869.83,47.142,-4874.62
8.9,5.79933,41774.0,-7866.74,26229.9,3790.35,47.3088,-4947.44
9.0,5.7754,41687.6,-7354.58,25433.9,3730.54,97.4315,-5008.75
9.1,5.79692,41656.6,-6266.72,24277.8,3714.51,161.362,-5038.55
9.2,5.86242,41489.7,-5118.0,24358.4,3693.3,207.534,-5087.77
9.3,5.92763,41303.1,-4870.92,26757.2,3665.63,203.217,-5143.82
9.4,5.95111,41319.0,-4261.78,31459.9,3649.72,152.07,-5174.97
9.5,5.93922,41576.9,-3204.18,36572.1,3638.87,53.4282,-5115.87
9.6,5.93124,41982.4,-2167.87,40389.4,3616.85,-23.0155,-5021.41
9.7,5.95624,42384.7,-1139.01,42759.8,3592.15,-2.82125,-4987.45
9.8,5.98986,42691.1,-2554.81,43845.7,3522.14,15.1982,-4941.67
9.9,5.99372,43062.9,-4836.98,44914.8,3452.6,26.5316,-4957.65
10.0,5.95699,43457.8,-7836.36,46475.3,3405.05,28.7066,-5023.11
10.1,5.89599,43875.1,-11038.0,48007.8,3356.36,47.0159,-5109.88
10.2,5.84852,44366.5,-14098.0,47938.1,3250.65,53.5051,-5174.11
10.3,5.83036,44655.1,-16220.4,46345.3,3147.66,103.598,-5217.04
10.4,5.82679,44761.7,-16529.2,43621.0,3074.42,154.851,-5212.04
10.5,5.82281,44764.2,-16045.6,40605.0,3013.79,153.704,-5113.08
10.6,5.82006,44684.4,-15134.2,38906.4,2999.31,120.202,-5033.88
10.7,5.82215,44521.6,-14033.1,38335.6,2970.91,49.7613,-5011.05
10.8,5.8482,44388.0,-13752.4,37731.3,2956.29,-32.0419,-4975.96
10.9,5.89788,44279.3,-12971.7,36458.5,2949.14,-34.2033,-4959.29
11.0,5.94272,44284.9,-11982.2,34306.7,2928.59,47.2709,-4983.43
11.1,5.96739,44482.4,-12152.3,31700.2,2907.46,125.944,-5014.23
11.2,5.97393,44813.7,-13216.1,30064.1,2886.24,163.812,-5063.47
11.3,5.96709,45116.5,-14997.7,29815.2,2873.69,156.677,-5108.88
11.4,5.96893,45055.0,-15757.0,30348.1,2879.19,99.7375,-5155.37
11.5,5.97067,44987.1,-15696.9,30785.5,2896.78,11.9862,-5145.07
11.6,5.95184,44863.7,-14423.2,30301.8,2914.07,-44.3715,-5129.24
11.7,5.91146,44743.0,-13367.2,29229.4,2954.57,-51.1732,-5118.39
11.8,5.84915,44713.9,-12381.0,27828.4,2919.82,-44.981,-5109.35
11.9,5.79807,44924.0,-10949.2,26734.2,2873.91,-23.4988,-5088.76
12.0,5.78037,44978.4,-8760.55,26501.6,2813.93,25.437,-5054.21
12.1,5.78427,44784.1,-5879.86,26812.5,2762.25,47.2952,-5053.53
12.2,5.78807,44501.6,-3616.19,27233.3,2698.27,42.4985,-5081.86
12.3,5.77205,44188.5,-2817.17,27546.3,2632.91,31.2698,-5118.99
12.4,5.74512,43930.0,-2625.52,27348.0,2590.54,14.0942,-5169.55
12.5,5.74592,43702.0,-2853.63,27035.3,2569.24,-3.2255,-5190.36
12.6,5.78659,43374.8,-3109.91,27512.4,2557.89,-21.8458,-5182.16
12.7,5.83834,43010.5,-2652.58,28505.8,2547.43,-63.1548,-5186.32
12.8,5.8719,42757.1,-1790.03,29973.2,2526.68,-67.5891,-5156.32
12.9,5.86682,42639.5,-1758.63,31026.1,2505.0,-58.6694,-5068.43
13.0,5.84274,42755.7,-2281.59,31581.2,2520.62,19.8092,-5031.23
13.1,5.83628,42924.0,-4134.68,32083.2,2522.75,87.7361,-5035.11
13.2,5.83139,43032.6,-6512.88,33308.8,2511.24,122.37,-5053.31
13.3,5.81641,43170.6,-8910.87,35509.3,2505.99,120.988,-5075.89
13.4,5.77687,43284.0,-11788.5,38871.9,2522.91,96.5054,-5119.12
13.5,5.71392,43348.2,-15230.1,42235.1,2538.82,31.7792,-5182.3
13.6,5.66083,43365.4,-19948.4,44760.9,2567.66,-18.7757,-5199.84
13.7,5.63849,43190.2,-23385.9,45876.1,2598.63,-51.3574,-5210.89
13.8,5.63606,42871.3,-25037.1,45521.9,2610.39,-38.8959,-5160.56
13.9,5.64177,42464.9,-24364.5,43854.1,2621.42,-32.2139,-5076.81
14.0,5.63689,42003.5,-23266.2,42121.3,2614.78,11.7078,-4987.44
14.1,5.62229,41539.1,-22428.2,39863.1,2633.39,34.0249,-4966.62
14.2,5.62576,41119.3,-22552.0,37384.1,2672.1,87.7952,-4986.07
14.3,5.65161,40615.3,-22633.1,34654.3,2723.96,135.555,-5016.3
14.4,5.67706,40146.9,-22818.8,31514.8,2779.44,152.285,-5014.9
14.5,5.69362,39790.6,-23190.7,28668.7,2843.3,151.654,-5020.12
14.6,5.68707,39490.3,-24469.7,26688.5,2888.6,112.748,-5030.34
14.7,5.67014,39323.4,-25340.6,25405.1,2922.78,35.955,-5049.16
14.8,5.66551,39190.1,-25492.8,24578.5,2960.18,-45.0305,-5041.28
14.9,5.66555,39018.6,-24745.9,23892.7,3004.4,-75.4405,-5011.68
15.0,5.64787,38883.8,-24442.6,22341.4,3035.62,-61.4295,-4988.81
15.1,5.60827,38819.2,-24710.1,20176.3,3087.89,9.27337,-4989.58
15.2,5.55217,38736.2,-23934.5,18042.9,3127.29,109.939,-4998.42
15.3,5.50714,38622.8,-22339.8,16419.4,3147.93,188.365,-4948.28
15.4,5.49515,38367.5,-21588.7,15862.2,3158.67,210.345,-4883.13
15.5,5.49793,37944.3,-20982.4,15772.3,3147.02,158.395,-4943.12
15.6,5.50012,37514.1,-19655.7,15347.8,3151.05,89.0149,-5044.71
15.7,5.49702,37074.6,-16692.6,14838.3,3135.01,60.6479,-5050.66
15.8,5.49528,36654.5,-12536.3,14967.0,3131.11,44.2258,-5027.39
15.9,5.51658,36270.7,-9816.15,16616.3,3163.14,23.8751,-5047.58
16.0,5.56155,35848.1,-8449.32,20119.8,3230.37,5.44345,-5106.77
16.1,5.59609,35458.3,-6612.67,24324.7,3291.32,4.19069,-5080.71
16.2,5.59896,35234.2,-3879.44,26889.1,3346.37,3.31181,-4938.63
16.3,5.57439,35147.9,-1699.3,26940.8,3373.62,51.4648,-4833.99
16.4,5.54681,35133.4,-1805.56,25352.2,3382.26,141.532,-4859.6
16.5,5.5431,35109.9,-3333.39,24283.3,3381.42,197.207,-4962.07
16.6,5.55836,34989.0,-4502.59,25598.4,3371.99,155.377,-5043.8
16.7,5.55731,34820.6,-5926.61,29099.5,3376.54,50.6673,-5094.55
16.8,5.51754,34706.0,-8226.23,31886.0,3358.23,-52.325,-5188.13
16.9,5.4654,34697.3,-9915.27,32800.2,3375.79,-15.3933,-5307.06
17.0,5.43624,34589.6,-11041.5,31987.1,3394.68,83.273,-5247.12
17.1,5.44549,34386.0,-11379.2,31456.9,3438.1,140.081,-5079.74
17.2,5.47733,34051.9,-12777.8,32250.7,3478.28,100.2,-4970.33
17.3,5.49043,33701.5,-14317.6,33870.1,3515.1,29.114,-4991.85
17.4,5.47459,33458.6,-13759.9,33934.0,3527.44,-25.3447,-5015.38
17.5,5.45648,33294.9,-10235.4,31638.8,3503.77,4.8905,-4992.19
17.6,5.46927,33098.2,-7465.81,28267.3,3507.66,100.278,-5008.12
17.7,5.51263,32809.0,-7929.7,25383.5,3525.75,165.991,-5141.88
17.8,5.56539,32503.5,-10227.3,24711.4,3554.64,185.833,-5292.72
17.9,5.58479,32181.3,-11311.4,25624.1,3574.53,134.957,-5273.24
18.0,5.56086,32030.1,-10942.9,26013.6,3591.39,72.0489,-5111.12
18.1,5.53482,31995.1,-11156.5,24582.2,3611.5,50.4215,-5002.46
18.2,5.52799,31906.4,-12553.8,21818.1,3648.55,73.5768,-5012.89
18.3,5.54568,31801.9,-13538.5,19132.9,3696.62,84.5781,-5024.19
18.4,5.56106,31648.4,-13533.0,17716.3,3707.29,39.4421,-4971.56
18.5,5.54294,31523.4,-12628.3,17649.1,3722.06,14.6628,-5021.14
18.6,5.50201,31468.6,-13220.9,17276.0,3717.65,36.1332,-5142.21
18.7,5.46806,31404.3,-13657.3,15675.5,3693.12,104.8,-5228.64
18.8,5.46403,31238.9,-12418.0,12813.2,3653.77,172.651,-5187.11
18.9,5.48848,30968.2,-10089.3,10096.0,3629.32,219.81,-5079.96
19.0,5.51559,30604.2,-8866.64,8916.59,3626.42,207.199,-4995.79
19.1,5.52381,30226.5,-8279.18,9817.04,3637.92,123.128,-5007.63
19.2,5.51821,29885.9,-8099.98,11859.8,3675.14,15.7501,-5001.31
19.3,5.525,29579.0,-5750.49,13750.9,3729.87,-48.7438,-5009.65
19.4,5.55869,29266.6,-3149.17,14950.9,3805.03,-29.2703,-5023.33
19.5,5.59941,28948.2,-1777.69,15517.4,3829.82,19.7857,-5080.13
19.6,5.62714,28745.3,-216.659,16958.4,3865.1,92.294,-5192.26
19.7,5.62805,28618.2,1557.1,19989.7,3888.14,122.81,-5200.7
19.8,5.61193,28605.9,4071.05,23663.9,3904.29,68.3262,-5132.54
19.9,5.60346,28647.7,5613.15,26943.2,3908.88,19.9695,-5093.75
20.0,5.60461,28634.9,5079.17,28786.2,3908.82,10.0262,-5121.14
20.1,5.60337,28663.9,3887.78,29250.1,3927.8,25.0718,-5168.58
