k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-17.16585054415184,-28.112172292998096,-19.385508384632534
0.05,20,-13.757832186059005,-24.030644089210462,-15.84241924369425
0.1,20,-10.234780911759122,-19.759075176209407,-12.16885185678902
0.15,20,-6.593945972769022,-15.290870856001748,-8.36124593236569
0.2,20,-2.832540260045291,-10.61929237673709,-4.415981497581168
0.25,20,1.0522594696344978,-5.737457123455614,-0.3293790901450211
0.3,20,5.063312372301576,-0.6383388868094308,3.902300036037798
0.35,20,9.203513300372347,4.685231801455747,8.282853693642434
0.4,20,13.477840915699968,10.24056727569902,12.8177698007079
0.45,20,17.889709022494536,16.03512229427899,17.511318826313072
0.5,20,22.439924539739376,22.07649355500527,22.365726494078398
0.55,20,27.13153724410853,28.37241917406006,27.3850356226065
0.6,20,31.967631868197333,34.93077813351897,32.573347097070894
0.65,20,36.951327911237186,41.759589701942225,37.9348196129955
0.7,20,42.08577945325827,48.867012831954405,43.47366941652009
0.75,20,47.374174972462704,56.2613455382559,49.19417004173896
0.8,20,52.819737165583504,63.95102425910506,55.10065204562926
0.85,20,58.42572277102347,71.9446232039565,61.19750274102876
0.9,20,64.19542239458775,80.25085368963718,67.4891659280765
0.95,20,70.1321603376428,88.87856346717051,73.9801416244877
1.0,20,76.23929442755413,97.83673604112622,80.67498579500234
1.05,20,82.52021585027288,107.1344899831609,87.57831008031505
1.1,20,88.97834898495587,116.78107824123387,94.69478152576546
1.15,20,95.61715124052216,126.7858874458141,102.02912231004935
1.2,20,102.44078781464987,137.15843721425026,109.5866442586551
1.25,20,109.46412264345682,147.9083794543426,117.38116199438547
1.3,20,116.67949609854031,159.04549766804053,125.40867173098822
1.35,20,124.09052050126283,170.5797062560835,133.67413227397455
1.4,20,131.7008406937638,182.5210498243095,142.18255642151973
1.45,20,139.51413388414502,194.87970249226834,150.9390106964292
1.5,20,147.5341094931971,207.66596720470773,159.94861507940774
1.55,20,155.76450900263757,220.8902750464253,169.216542743753
1.6,20,164.2091058048308,234.5631845609223,178.7480197915797
1.65,20,172.87170505396276,248.69538107323984,188.54832499167262
1.7,20,181.75614351865158,263.2976760173102,198.62278951905571
1.75,20,190.86628943596935,278.38100626810814,208.97679669635227
1.8,20,200.20604236685915,293.9564334788529,219.61578173700622
1.85,20,209.77933305292967,310.035143423471,230.54523149042495
1.9,20,219.59012327461048,326.628445344502,241.77068418909337
1.95,20,229.64240571065483,343.7477713066002,253.29772919770937
2.0,20,239.9402037989725,361.40467555575543,265.1320067643731
2.05,20,250.4875715987837,379.6108338843422,277.2792077738707
2.1,20,261.2885936540772,398.3780430020747,289.74507350307397
2.15,20,272.34738485836084,417.71821991293825,302.5353953784811
2.2,20,283.66809032069347,437.64340129814246,315.6560147359179
2.25,20,295.25488523298355,458.16574290513046,329.1128225824086
2.3,20,307.111974738545,479.29751894266917,342.9117593602326
2.35,20,319.24359380189526,501.0511214820249,357.05881471316684
2.4,20,331.65400707978733,523.4390598642276,371.56002725492306
2.45,20,344.347508793459,546.4739601134125,386.4214843397748
2.5,20,357.3284226020922,570.1685643562221,401.649321835376
2.55,20,370.60110147746724,594.5357302472426,417.24972389776366
2.6,20,384.16992757980177,619.5884304004448,433.2289227485404
2.65,20,398.0393121347594,645.3397518265906,449.59319845422164
2.7,20,412.21369531162304,671.8028953765665,466.34887870774764
2.75,20,426.69754610260907,698.9911751905926,483.5023386121338
2.8,20,441.49536220332396,726.9180181532685,501.0600004662611
2.85,20,456.6116698943418,755.596963354387,519.0283335527777
2.9,20,472.0510239238913,785.0416615554744,537.4138539281023
2.95,20,487.81800739164663,815.2658746619934,556.2231242145164
3.0,20,503.9172316336005,846.2834752011477,575.4627533943127
0.0,10,-13.8936741436112,-23.087683310676766,-15.760606764867212
0.05,10,-10.779580946953782,-19.24120994508537,-12.498906444812496
0.1,10,-7.572067095514468,-15.233509487753317,-9.129798277905799
0.15,10,-4.269171177583053,-11.05950330995652,-5.6506628445561535
0.2,10,-0.868955664907145,-6.714022424371846,-2.0588802607416246
0.25,10,2.6305086567857128,-2.1918078403041497,1.6481822170203886
0.3,10,6.231383189858142,2.512489048097466,5.473361719666814
0.35,10,9.93633104919638,7.404306059947863,9.419914046863752
0.4,10,13.746550449340035,12.489169823651181,13.489947511153954
0.45,10,17.664102838982878,17.77269537299555,17.68627737823436
0.5,10,21.69107931388301,23.26058574221561,22.01176160070435
0.55,10,25.82959732854895,28.95863155901912,26.469298110081606
0.6,10,30.08179856977813,34.872710635261406,31.06182303605607
0.65,10,34.45181281002778,41.008807318085516,35.793875586668065
0.7,10,38.94349379518602,47.3729883429056,40.66979172341911
0.75,10,43.555745493556856,53.97139182551258,45.68998970263591
0.8,10,48.29130335152121,60.81025371427646,50.857954678304964
0.85,10,53.1531738180969,67.89589764561714,56.17740552401895
0.9,10,58.14302337650561,75.23473463919252,61.65101596451381
0.95,10,63.26688047393536,82.83326277401626,67.28494000036498
1.0,10,68.52640695817792,90.69806684888965,73.08188359095324
1.05,10,73.9214925382289,98.83581803006456,79.04316695589308
1.1,10,79.45402423863331,107.2532734886241,85.17171460109347
1.15,10,85.12640905570608,115.9572760296888,91.47088218872084
1.2,10,90.94107402773233,124.95475371522886,97.94405981569736
1.25,10,96.90046610816583,134.25271948198537,104.59467183216718
1.3,10,103.00705204402382,143.85827075577086,111.42617666311563
1.35,10,109.26450961568763,153.77858906322265,118.4430096527247
1.4,10,115.70331648002106,164.0209396419135,125.6708307914312
1.45,10,122.29835870473669,174.59267104959218,133.09131456581844
1.5,10,129.05296374275332,185.50121477320388,140.70867206310936
1.55,10,135.96868302469613,196.75408483824413,148.5257274590665
1.6,10,143.04812489442588,208.35887741891722,156.5461591941718
1.65,10,150.29391696652445,220.3232704494983,164.77367877338546
1.7,10,157.70870603981578,232.65502323723945,173.21203061406595
1.75,10,165.2951580137545,245.36197607710625,181.8649918964152
1.8,10,173.0559578072521,258.45204986859324,190.7363724161698
1.85,10,180.99380927955514,271.9332457348222,199.83001443928754
1.9,10,189.11143515282788,285.8136446440996,209.14979255839873
1.95,10,197.41157693614676,300.10140703408246,218.69961355083353
2.0,10,205.8969948506663,314.8047724386721,228.48341623806897
2.05,10,214.57046775575867,329.9320591177429,238.50517134646987
2.1,10,223.43479307597684,345.4916636897882,248.76888136923228
2.15,10,232.49278672872413,361.49206076755263,259.27858042945877
2.2,10,241.74728305254516,377.94180259670895,270.0383341443179
2.25,10,251.2011347359789,394.8495186976208,281.0522394902576
2.3,10,260.8630963862047,412.2239155102261,292.32905825011255
2.35,10,270.7345219603128,430.0737760420656,303.8717374842356
2.4,10,280.8143875480264,448.40795951947416,315.681370472517
2.45,10,291.10562681137935,467.23540104194416,327.7621846094952
2.5,10,301.6129069837227,486.56511123966453,340.1197877185385
2.55,10,312.3468398510318,506.4061759342361,352.7644785271182
2.6,10,323.301464439518,526.7677558025565,365.69353399955924
2.65,10,334.479793472633,547.6590860438631,378.91130923292747
2.7,10,345.8848575127245,569.0894760499258,392.42218959617344
2.75,10,357.5197048943622,591.068309078368,406.2305906054694
2.8,10,369.38740165817563,613.6050419291006,420.3409578006123
2.85,10,381.49103148520476,636.7092046238466,434.757766622495
2.9,10,393.83369563176916,660.3904000887338,449.485522291651
2.95,10,406.4185128648576,684.658303839931,464.52875968786384
3.0,10,419.2486193980395,709.5226636722989,479.8920432308438
0.0,4,-11.688010572164576,-19.6685934014455,-13.30998142995331
0.05,4,-8.854035275052198,-16.097431144665197,-10.327036868944905
0.1,4,-5.9420875016705015,-12.38911149304922,-7.253898235171629
0.15,4,-2.950274147592591,-8.53960336697831,-4.08821768171479
0.2,4,0.12212601884575847,-4.544807860091882,-0.8285667294166688
0.25,4,3.2767019397604624,-0.40055850819281646,2.5271896160461216
0.3,4,6.514515748949989,3.897378436228771,5.9807813869788395
0.35,4,9.837485893021958,8.353303724221783,9.53463529209506
0.4,4,13.24792538077666,12.971584825901704,13.191506226326212
0.45,4,16.748698853657594,17.75665564194002,16.9546017579999
0.5,4,20.33936534309857,22.713016211698612,20.82451338074536
0.55,4,24.02150023880305,27.84523651167019,24.803452975191576
0.6,4,27.80175428484175,33.15796072939754,28.897683222344874
0.65,4,31.683565974810524,38.655890437996554,33.110922034308274
0.7,4,35.66270661015969,44.34378852445733,37.44080745891871
0.75,4,39.74048336000058,50.226488200785326,41.889395168604
