dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
4.0,0.35,0,2.752159746990923,-7.724008629930013,0.9213901262348001,781.3124800941839,3086.8015070938172,658.0017196372287,0.038396929223994514,0.009718797898425481,0.039453674054177885,21.079902426666617,26.47198579999531,1
