t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.10935,43627.6,-10538.5,12755.8,2400.39,-87.6095,-5143.28
0.1,6.11882,43688.2,-10878.6,11808.6,2408.66,-85.9495,-5160.78
0.2,6.11894,43641.1,-10582.4,12914.7,2420.31,-120.961,-5139.04
0.3,6.10302,43562.4,-9908.32,14376.5,2433.35,-174.422,-5062.57
0.4,6.07715,43543.2,-8449.99,14022.0,2439.85,-183.309,-5003.49
0.5,6.07103,43660.0,-7093.61,12221.4,2483.59,-86.667,-4958.69
0.6,6.08132,43780.0,-6877.57,10515.6,2521.3,9.5005,-4910.77
0.7,6.10487,43824.1,-9890.79,10836.8,2553.42,10.3595,-4893.6
0.8,6.12245,43740.0,-15041.2,13394.0,2606.26,-90.7914,-5007.03
0.9,6.12084,43601.7,-20700.3,15837.4,2639.8,-203.163,-5130.17
1.0,6.11208,43550.4,-22969.5,15388.8,2650.78,-245.276,-5182.91
1.1,6.11061,43598.9,-23550.1,12071.0,2636.64,-150.408,-5096.59
1.2,6.12269,43673.3,-24321.3,8176.09,2630.76,-11.1398,-5019.68
1.3,6.1446,43702.8,-25542.8,6923.72,2653.85,66.1106,-5024.9
1.4,6.16561,43613.0,-25913.4,9398.34,2682.73,14.3633,-4971.46
1.5,6.16464,43437.3,-24979.4,13462.3,2694.7,-116.518,-4824.97
1.6,6.14467,43321.5,-23334.2,15242.4,2666.35,-224.645,-4745.1
1.7,6.12567,43360.4,-22180.2,13402.7,2640.19,-203.516,-4817.8
1.8,6.11586,43472.2,-21962.6,8908.72,2610.62,-120.12,-4890.15
1.9,6.12732,43628.9,-22259.2,5300.25,2621.79,-48.8206,-4926.97
2.0,6.14836,43644.3,-22273.1,5168.22,2611.4,-73.343,-5016.85
2.1,6.15067,43516.8,-22001.6,7176.99,2569.05,-196.728,-5121.69
2.2,6.14434,43429.4,-20092.0,8701.56,2543.15,-258.125,-5141.73
2.3,6.1419,43406.9,-16079.4,8423.72,2506.04,-171.848,-5047.8
2.4,6.14157,43437.4,-11900.2,6406.78,2471.75,-57.0858,-4912.97
2.5,6.15911,43505.6,-9019.55,5064.67,2474.67,-12.3325,-4854.07
2.6,6.17241,43430.3,-9123.44,6490.56,2457.24,-34.0933,-4831.66
