design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC1.2-j-s4,0.49,center,30,1332.0,2.6467,1.0102,9.557163661880308e-05,9.052096188716628e-06,313900.6619679222,3314149.4936161614,295444.8096063427,2.687
a01,DLC1.2-j-s5,0.54,center,30,1332.0,2.3981,0.6504,9.751148336586469e-05,1.3856428202181406e-05,307656.072541113,2165060.112336679,280098.6272093655,2.733
a01,DLC1.2-j-s6,0.55,center,30,1332.0,1.6473,0.3005,0.00010201681393287162,6.512028181749961e-06,294069.1719674797,4606859.66993745,282724.0304617917,2.843
a01,DLC1.2-k-s1,0.59,center,30,538.2,2.2361,0.1892,3.5347970045407436e-05,8.1699358154699e-06,848705.0306272886,3671999.4719168465,725783.9604115371,2.753
a01,DLC1.2-k-s2,0.62,center,30,538.2,2.0413,0.5384,2.641950314383705e-05,6.18180017788624e-06,1135524.7612594932,4852955.310221299,969127.59061209,2.848
a01,DLC1.2-k-s3,0.61,center,30,538.2,2.8334,0.7291,3.2118251814989216e-05,9.024663778912061e-06,934048.3464918644,3324223.564993194,771622.2938057634,2.827
a01,DLC1.2-k-s4,0.6,center,30,538.2,2.1637,0.149,4.498777676550227e-05,1.2548911880860705e-05,666847.8008231947,2390645.5224819346,551661.5103223453,3.086
a01,DLC1.2-k-s5,0.5,center,30,538.2,0.413,0.7737,3.1904823081862607e-05,1.2843245812830459e-05,940296.7044520153,2335858.1185162608,715765.8527289466,2.818
a01,DLC1.2-k-s6,0.57,center,30,538.2,2.868,0.5694,3.378684643419017e-05,9.00387499054587e-06,887919.5061437245,3331898.7693076814,740885.0904650122,2.665
a01,DLC2.4.1-a-s1,0.32,center,3,50.0,2.9297,1.1336,2.463220800735085e-06,2.5302208486896926e-07,12179176.138431143,118566725.17553511,11399308.83792529,0.419
a01,DLC2.4.1-a-s2,0.4,center,3,50.0,1.8501,0.3596,2.808118473713356e-06,2.889761525604683e-07,10683309.938960327,103814794.86866133,9997918.648151273,0.435
a01,DLC2.4.1-a-s3,0.33,min_pos,3,50.0,3.6714,0.9045,3.0494704989045123e-06,3.1812284218096343e-07,9837773.479289982,94303193.67929754,9197541.143883552,0.502
a01,DLC2.4.1-a-s4,0.42,min_pos,3,50.0,4.2687,0.582,2.9347464491859236e-06,2.9353474977014753e-07,10222348.171959378,102202550.20399292,9585827.916403748,0.404
a01,DLC2.4.1-a-s5,0.43,center,3,50.0,2.3127,0.4765,2.8967593897525506e-06,3.028628075137709e-07,10356400.364533791,99054751.0480828,9680849.104444653,0.416
a01,DLC2.4.1-a-s6,0.3,center,3,50.0,2.725,1.0966,2.5126565369772266e-06,2.4715348285488824e-07,11939554.634112695,121382064.51095802,11209052.75090707,0.412
a01,DLC2.4.1-b-s1,0.91,min_pos,3,50.0,6.4252,1.048,2.4853411150344216e-06,2.284569357705258e-07,12070777.656444356,131315776.861043,11383159.443668606,0.392
a01,DLC2.4.1-b-s2,0.96,min_pos,3,50.0,5.2806,0.9239,1.7480490397218647e-06,2.105155350004521e-07,17161989.920359075,142507297.620271,15864972.093147296,0.401
a01,DLC2.4.1-b-s3,0.76,min_pos,3,50.0,6.7414,0.48,2.62494889192892e-06,2.1003008763657788e-07,11428793.944233624,142836678.00924793,10866932.002337944,0.378
a01,DLC2.4.1-b-s4,0.89,min_pos,3,50.0,5.6937,0.6202,2.3292343243429853e-06,1.905075093343032e-07,12879768.980934195,157474107.47655046,12231579.623832172,0.341
a01,DLC2.4.1-b-s5,0.79,min_pos,3,50.0,7.0778,1.3444,3.3702918201005743e-06,4.319775840700324e-07,8901306.356048645,69448048.01523308,8183906.474092826,0.337
a01,DLC2.4.1-b-s6,0.69,min_pos,3,50.0,4.2872,0.3834,2.4250916509250166e-06,2.2926968483776337e-07,12370666.48122636,130850269.28539945,11644745.661507543,0.411
a01,DLC2.4.2-a-s1,0.27,center,15,25.0,2.6526,1.666,4.535650356062863e-06,2.1757996144570374e-07,6614266.4546217965,137880344.31418166,6427119.5880638715,1.52
a01,DLC2.4.2-a-s2,0.18,center,15,25.0,1.539,1.3089,3.166160659415718e-06,1.676674646589129e-07,9475198.269166855,178925589.7739565,9176617.784129154,1.626
a01,DLC2.4.2-a-s3,0.21,center,15,25.0,2.1725,1.6729,3.079306800760404e-06,1.548893547086205e-07,9742452.422276273,193686648.48811796,9452171.616510712,1.524
a01,DLC2.4.2-a-s4,0.18,center,15,25.0,1.4771,1.4914,2.7830730525586976e-06,1.381061232936889e-07,10779451.143913971,217224256.85792112,10462976.44952195,1.571
a01,DLC2.4.2-a-s5,0.24,center,15,25.0,2.4178,1.5345,3.250686938361136e-06,1.5535924777800083e-07,9228818.575536154,193100831.9689358,8968753.536746755,1.531
a01,DLC2.4.2-a-s6,0.19,center,15,25.0,1.5269,1.2631,2.989181294085519e-06,1.2776799217900007e-07,10036192.8730649,234800590.4168133,9785877.70863938,1.526
a01,DLC2.4.2-b-s1,0.31,center,15,25.0,2.3602,1.2774,1.6405671155677944e-06,1.7665850983764588e-07,18286359.463944945,169819161.4294202,17056166.181356493,1.714
a01,DLC2.4.2-b-s2,0.47,center,15,25.0,2.8296,0.7148,2.2491240364640196e-06,2.6504332021305967e-07,13338526.250052784,113189043.87359764,12352882.16597107,1.629
a01,DLC2.4.2-b-s3,0.4,center,15,25.0,2.6495,0.9714,2.486169440761034e-06,1.7910010348280273e-07,12066755.993435746,167504090.8219275,11536538.146379765,1.81
a01,DLC2.4.2-b-s4,0.4,center,15,25.0,2.9538,1.6185,2.1283014833619944e-06,1.7132449211876182e-07,14095747.35277174,175106312.17400053,13398291.537654757,1.718
a01,DLC2.4.2-b-s5,0.4,center,15,25.0,2.1081,0.9652,2.2042366855027534e-06,2.427547220379086e-07,13610153.663311092,123581530.14759976,12672793.308268318,1.611
a01,DLC2.4.2-b-s6,0.28,center,15,25.0,2.9215,1.7196,1.7429512691270401e-06,1.7621845509251662e-07,17212185.177744843,170243235.78509226,16128232.66174752,1.675
a01,DLC4.1-a-y1,0.34,center,10,10000.0,1.6743,1.4541,0.0007714418575627308,5.157036359212296e-05,38888.21912617116,581729.4645675585,37311.36701003729,1.217
a01,DLC4.1-a-y2,0.35,center,10,10000.0,1.7506,1.5378,0.0007557346428784826,5.015508225907152e-05,39696.47320352338,598144.7671651245,38099.37573438228,1.179
a01,DLC4.1-a-y3,0.34,center,10,10000.0,1.6919,1.491,0.0007616346757508433,5.053523148023988e-05,39388.96291772045,593645.2475087702,37804.62276913458,1.277
a01,DLC4.1-b-y1,0.13,center,10,500.0,1.2481,1.4865,3.674359631358887e-05,2.141518662264389e-06,816468.8002765018,14008750.205463417,787919.855264575,1.131
a01,DLC4.1-b-y2,0.1,center,10,500.0,1.2337,1.5371,3.410590421063727e-05,1.9138928349800824e-06,879613.0961583864,15674858.827878002,850093.7849440958,1.105
a01,DLC4.1-b-y3,0.16,center,10,500.0,1.2632,1.4377,3.542900874095884e-05,1.980915683992153e-06,846763.7415245418,15144511.319906756,818458.8625197317,1.232
a01,DLC4.1-c-y1,0.11,center,10,500.0,1.9577,1.4422,2.7805627446728365e-05,2.0648385402389816e-06,1078918.2893813758,14528981.039131438,1029941.9376570391,1.128
a01,DLC4.1-c-y2,0.26,center,10,500.0,2.5012,1.3422,2.4875339826905512e-05,1.829997107519938e-06,1206013.674938888,16393468.534306493,1151815.0195004407,1.193
a01,DLC4.1-c-y3,0.49,min_pos,10,500.0,3.1853,0.5181,3.715914106463015e-05,3.424889879915477e-06,807338.3598351103,8759405.71868558,761217.5895502238,1.227
a01,DLC6.4-a-s1,3.0,center,30,24340.0,0.148,0.1508,0.0009102457172442978,7.373467567068421e-05,32958.13364639913,406864.2023189579,31316.420017955992,3.571
a01,DLC6.4-a-s2,3.0,center,30,24340.0,0.5776,0.5798,0.001412758056446982,0.00011443824199231035,21235.058517697325,262150.12986669125,20177.321092947466,3.619
a01,DLC6.4-a-s3,3.0,center,30,24340.0,0.4509,0.4699,0.0015356498673783064,0.0001246028894648642,19535.703181622142,240764.88216960224,18560.861741880195,3.607
a01,DLC6.4-a-s4,3.0,center,30,24340.0,0.566,0.5812,0.0009741067873155918,7.904624528299613e-05,30797.44478803285,379524.66802940465,29260.490583207196,3.587
a01,DLC6.4-a-s5,3.0,center,30,24340.0,0.2313,0.2363,0.0009949142714948853,8.058663949274376e-05,30153.3517605735,372270.145384351,28651.48191449742,3.6
a01,DLC6.4-a-s6,3.0,center,30,24340.0,0.5383,0.5481,0.000974917702246565,7.900941590422881e-05,30771.82815623215,379701.5793201721,29238.275037116342,3.627
a01,DLC6.4-b-s1,0.25,center,30,292.4,2.8869,1.6523,5.381642170919439e-05,4.176320069600234e-06,557450.6637046547,7183357.477405141,530925.3788310713,3.606
a01,DLC6.4-b-s2,0.25,center,30,292.4,2.6207,1.2044,5.7469430031000604e-05,4.4830637151092335e-06,522016.6614462188,6691852.2480265545,497039.0534928259,3.566
a01,DLC6.4-b-s3,0.17,center,30,292.4,2.3981,1.4555,5.129540606546163e-05,3.881837906950106e-06,584847.6949712596,7728297.9658392,557756.8232688399,3.576
a01,DLC6.4-b-s4,0.37,center,30,292.4,2.4481,0.2169,6.448364492637009e-05,5.444853778370901e-06,465234.24713747425,5509789.834792587,441013.4697963832,3.543
a01,DLC6.4-b-s5,0.49,min_pos,30,292.4,4.2562,0.6852,7.98745593495193e-05,7.708046487674827e-06,375588.9264906542,3892036.723957234,353066.75511318987,3.477
a01,DLC6.4-b-s6,0.19,center,30,292.4,2.2617,1.2793,5.062225607448559e-05,3.8038320100245608e-06,592624.7134433914,7886783.622656957,565381.0512882913,3.572
a02,DLC1.2-a-s1,0.18,center,30,37800.0,1.6995,1.5946,0.008208498198033615,0.00010994350694803408,3654.7489292483056,272867.4101161773,3629.5558017557805,2.907
a02,DLC1.2-a-s2,0.16,center,30,37800.0,1.5067,1.4279,0.008214679318332902,0.0001107859783491551,3651.998920158485,270792.3913029089,3626.6305649746555,2.914
a02,DLC1.2-a-s3,0.16,center,30,37800.0,1.5265,1.45,0.008269476932304773,0.00011459492634556764,3627.798982400541,261791.69494409606,3601.8229507071446,2.998
a02,DLC1.2-a-s4,0.16,center,30,37800.0,1.4666,1.3963,0.008386462975888907,0.00011726386065429624,3577.1933992017903,255833.29623133026,3551.321771864268,3.003
a02,DLC1.2-a-s5,0.18,center,30,37800.0,1.6613,1.5763,0.008533974381394558,0.00012811647049167663,3515.3609161758022,234161.93003809778,3487.8376215353187,2.836
a02,DLC1.2-a-s6,0.17,center,30,37800.0,1.5254,1.4492,0.008291956281430706,0.00011228924544568062,3617.964082514887,267167.1706487008,3592.716406892549,2.893
a02,DLC1.2-b-s1,0.19,center,30,45700.0,1.6127,1.4515,0.008021484439273249,7.610991713733667e-05,3739.956142421691,394166.7673329147,3722.4221724146187,2.483
a02,DLC1.2-b-s2,0.19,center,30,45700.0,1.5857,1.4677,0.0078013349471785535,7.317121865358755e-05,3845.4957008159045,409997.27149588906,3827.6984891409943,2.683
a02,DLC1.2-b-s3,0.19,center,30,45700.0,1.7541,1.5905,0.0077559449117602835,7.433144137122355e-05,3868.000655150505,403597.7164787512,3849.661850535176,2.547
a02,DLC1.2-b-s4,0.2,center,30,45700.0,1.8435,1.6903,0.007823101555712616,7.164673831536792e-05,3834.7961849086932,418721.08494246873,3817.5159243929825,2.488
a02,DLC1.2-b-s5,0.19,center,30,45700.0,1.8181,1.6636,0.008050152673896197,9.319480961739307e-05,3726.637396242112,321906.3392388868,3704.810602890456,2.546
a02,DLC1.2-b-s6,0.19,center,30,45700.0,1.7367,1.5931,0.007776607334035921,7.18780978485965e-05,3857.723389054097,417373.3153483246,3840.1601319749043,2.618
a02,DLC1.2-c-s1,0.18,center,30,45040.0,1.6512,1.5048,0.006830301412281997,0.0001890605763296122,4392.1926997328555,158679.30047826242,4324.308080217345,2.542
a02,DLC1.2-c-s2,0.2,center,30,45040.0,1.764,1.5667,0.006916349545950439,0.0001802340127318837,4337.548268879089,166450.2695427862,4274.83985391251,2.619
a02,DLC1.2-c-s3,0.19,center,30,45040.0,1.7383,1.5748,0.0067518945343561215,0.00014118481721729295,4443.197364435859,212487.43732711696,4392.882654825756,2.541
a02,DLC1.2-c-s4,0.2,center,30,45040.0,1.5536,1.3557,0.006400334365673954,0.00016705961151778379,4687.255116060019,179576.61775603043,4619.368298710046,2.711
a02,DLC1.2-c-s5,0.18,center,30,45040.0,1.472,1.2617,0.006718391295394997,0.00019325033025592955,4465.354678070474,155239.0619993753,4393.341549074623,2.609
a02,DLC1.2-c-s6,0.2,center,30,45040.0,1.8658,1.6571,0.007120038699090404,0.0002402090803420722,4213.460244792285,124891.19877266168,4132.430478426608,2.592
a02,DLC1.2-d-s1,0.19,center,30,38180.0,1.969,1.7514,0.010148474354752789,0.0004213963209492246,2956.109357063137,71191.88874839465,2884.683556806082,2.692
a02,DLC1.2-d-s2,0.19,center,30,38180.0,1.7043,1.5634,0.009743109173920633,0.00030907266677656975,3079.09923459556,97064.55220670535,3023.7723475452785,2.661
a02,DLC1.2-d-s3,0.18,center,30,38180.0,1.7072,1.5724,0.009442519057593721,0.0003309199775508661,3177.1182898353645,90656.35813839213,3113.4027402022925,2.629
a02,DLC1.2-d-s4,0.18,center,30,38180.0,1.5427,1.3592,0.00931518299467705,0.00032971950008978644,3220.548648066583,90986.4293492822,3155.2512596519864,2.703
a02,DLC1.2-d-s5,0.2,center,30,38180.0,1.8352,1.6354,0.009998433192684049,0.00042523955466991926,3000.470115852881,70548.47008126206,2926.042734620483,2.772
a02,DLC1.2-d-s6,0.19,center,30,38180.0,1.6906,1.5183,0.009229756763125836,0.0003301138102820788,3250.3565120864487,90877.74902348168,3183.695472379148,2.729
a02,DLC1.2-e-s1,0.21,center,30,28490.0,1.5065,1.211,0.00729874542734212,0.00029080596591598694,4110.295433461182,103161.5699681585,4015.3799992433924,2.645
a02,DLC1.2-e-s2,0.22,center,30,28490.0,1.7666,1.4586,0.007175306333121289,0.00028879107698863443,4181.006162973097,103881.32594962645,4083.3814694575017,2.674
a02,DLC1.2-e-s3,0.2,center,30,28490.0,1.9859,1.7788,0.005912336644582119,0.00018379358080159133,5074.135964076245,163226.5929482356,4984.975889745295,2.707
a02,DLC1.2-e-s4,0.22,center,30,28490.0,1.7395,1.4446,0.006866735691038742,0.00024611730805976185,4368.888122365148,121893.09332408042,4279.078540723817,2.696
a02,DLC1.2-e-s5,0.2,center,30,28490.0,1.6605,1.4531,0.006781140013419072,0.00030758467061007893,4424.0348880326255,97534.11943611002,4306.28533388997,2.816
a02,DLC1.2-e-s6,0.2,center,30,28490.0,1.4704,1.2152,0.006709504651955567,0.0002375679976550944,4471.268976802354,126279.63486712782,4380.579787845481,2.584
a02,DLC1.2-f-s1,0.26,center,30,18970.0,2.0828,1.6885,0.0029520957934909657,0.00010166582159172881,10162.271856538862,295084.42001752043,9962.357715882743,2.681
a02,DLC1.2-f-s2,0.26,center,30,18970.0,1.9399,1.6651,0.0027869070761758676,7.656872074159721e-05,10764.621560746597,391804.90034884453,10599.610913663153,2.806
a02,DLC1.2-f-s3,0.25,center,30,18970.0,1.8696,1.358,0.0031767285719367716,0.00015748884113720208,9443.677456431147,190489.68665573213,9166.711002426076,2.726
a02,DLC1.2-f-s4,0.26,center,30,18970.0,2.0706,1.661,0.0030361769021857005,0.00011977242738985118,9880.847185947376,250475.01043250982,9655.15806424118,2.641
a02,DLC1.2-f-s5,0.25,center,30,18970.0,1.925,1.5585,0.0031068482710626126,0.00012825067606559565,9656.08790085501,233916.89556986094,9424.273709661285,2.8
a02,DLC1.2-f-s6,0.28,center,30,18970.0,2.0128,1.4944,0.0030530231524290284,0.00011336260122463563,9826.325744084705,264637.54074020387,9616.322956108877,2.656
a02,DLC1.2-g-s1,0.3,center,30,11340.0,2.4484,1.8465,0.001297228497456222,5.1992829679057946e-05,23126.226458043428,577002.6402714454,22588.71121423962,2.851
a02,DLC1.2-g-s2,0.29,center,30,11340.0,1.999,1.3765,0.001367763194938367,6.543014344988405e-05,21933.62133958564,458504.267577808,21314.909832128476,2.693
a02,DLC1.2-g-s3,0.3,center,30,11340.0,1.9297,1.1103,0.0012547029680170035,4.199689563287565e-05,23910.04147173855,714338.5135475503,23454.209459105885,2.761
a02,DLC1.2-g-s4,0.31,center,30,11340.0,2.5289,1.8299,0.001442827402429304,5.708192378879732e-05,20792.507786786333,525560.4227881277,20316.07648049489,2.793
a02,DLC1.2-g-s5,0.33,center,30,11340.0,1.7075,1.0384,0.0013618698101217055,4.6666357897114184e-05,22028.537366078337,642861.396343407,21597.573243726278,2.789
a02,DLC1.2-g-s6,0.32,center,30,11340.0,1.755,0.9779,0.0014096678218382317,6.094336709833768e-05,21281.609422622325,492260.2971967772,20744.1670292942,2.672
a02,DLC1.2-h-s1,0.38,center,30,6126.0,2.2092,0.987,0.0006761040293149803,4.747896115880045e-05,44371.869859133374,631858.8121517769,42474.80442202375,2.559
a02,DLC1.2-h-s2,0.42,center,30,6126.0,2.7841,1.899,0.0006407531226679533,2.6788205723907678e-05,46819.90448222349,1119895.8343531718,45680.14657657808,2.661
a02,DLC1.2-h-s3,0.37,center,30,6126.0,2.2125,1.3034,0.0006056402274950916,2.794401974110177e-05,49534.358251067686,1073574.964444867,48191.13492913256,2.72
a02,DLC1.2-h-s4,0.38,center,30,6126.0,2.9564,1.9215,0.0006110781425823654,2.943787636456316e-05,49093.55761477983,1019095.2509099303,47698.0808676639,2.733
a02,DLC1.2-h-s5,0.39,center,30,6126.0,2.4642,1.5363,0.0006300484701766635,2.813126858147399e-05,47615.384244307585,1066428.9778867874,46369.71916726735,2.708
