idx,dmg_UW,dmg_DW
0,7.968798251199159e-10,1.4650361025130227e-10
1,7.895409210601194e-10,1.475005491237342e-10
2,7.865059548517929e-10,1.5097252102023338e-10
3,7.841897776727705e-10,1.5614859485516424e-10
4,7.905779593941521e-10,1.6468157785928286e-10
5,8.142506601846563e-10,1.784432403760925e-10
6,8.539517238079595e-10,1.969235198353452e-10
7,9.008807563329167e-10,2.175995205987685e-10
8,9.494080185113793e-10,2.3860724901230837e-10
9,1.0033420748470318e-09,2.607335869976909e-10
10,1.0678879384760176e-09,2.8563304689113024e-10
11,1.138755414019791e-09,3.1240471102748614e-10
12,1.2057386615614898e-09,3.379502310348155e-10
13,1.26451502651274e-09,3.602846994504955e-10
14,1.3172025707871761e-09,3.789238793935726e-10
15,1.3613586744005777e-09,3.9255293526901583e-10
16,1.3888765405129063e-09,3.9852081342733883e-10
17,1.3983943091715029e-09,3.966736583020146e-10
18,1.399708387443777e-09,3.9057145867896254e-10
19,1.4010366040729696e-09,3.831684241792622e-10
20,1.3979508635817858e-09,3.732903800878774e-10
21,1.381862897099702e-09,3.5840140103525387e-10
22,1.3531394995852394e-09,3.3920002727151756e-10
23,1.3180186067556301e-09,3.182160720373769e-10
24,1.2762170489033246e-09,2.9600568125998656e-10
25,1.2220568998356265e-09,2.7123559736373184e-10
26,1.1565374907379564e-09,2.4461745679366874e-10
27,1.090197033474034e-09,2.1940486928332735e-10
28,1.0313176241431507e-09,1.9788302669651585e-10
29,9.789663903738222e-10,1.7969375448684804e-10
30,9.295738000598422e-10,1.6382066796517824e-10
31,8.847897280403481e-10,1.506057043038409e-10
32,8.487546745032412e-10,1.4086676060356344e-10
33,8.191859104013384e-10,1.3382895093738784e-10
34,7.922708575981711e-10,1.2865351156412586e-10
35,7.638862203041454e-10,1.2435838013182676e-10
36,7.427375456776445e-10,1.2268551820936996e-10
37,7.398687975858968e-10,1.2586753572286128e-10
38,7.55072960341012e-10,1.3362407014477688e-10
39,7.79447408671481e-10,1.4368644481892397e-10
40,8.061426548130257e-10,1.541539410723891e-10
41,8.375050633221769e-10,1.653851383691384e-10
42,8.779860087827209e-10,1.7860114553356884e-10
43,9.234862054837548e-10,1.9313302462494728e-10
44,9.644992511336582e-10,2.0663539208373376e-10
45,9.976922109186379e-10,2.1778874783554973e-10
46,1.0264258031772136e-09,2.2680873459063738e-10
47,1.0503983091869775e-09,2.3315205355837946e-10
48,1.0628572823033207e-09,2.349081208776911e-10
49,1.0613112998973613e-09,2.316478655789326e-10
50,1.0531192488612055e-09,2.257187732379785e-10
51,1.0455320912674326e-09,2.1930814702101585e-10
52,1.0357757902124857e-09,2.117451395403874e-10
53,1.017020151830887e-09,2.0143435405663035e-10
54,9.894975356567508e-10,1.888593742786183e-10
55,9.587177062253188e-10,1.757823769211807e-10
56,9.251578661049233e-10,1.6257381712347616e-10
57,8.836322087367853e-10,1.4816850624635958e-10
58,8.335640923094432e-10,1.3268461695231487e-10
59,7.825351867155004e-10,1.1807575974095066e-10
60,7.376537557641876e-10,1.0595000582972713e-10
61,6.992233473886265e-10,9.631461764954373e-11
62,6.649928217761757e-10,8.865109979215552e-11
63,6.362016310588373e-10,8.311914471316721e-11
