t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.32824,42125.7,40256.2,-8512.42,1177.82,-115.987,-4164.37
0.1,6.29599,42034.3,36387.5,-6361.7,1151.84,-67.2916,-4395.35
0.2,6.24948,42016.1,30797.3,-1525.77,1153.24,-194.4,-4842.3
0.3,6.20521,42159.4,27974.9,3396.74,1179.47,-358.547,-4863.99
0.4,6.1735,42357.1,26818.2,6335.8,1209.97,-421.099,-4643.69
0.5,6.14907,42540.3,21733.8,6767.45,1277.51,-398.708,-4729.69
0.6,6.15303,42782.9,13634.8,7195.89,1358.33,-313.838,-5101.63
0.7,6.18484,42970.8,11512.6,10399.8,1434.61,-303.511,-5202.98
0.8,6.21167,42937.7,14333.6,14824.9,1436.94,-451.195,-4828.54
0.9,6.2297,42904.3,16344.3,18557.3,1431.34,-529.155,-4642.07
1.0,6.23111,42825.4,14493.2,18754.1,1496.88,-477.912,-4970.02
1.1,6.23176,42866.3,9437.35,16399.1,1575.65,-244.185,-5157.51
1.2,6.2382,42910.9,7396.19,14442.9,1619.35,-74.7024,-5028.51
1.3,6.22166,42821.1,6376.83,14832.2,1602.93,-115.542,-4921.62
1.4,6.18125,42751.5,1785.59,15845.8,1554.98,-289.511,-5072.3
1.5,6.13557,42813.5,-1723.66,15740.0,1483.55,-367.141,-5289.31
1.6,6.09725,42985.3,-3578.78,13067.0,1469.49,-312.324,-5131.43
1.7,6.08362,43254.1,-1404.09,8464.72,1459.85,-273.224,-4883.6
1.8,6.08821,43432.4,-648.37,4583.37,1482.09,-292.159,-4799.92
1.9,6.07558,43456.1,800.58,1826.63,1549.17,-354.354,-4914.86
2.0,6.05609,43480.0,2913.13,-1009.99,1630.98,-358.012,-4865.37
2.1,6.04341,43568.7,7032.17,-3878.94,1703.92,-275.612,-4699.44
2.2,6.02934,43670.9,9093.51,-7181.14,1687.5,-188.334,-4635.04
2.3,6.05046,43897.2,8642.4,-9651.35,1699.25,-149.369,-4765.94
2.4,6.09271,43940.4,9758.8,-9904.71,1683.84,-175.331,-4880.29
2.5,6.1309,43846.4,11564.0,-7899.33,1654.54,-275.447,-4764.9
2.6,6.14997,43652.6,10213.6,-4583.12,1572.58,-417.918,-4641.24
2.7,6.14314,43488.5,7550.68,-275.581,1509.94,-496.586,-4893.34
2.8,6.1281,43492.1,4097.02,3000.32,1500.22,-536.784,-5071.94
2.9,6.13169,43661.4,8154.61,4571.09,1535.77,-529.542,-5052.62
3.0,6.13616,43690.4,15444.7,4403.35,1520.15,-460.857,-4840.79
3.1,6.11148,43616.8,19344.0,2461.93,1600.18,-350.366,-4762.7
