t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.97384,44911.5,-3404.4,17927.9,2424.25,79.172,-5004.95
0.1,5.98245,44809.5,-3358.08,19211.7,2446.93,-13.4265,-5022.77
0.2,5.99999,44743.4,-4225.69,20066.9,2463.92,-96.4534,-5074.44
0.3,6.03698,44703.6,-5301.24,20335.9,2460.51,-173.245,-5077.62
0.4,6.08625,44645.4,-6382.02,21145.9,2444.8,-202.947,-5057.99
0.5,6.13157,44461.3,-10290.3,22511.9,2438.42,-208.681,-5036.43
0.6,6.15963,44212.5,-16703.3,24193.1,2443.05,-150.861,-5080.34
0.7,6.16718,43970.7,-23813.5,25235.8,2445.12,-23.9668,-5114.92
0.8,6.15759,43792.3,-29324.1,24840.0,2452.75,117.471,-5053.82
0.9,6.14767,43708.0,-33548.8,23867.7,2477.37,247.845,-4957.69
1.0,6.13728,43643.5,-37987.1,22871.3,2514.59,250.595,-4927.78
1.1,6.12368,43571.7,-44192.6,22085.7,2541.95,146.999,-4949.89
1.2,6.11717,43536.4,-47814.4,21162.4,2583.13,-6.8855,-5038.58
1.3,6.11849,43545.2,-47951.7,19359.5,2615.34,-116.154,-5044.2
1.4,6.14779,43605.5,-46080.4,17442.6,2610.03,-107.841,-4969.29
1.5,6.18314,43552.5,-44487.7,15774.1,2612.66,-87.6373,-4948.07
1.6,6.21183,43438.2,-42945.4,14405.6,2607.08,-48.2122,-4980.9
1.7,6.23942,43290.8,-39202.0,12906.9,2594.04,8.2315,-4932.71
1.8,6.24813,43111.8,-31227.2,10399.6,2542.48,77.1188,-4782.38
1.9,6.25625,43037.6,-25068.0,6673.73,2552.09,115.613,-4593.41
2.0,6.27135,42967.1,-22642.6,1990.72,2558.5,72.7678,-4618.78
2.1,6.2858,42895.2,-22912.7,-2543.07,2551.99,37.083,-4798.97
2.2,6.30046,42807.6,-23299.0,-5922.92,2550.44,14.5092,-4879.55
2.3,6.31645,42736.1,-21738.7,-7215.31,2558.68,-10.718,-4888.89
2.4,6.33075,42651.5,-21017.4,-7549.69,2520.34,-78.512,-4922.38
2.5,6.33782,42554.0,-21839.7,-7344.87,2436.83,-63.7825,-5010.76
2.6,6.33604,42465.2,-21153.5,-7247.48,2399.12,37.6592,-5060.31
2.7,6.3346,42408.9,-20102.2,-7153.93,2372.66,131.952,-4879.08
2.8,6.33537,42372.0,-18175.9,-6765.55,2429.41,139.955,-4768.22
2.9,6.34143,42291.2,-17191.1,-5473.64,2444.78,139.25,-4797.19
3.0,6.34592,42201.3,-15637.3,-3869.72,2476.14,109.874,-4848.32
3.1,6.35804,42144.7,-12478.6,-2675.9,2520.95,63.5454,-4819.33
3.2,6.39143,42116.4,-9728.04,-2032.45,2530.69,35.7262,-4790.82
3.3,6.43541,42056.1,-8954.1,-1888.81,2545.77,42.4138,-4901.91
3.4,6.48638,41950.3,-11214.2,-1294.63,2554.04,94.3101,-5008.56
3.5,6.52315,41703.9,-12559.0,359.12,2510.0,92.5094,-5054.84
3.6,6.5304,41461.2,-13438.3,2984.32,2476.1,57.9895,-4991.64
3.7,6.52734,41306.8,-16201.5,5141.43,2460.61,-7.097,-4901.96
3.8,6.50997,41205.6,-20534.1,5293.39,2406.83,-53.6317,-4934.13
3.9,6.49546,41221.1,-24930.4,3209.86,2374.49,-8.5745,-4978.8
4.0,6.49223,41229.4,-26507.7,-283.62,2366.23,49.4295,-4911.2
4.1,6.49338,41219.6,-27957.2,-3063.49,2331.56,105.836,-4786.18
4.2,6.49851,41191.3,-29283.0,-4127.78,2307.86,105.091,-4867.79
