dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10,0.48,4,-3.929343006207864,6.038845811574656,1.5007158794233977,26082.022252845054,22358.848429023066,12997.687284487718,0.001150217560171262,0.0013417506762583658,0.0011050215669144979,22.62676421833336,35.24458430004597,0
