t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.48951,41023.9,2722.31,-5136.73,2009.27,-230.138,-4918.77
0.1,6.49731,41101.3,5902.23,-5745.75,1978.35,-193.184,-4861.4
0.2,6.50813,41113.8,8539.92,-7122.58,1965.71,-199.536,-4890.18
0.3,6.52063,41111.3,13651.6,-9149.79,1983.71,-214.017,-4862.45
0.4,6.53761,41099.3,18629.3,-12084.0,2017.68,-236.638,-4709.79
0.5,6.56208,41054.6,21401.5,-15404.4,2011.79,-264.291,-4707.01
0.6,6.58798,40986.3,21962.5,-17776.5,1976.0,-254.075,-4912.27
0.7,6.62167,40926.7,23352.6,-17877.5,1932.96,-226.464,-5023.67
0.8,6.66127,40921.9,27344.5,-15826.4,1855.91,-287.517,-4902.35
0.9,6.68951,40871.4,29528.1,-12286.7,1809.93,-369.953,-4752.39
1.0,6.70159,40810.2,26892.4,-9469.3,1816.8,-432.227,-4758.8
1.1,6.68472,40737.5,22483.1,-8194.42,1851.86,-397.7,-4861.87
1.2,6.66035,40736.5,20987.9,-7721.15,1915.96,-311.803,-4844.3
1.3,6.63242,40736.6,21650.2,-7276.27,1983.28,-303.635,-4714.82
1.4,6.61591,40784.5,22455.3,-6019.93,2043.45,-318.018,-4753.24
1.5,6.60277,40764.3,20853.0,-4073.62,2046.73,-302.882,-4899.8
1.6,6.58383,40760.4,18793.0,-2581.03,2037.8,-287.161,-4956.12
1.7,6.58325,40839.5,17196.9,-1090.41,2051.62,-261.137,-4876.73
1.8,6.59663,40857.8,17231.9,-45.5464,2064.14,-332.269,-4860.29
1.9,6.62315,40907.3,14095.6,410.965,2117.85,-397.368,-4825.27
2.0,6.66415,40923.3,8968.86,13.3118,2197.38,-417.118,-4811.06
2.1,6.68577,40830.8,5860.27,-2440.26,2249.51,-428.64,-4865.81
2.2,6.70032,40872.5,4988.27,-5419.11,2282.28,-293.08,-4828.93
2.3,6.72722,40892.0,3271.67,-7433.77,2353.86,-139.329,-4740.89
2.4,6.75107,40871.7,521.449,-8541.37,2341.73,-103.828,-4801.48
2.5,6.77486,40874.5,-3700.94,-8386.79,2315.18,-92.9017,-4896.37
2.6,6.76892,40733.4,-8032.91,-7793.42,2268.96,-98.3978,-4879.98
2.7,6.73079,40698.6,-11069.6,-9212.15,2233.33,-164.725,-4868.94
2.8,6.70878,40762.1,-14644.3,-12180.5,2216.42,-206.284,-4923.09
2.9,6.69109,40769.9,-16119.2,-15759.5,2249.65,-214.113,-5054.26
3.0,6.6852,40828.3,-15065.2,-19748.8,2258.91,-166.463,-5067.53
3.1,6.69699,40841.6,-8541.75,-22381.0,2245.67,-101.729,-5006.48
3.2,6.6959,40790.7,-1952.07,-23044.4,2253.73,-35.779,-4810.38
3.3,6.70148,40852.0,4323.69,-23371.0,2260.77,-26.3033,-4698.25
3.4,6.72063,40872.4,7837.94,-24094.8,2262.85,-38.7217,-4604.83
3.5,6.73911,40858.3,8999.12,-26801.4,2260.34,-52.4532,-4473.03
3.6,6.77227,40934.7,12734.9,-30833.4,2237.07,-35.9339,-4491.06
3.7,6.80857,40887.9,15182.8,-34466.8,2181.67,-65.6884,-4541.09
3.8,6.83037,40859.6,15839.8,-35419.2,2099.19,-89.6882,-4671.14
3.9,6.84261,40827.6,13200.3,-34411.6,2024.08,-160.655,-4827.24
4.0,6.84831,40818.0,11980.4,-31661.6,1993.67,-153.251,-5009.98
4.1,6.84659,40794.4,12283.4,-28293.8,1944.45,-68.245,-4956.54
4.2,6.84343,40807.1,12343.9,-23819.3,1957.14,13.931,-4773.99
4.3,6.8293,40743.8,10702.1,-17956.7,1990.16,-17.0448,-4730.71
4.4,6.80102,40723.1,7296.6,-11920.8,2066.22,-160.662,-4797.44
4.5,6.78014,40778.7,6457.92,-7244.24,2143.21,-282.513,-4862.24
4.6,6.77219,40810.8,7638.23,-5505.46,2172.15,-348.329,-4867.14
4.7,6.77865,40850.8,7480.32,-6526.48,2162.93,-315.399,-4936.89
4.8,6.80252,40894.7,4405.08,-8941.14,2127.94,-231.235,-5114.18
4.9,6.82697,40871.1,592.114,-12312.7,2103.45,-197.355,-5247.18
5.0,6.85462,40908.0,-592.89,-15671.2,2074.93,-116.784,-5212.43
5.1,6.87268,40816.2,-577.873,-19224.5,2004.65,-52.8756,-5058.87
5.2,6.87167,40793.1,-432.827,-22195.0,1979.9,3.39475,-5021.97
5.3,6.86339,40782.0,-2761.91,-24882.6,1956.19,5.50975,-5015.58
