idx,dmg_UW,dmg_DW
0,1.728413743183876e-10,2.449109385306283e-11
1,1.7242450667849271e-10,2.4437607877876887e-11
2,1.720176283246737e-10,2.4387026121216603e-11
3,1.7156089023185574e-10,2.4328442023603557e-11
4,1.7105853397943135e-10,2.4262612576043125e-11
5,1.703427137873902e-10,2.4163137108905125e-11
6,1.6961667628465055e-10,2.4063209030443135e-11
7,1.691588107267626e-10,2.399897113083232e-11
8,1.6888141186055294e-10,2.395441887142243e-11
9,1.6890874061595995e-10,2.395142682787508e-11
10,1.6937988513588263e-10,2.4012635119050883e-11
11,1.701438629992843e-10,2.4117918159482716e-11
12,1.7090016346998207e-10,2.4220467083672666e-11
13,1.717646380657158e-10,2.4342190366314195e-11
14,1.7255616811202567e-10,2.4453604304525718e-11
15,1.7338141043829623e-10,2.4575825820715257e-11
16,1.7406025532676738e-10,2.467451214547438e-11
17,1.743577512787867e-10,2.4714445947343943e-11
18,1.7476972829612317e-10,2.4766780553004494e-11
19,1.75491427656738e-10,2.486618485727952e-11
20,1.7596735409894548e-10,2.4928830881445575e-11
21,1.762828816943524e-10,2.4963674397653113e-11
22,1.765068505745465e-10,2.499024550967895e-11
23,1.764919177171748e-10,2.4990230712850086e-11
24,1.7614363930296388e-10,2.494662045796604e-11
25,1.754976015375538e-10,2.4860141437899354e-11
26,1.7482437419492884e-10,2.477050222663227e-11
27,1.7450470285091685e-10,2.4732615929300543e-11
28,1.7431627918252645e-10,2.471332261168883e-11
29,1.7399377964772094e-10,2.467123050012377e-11
30,1.7376571532013637e-10,2.4638958767607024e-11
31,1.7354350583144706e-10,2.460791916565644e-11
32,1.7334885245323918e-10,2.4582470529319955e-11
33,1.7307011897493956e-10,2.4542895336109246e-11
34,1.7263833055488495e-10,2.448348674868877e-11
35,1.7257567997458289e-10,2.4478504070177733e-11
36,1.7293143266682135e-10,2.4534622997700358e-11
37,1.7359677514078485e-10,2.4635558647594787e-11
38,1.745454857305097e-10,2.4774581550477285e-11
39,1.7547004645205785e-10,2.490670088110856e-11
40,1.7637862724662494e-10,2.5039010860917415e-11
41,1.7697831467590537e-10,2.512526831385779e-11
42,1.7709117352389115e-10,2.5136974988303888e-11
43,1.7690099688110773e-10,2.5102408833564272e-11
44,1.7670122680645585e-10,2.506871358402125e-11
45,1.7657465258127074e-10,2.504385474229651e-11
46,1.7679511736630206e-10,2.5069745080605518e-11
47,1.7710461822525868e-10,2.510841365300083e-11
