design,n_dlc,D30_UW,D30_DW,D30_Sys,life_UW_yr,life_DW_yr,life_Sys_yr,pass_UW,pass_Sys,t_s
c50,111,0.35600535538940886,0.01561031297612621,0.36537655026620497,84.26839525260831,1921.8064394916876,82.10707550373084,1,1,251.4
c45,111,0.29142746325782143,0.012712785253159877,0.299054354113183,102.94156791070668,2359.8290541833253,100.31621204433597,1,1,229.2
cmin,111,0.16183013873404856,0.006680836911039052,0.16581109407658046,185.3795605360134,4490.455372504249,180.92878626169846,1,1,166.9
