idx,dmg_UW,dmg_DW
0,3.5402528053515194e-11,4.5055737823578815e-11
1,3.667859186171659e-11,5.016026657643363e-11
2,3.879475968596434e-11,5.6204194369997443e-11
3,4.1496956728738235e-11,6.235776184131829e-11
4,4.4472775001553234e-11,6.77813628754183e-11
5,4.7422945220074714e-11,7.183338814981256e-11
6,5.02828920592261e-11,7.433741031565459e-11
7,5.3169148270366906e-11,7.554295582627914e-11
8,5.632415823493202e-11,7.596641948402545e-11
9,6.005520930494613e-11,7.621332021051363e-11
10,6.453227799151167e-11,7.679115078346162e-11
11,6.976740514236033e-11,7.786476540662587e-11
12,7.554682242769873e-11,7.929620406291048e-11
13,8.147449425024518e-11,8.060724889701664e-11
14,8.697214968506397e-11,8.106802348529216e-11
15,9.137444799480141e-11,7.997436930938868e-11
16,9.410101910795545e-11,7.679189691288819e-11
17,9.482691484310224e-11,7.132805054771154e-11
18,9.349486288526214e-11,6.39708008363357e-11
19,9.022637599621437e-11,5.545120116287583e-11
20,8.522171751433318e-11,4.669497856002541e-11
21,7.880794475220345e-11,3.844609006445079e-11
22,7.138145654620662e-11,3.120157710596007e-11
23,6.337179841503441e-11,2.517921162484061e-11
24,5.524726424696576e-11,2.0401802076725944e-11
25,4.742250160613872e-11,1.6738450207360827e-11
26,4.026723711942212e-11,1.4054410031941134e-11
27,3.407488005879532e-11,1.2239647435973634e-11
28,2.8979993622397966e-11,1.1232570168378215e-11
29,2.5016807195822153e-11,1.1049788504265246e-11
30,2.215115166015681e-11,1.179206333477102e-11
31,2.031112849997847e-11,1.359961644161525e-11
32,1.943302435107866e-11,1.664389123860432e-11
33,1.9432883419950095e-11,2.0991398680495966e-11
34,2.0180875306956656e-11,2.6428273048171756e-11
35,2.1459316178393418e-11,3.231570739297882e-11
36,2.296849802077067e-11,3.7716014850982534e-11
37,2.4387730295635735e-11,4.1723546869453055e-11
38,2.5512794772044787e-11,4.388034527902419e-11
39,2.6302786199366856e-11,4.422136469269433e-11
40,2.6844417607856363e-11,4.3080525852524115e-11
41,2.7329348555017928e-11,4.110611291006659e-11
42,2.7904812015217985e-11,3.8885769151113246e-11
43,2.8657668291324933e-11,3.682139827688562e-11
44,2.9573891205088245e-11,3.5008344417777964e-11
45,3.0526811390885224e-11,3.335221529825299e-11
46,3.134531902962498e-11,3.160811131463361e-11
47,3.1817061131383284e-11,2.962913440824998e-11
48,3.1788561734111366e-11,2.730173501277308e-11
49,3.1233643688424995e-11,2.4586070773172723e-11
50,3.022722174246098e-11,2.1651473587241358e-11
51,2.8896025850135322e-11,1.8773551670316635e-11
52,2.7377853695561386e-11,1.6244681962568247e-11
53,2.580127697283797e-11,1.4254142937048768e-11
54,2.4270829359066878e-11,1.2882974190566176e-11
55,2.2853953903017447e-11,1.2164513941072255e-11
56,2.1604859813408296e-11,1.2098029002952906e-11
57,2.055463523742271e-11,1.2674252644153165e-11
58,1.974105991234831e-11,1.3912758348748889e-11
59,1.9221438949177848e-11,1.585559184284946e-11
60,1.9042036934173913e-11,1.8582101108567006e-11
61,1.92773660011912e-11,2.2310908603941473e-11
62,2.0009804568349906e-11,2.7345222351492875e-11
63,2.134621946229466e-11,3.408769507468722e-11
