t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.72307,45190.0,-17751.6,15059.5,3490.88,185.697,-4992.34
0.1,5.76221,45171.1,-15823.3,15321.1,3538.4,192.197,-4968.46
0.2,5.78533,45098.3,-17769.3,16894.3,3589.93,136.813,-5033.23
0.3,5.78248,45042.0,-19100.2,19384.8,3658.15,26.9835,-5154.01
0.4,5.77506,45049.7,-18177.9,21703.5,3713.26,-62.3503,-5140.83
0.5,5.77628,45087.4,-14887.9,23300.8,3749.68,-88.5,-5038.92
0.6,5.78178,45089.9,-12539.4,23976.4,3752.25,-59.9198,-5002.26
0.7,5.78615,45065.4,-12289.9,25081.3,3770.46,38.377,-5075.51
0.8,5.76964,44979.7,-11790.5,27025.3,3778.48,97.9489,-5116.11
0.9,5.73283,44938.8,-9135.38,29313.4,3742.55,98.2554,-5044.66
1.0,5.69223,44953.2,-6001.0,31169.0,3682.7,94.654,-4972.63
1.1,5.66456,45000.9,-4391.24,32702.0,3627.84,130.665,-5026.44
1.2,5.65101,45042.9,-4376.53,33660.1,3588.32,103.317,-5133.51
1.3,5.65693,45095.2,-4547.53,35495.0,3593.68,52.1101,-5156.1
1.4,5.6656,45075.7,-2879.16,38560.8,3593.33,-4.2885,-5136.76
1.5,5.67375,45091.3,-2632.69,41520.2,3611.41,-36.7412,-5076.06
1.6,5.69738,45149.7,-5307.6,43269.5,3623.05,-31.6849,-5026.02
1.7,5.72943,45155.7,-8240.85,43228.3,3623.29,15.0388,-5032.26
1.8,5.76478,45181.2,-10305.3,41128.9,3602.15,61.0962,-4966.94
1.9,5.80654,45178.2,-11744.4,38341.7,3578.9,103.758,-4847.57
2.0,5.827,45093.9,-15148.6,36059.1,3578.48,130.906,-4850.24
2.1,5.82807,45061.9,-20053.5,34267.8,3605.13,116.955,-5042.66
2.2,5.82634,45058.1,-24012.8,32879.8,3638.28,95.1085,-5196.69
2.3,5.81635,45039.5,-25097.9,30847.4,3651.99,86.4818,-5174.24
2.4,5.80999,45057.7,-24638.1,28000.6,3668.7,125.124,-5092.05
2.5,5.79887,45017.3,-24739.7,25159.8,3661.3,168.379,-5064.48
2.6,5.77904,44994.9,-25623.3,23885.2,3647.44,204.995,-5019.62
2.7,5.75176,44977.0,-24813.7,24031.2,3610.46,155.142,-4917.94
2.8,5.72564,44992.7,-23147.6,24895.3,3600.5,79.5667,-4801.71
2.9,5.70729,45019.4,-23592.0,24973.3,3626.12,47.8703,-4797.65
3.0,5.69112,45008.1,-25471.1,23205.0,3620.67,68.284,-4954.33
3.1,5.67643,45024.1,-28485.4,20442.5,3636.56,138.482,-5080.82
3.2,5.66898,45052.5,-30335.1,17695.0,3614.85,196.092,-5109.64
3.3,5.68345,45132.5,-28720.1,15546.5,3576.29,210.849,-5152.14
3.4,5.72269,45193.4,-26477.4,14229.9,3521.96,201.901,-5110.35
3.5,5.77228,45206.9,-25232.0,13905.1,3526.54,208.078,-5018.87
3.6,5.81021,45150.5,-23850.6,14253.2,3551.69,190.693,-4990.09
3.7,5.82506,45072.8,-22858.8,14821.5,3587.44,135.199,-4969.55
3.8,5.82068,45049.9,-19793.4,15732.8,3627.4,111.768,-4956.89
3.9,5.81874,45074.3,-16684.2,16478.0,3683.84,116.811,-4929.93
4.0,5.82568,45107.7,-14236.2,17096.9,3714.66,140.406,-4977.89
4.1,5.83649,45100.7,-13050.5,18290.6,3730.18,191.615,-5087.37
4.2,5.83125,45025.9,-11772.6,20326.6,3732.76,226.658,-5153.3
4.3,5.80481,44968.5,-9780.37,22879.4,3709.24,214.782,-5107.99
4.4,5.77071,44960.3,-9118.34,25593.6,3699.38,185.142,-5033.71
4.5,5.74584,45006.6,-9937.85,28129.2,3714.86,167.214,-5074.57
4.6,5.73272,45036.5,-11397.2,29779.3,3716.77,112.084,-5148.63
4.7,5.72424,45031.8,-12281.3,31114.7,3743.88,82.4125,-5134.68
4.8,5.70424,44979.7,-11652.2,32176.6,3729.71,79.9271,-5093.37
4.9,5.68189,45008.3,-12707.1,32669.0,3723.91,103.025,-5066.93
5.0,5.67737,45065.9,-13587.7,32293.2,3672.95,118.704,-5115.31
5.1,5.69559,45139.0,-13177.4,31241.5,3579.82,154.343,-5092.16
5.2,5.73334,45179.6,-12475.9,29338.8,3492.9,175.157,-4955.04
5.3,5.77571,45181.3,-12825.5,27843.2,3453.82,218.65,-4914.64
5.4,5.79722,45090.8,-16796.1,26355.4,3436.29,201.574,-4987.78
5.5,5.80199,45074.3,-20709.5,25072.6,3459.42,175.759,-5134.23
5.6,5.80591,45083.4,-22821.2,24146.3,3517.96,180.766,-5161.57
5.7,5.80951,45085.2,-23255.6,23078.7,3546.07,179.358,-5090.51
5.8,5.81791,45103.8,-23862.2,21471.5,3575.98,147.637,-5060.93
5.9,5.82199,45065.9,-24350.4,19598.6,3579.72,131.287,-5053.33
6.0,5.8123,45033.5,-23399.2,17670.6,3593.39,151.686,-4962.38
6.1,5.80229,45036.3,-23038.3,15872.1,3618.98,153.289,-4800.04
6.2,5.79132,45025.4,-23559.8,14874.4,3629.32,157.236,-4796.22
6.3,5.77449,44999.4,-26938.8,14537.6,3665.34,164.875,-4914.75
6.4,5.74772,44976.5,-30028.2,13569.8,3688.94,144.96,-5025.13
6.5,5.71669,44967.9,-29937.1,11193.0,3651.82,142.277,-5052.55
6.6,5.69058,44997.7,-28785.4,7779.07,3611.23,174.537,-5016.99
6.7,5.68439,45078.2,-27571.7,4546.0,3581.74,202.277,-5069.69
6.8,5.7033,45129.2,-26778.1,3512.25,3547.09,198.186,-5135.65
6.9,5.72531,45107.5,-24923.5,5123.3,3536.4,124.569,-5075.19
7.0,5.74193,45114.3,-21325.1,8082.79,3580.97,35.0991,-4946.37
7.1,5.75849,45101.7,-17892.9,10998.1,3610.83,6.10819,-4848.92
7.2,5.76304,45066.2,-15951.9,12669.3,3648.85,30.0691,-4874.83
7.3,5.77001,45105.4,-14014.5,13307.1,3690.77,68.4228,-4940.36
7.4,5.7876,45124.5,-11846.2,14641.6,3733.02,115.456,-4930.53
7.5,5.79645,45083.2,-8596.38,16317.9,3741.35,71.5155,-4959.94
7.6,5.79758,45069.2,-5939.15,17770.5,3666.04,8.896,-5047.27
7.7,5.78984,45027.1,-4265.22,19179.1,3603.36,22.2272,-5131.77
7.8,5.77356,45032.7,-2809.21,20428.6,3590.98,52.9555,-5157.07
7.9,5.77444,45097.0,-2529.86,22071.6,3600.0,45.319,-5118.39
8.0,5.77997,45057.4,-4142.18,24903.1,3644.65,25.236,-5078.19
8.1,5.76276,44983.1,-5863.42,27990.6,3691.26,12.2677,-5083.55
8.2,5.73106,44955.4,-7358.01,29907.7,3751.91,6.09075,-5038.54
8.3,5.69281,44950.9,-7418.91,30136.7,3783.21,28.019,-4993.3
8.4,5.67144,45038.5,-8031.41,28946.4,3808.09,97.2182,-4997.88
8.5,5.67949,45109.3,-9643.25,27471.7,3815.09,135.944,-5079.43
8.6,5.69599,45101.1,-11339.3,27008.0,3802.29,127.758,-5158.17
8.7,5.7057,45076.3,-12277.7,27430.0,3777.39,86.1094,-5162.61
8.8,5.70922,45061.7,-11854.8,27670.2,3753.52,45.6299,-5112.87
8.9,5.70818,45067.8,-12149.8,26637.0,3713.96,32.969,-5064.85
9.0,5.72009,45119.7,-13105.8,24366.3,3701.24,71.0227,-5032.75
9.1,5.74374,45145.3,-13597.1,21740.8,3694.82,116.647,-4992.41
9.2,5.76733,45129.3,-12526.4,19747.5,3690.45,147.581,-4903.17
9.3,5.77277,45055.4,-11932.6,18459.3,3655.35,146.962,-4785.46
9.4,5.75915,45016.2,-12791.2,17910.9,3630.58,151.01,-4803.15
9.5,5.74292,45025.0,-16054.2,17668.4,3613.9,156.023,-4903.32
9.6,5.73332,45061.7,-19390.9,17443.9,3614.17,154.27,-4992.45
9.7,5.729,45051.9,-20828.1,16783.5,3621.46,122.618,-5041.54
9.8,5.7173,45019.1,-21974.7,15581.6,3644.4,92.0174,-5057.53
